일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,15.6,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.7,15.6,15.6
02,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.5,15.5,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.5,15.5,15.5,15.5,15.5,15.6,15.6,15.5
03,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5
04,15.5,15.5,15.4,15.3,15.3,15.2,15.2,15.2,15.1,15.2,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.5,15.3,15.1
05,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.3,15.3
06,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.5,15.6,15.7,15.7,15.7,15.7,15.7,15.5,15.4
07,15.6,15.6,15.5,15.5,15.5,15.5,15.5,15.5,15.6,15.6,15.6,15.7,15.7,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.9,15.9,15.9,15.9,15.7,15.5
08,15.9,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.7,15.7,15.7,15.7,15.7,15.8,15.8,15.8,15.9,15.8,15.9,15.9,15.8,15.8,15.8,15.9,15.9,15.8,15.7
09,15.8,15.8,15.8,15.8,15.8,15.8,15.7,15.8,15.7,15.7,15.7,15.7,15.7,15.7,15.8,15.8,15.8,15.8,15.7,15.7,15.7,15.7,15.7,15.7,15.8,15.7,15.7
10,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.6,15.6,15.7,15.7,15.7,15.6
11,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.7,15.6,15.6
12,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.6,15.6,15.5
13,15.4,15.4,15.3,15.3,15.4,15.4,15.4,15.4,15.4,15.5,15.5,15.4,15.3,15.3,15.3,15.3,15.3,15.3,15.4,15.4,15.4,15.4,15.4,15.3,15.5,15.4,15.3
14,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.4,15.4,15.5,15.5,15.5,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.5,15.5,15.5,15.5,15.5,15.4,15.3
15,15.5,15.5,15.5,15.5,15.5,15.4,15.4,15.4,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.4
16,15.5,15.5,15.6,15.6,15.6,15.6,15.5,15.6,15.5,15.5,15.5,15.6,15.6,15.6,15.6,15.7,15.7,15.7,15.8,15.8,15.7,15.7,15.7,15.7,15.8,15.6,15.5
17,15.7,15.7,15.7,15.8,15.8,15.8,15.7,15.8,15.7,15.7,15.7,15.8,15.8,15.8,15.8,15.8,15.9,15.8,15.9,15.9,15.8,15.8,15.8,15.8,15.9,15.8,15.7
18,15.8,15.8,15.8,15.8,15.8,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.7
19,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.8,15.8,15.8,16.0,16.1,16.1,16.0,16.0,16.0,16.1,15.8,15.7
20,16.0,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.8,15.8,15.8,15.8,15.8,15.8,16.0,16.0,16.1,16.1,16.0,16.0,16.1,15.9,15.8
21,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.1,16.1,16.1,16.1,16.1,16.0,16.0,16.0,16.0,16.0,16.1,16.2,16.3,16.3,16.3,16.2,16.3,16.1,16.0
22,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2
23,16.2,16.2,16.2,16.2,16.2,16.2,16.1,16.2,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.2,16.1,16.0
24,16.0,16.0,16.0,16.0,16.0,16.0,15.9,16.0,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.8,15.8,15.8,15.8,15.8,15.9,16.0,15.9,15.8
25,15.9,15.9,15.9,15.9,15.9,15.9,15.8,15.9,15.8,15.8,15.8,15.8,15.8,15.9,15.9,15.9,15.9,15.9,15.8,15.8,15.8,15.8,15.8,15.8,15.9,15.8,15.8
26,15.8,15.9,15.9,15.9,15.8,15.8,15.8,15.8,15.8,15.7,15.7,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.7,15.7,15.8,15.8,15.9,15.8,15.7
27,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.9,15.9,15.9,15.9,15.8,15.8
28,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.1,16.1,16.0,15.9
29,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.3,16.4,16.4,16.4,16.4,16.4,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.4,16.2
30,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.5,16.5,16.5,16.6,16.6,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.6,16.5
TOTAL,15.8,15.8,15.7,15.8,15.8,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.9,15.8,15.7
