일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,26.1,26.1,26.0,26.0,26.0,26.0,26.1,26.0,26.1,26.1,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.4,26.4,26.5,26.6,26.6,26.7,26.7,26.2,26.0
02,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.7,26.7,26.8,26.8,26.8,26.9,26.9,26.9,27.0,27.1,27.1,27.2,27.2,27.2,27.2,26.8,26.6
03,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.4,27.4,27.4,27.4,27.5,27.6,27.6,27.3,27.3
04,27.6,27.6,27.6,27.8,27.8,27.9,27.9,27.9,27.8,27.8,27.8,27.9,27.8,27.9,27.9,27.9,27.8,27.9,27.8,27.9,27.9,27.9,27.9,27.9,27.9,27.8,27.6
05,27.9,27.8,27.7,27.7,27.7,27.7,27.7,27.7,27.8,27.8,27.7,27.7,27.7,27.7,27.7,27.6,27.6,27.6,27.6,27.4,27.4,27.4,27.4,27.4,27.9,27.6,27.4
06,27.4,27.4,27.5,27.5,27.5,27.5,27.5,27.5,27.4,27.4,27.4,27.4,27.4,27.5,27.5,27.5,27.5,27.5,27.4,27.5,27.5,27.4,27.4,27.4,27.5,27.5,27.4
07,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.3,27.3,27.3,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.5,27.5,27.4,27.3,27.3,27.5,27.4,27.3
08,27.4,27.4,27.4,27.5,27.5,27.5,27.5,27.5,27.4,27.4,27.4,27.4,27.4,27.4,27.5,27.4,27.4,27.4,27.4,27.4,27.3,27.2,27.1,27.1,27.5,27.4,27.1
09,27.1,27.1,27.2,27.2,27.3,27.3,27.3,27.3,27.2,26.9,26.8,26.6,26.7,26.8,27.0,27.2,27.3,27.2,27.3,27.2,27.0,26.9,26.9,26.8,27.3,27.1,26.6
10,26.7,26.8,26.8,26.9,27.0,27.0,27.1,27.0,26.8,26.7,26.6,26.5,26.5,26.5,26.5,26.5,26.7,26.5,27.1,27.0,26.7,26.6,26.5,26.5,27.1,26.8,26.5
11,26.5,26.4,26.4,26.3,26.4,26.3,26.3,26.3,26.3,26.3,26.3,26.2,26.2,26.2,26.0,25.7,25.7,25.7,26.1,26.5,26.0,25.9,25.9,25.9,26.5,26.2,25.7
12,25.9,25.9,25.9,26.0,26.0,26.0,26.1,26.0,26.2,26.1,25.4,25.2,25.1,25.1,25.1,25.0,24.9,25.0,24.8,25.0,25.1,24.8,24.8,24.8,26.2,25.4,24.8
13,24.8,24.8,24.8,24.8,24.8,24.9,25.0,24.9,25.3,25.2,24.9,24.6,24.6,24.5,24.5,24.4,24.6,24.4,24.9,25.1,25.3,25.3,24.9,24.2,25.3,24.8,24.2
