일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,23.623.623.623.523.523.523.423.523.523.523.623.623.723.723.723.823.923.823.923.823.823.823.823.7,23.9,23.7,23.4
02,23.723.723.723.623.623.623.523.623.523.623.623.823.823.723.723.823.823.823.823.823.823.823.823.8,23.9,23.7,23.5
03,23.823.823.823.923.923.923.923.923.823.924.024.324.424.524.424.524.524.524.224.224.224.324.224.1,24.5,24.1,23.8
04,24.124.024.023.923.923.923.923.923.823.823.823.823.823.923.924.024.124.024.024.023.923.923.823.8,24.1,23.9,23.8
05,23.723.723.623.623.723.623.623.623.523.423.423.523.623.623.723.823.823.823.723.723.623.623.623.5,23.8,23.6,23.4
06,23.523.523.623.623.523.423.423.423.323.323.323.323.323.423.723.623.723.623.723.623.623.623.623.5,23.7,23.5,23.3
07,23.423.323.323.323.223.223.223.223.223.223.223.223.223.323.523.523.523.523.423.423.323.323.223.1,23.5,23.3,23.1
08,23.123.022.922.922.922.822.822.822.922.922.922.923.023.123.223.123.123.122.922.922.922.922.922.8,23.2,22.9,22.8
09,22.822.722.622.522.522.522.522.522.522.522.522.522.522.422.422.322.322.322.322.322.322.322.322.3,22.8,22.4,22.3
10,22.322.222.121.922.022.021.922.021.922.022.022.022.122.022.021.921.921.921.721.721.721.721.721.7,22.3,21.9,21.7
11,21.721.721.621.521.221.321.421.321.421.521.521.521.621.621.721.821.921.821.721.721.621.521.521.4,21.9,21.6,21.2
12,21.421.421.321.221.121.121.121.121.121.121.121.221.321.421.521.621.621.621.421.421.421.421.321.3,21.6,21.3,21.1
13,21.321.221.121.020.920.921.020.921.021.021.121.121.121.221.321.421.421.421.421.321.221.221.221.2,21.4,21.2,20.9
14,21.121.121.121.020.920.820.820.820.921.020.921.021.021.121.221.421.521.421.421.421.321.321.221.2,21.5,21.1,20.8
15,21.221.221.221.221.121.121.021.121.121.021.121.121.221.321.421.521.521.521.421.421.321.321.321.3,21.5,21.2,21.0
16,21.321.221.221.221.221.221.121.221.121.121.121.221.321.321.321.421.521.421.521.521.621.621.521.5,21.6,21.3,21.1
17,21.521.421.421.321.321.221.221.221.121.121.221.221.321.421.421.421.321.421.120.920.720.620.520.5,21.5,21.1,20.5
18,20.520.520.420.420.420.320.320.320.220.320.320.420.520.620.720.720.720.720.620.620.520.420.320.3,20.7,20.5,20.2
19,20.220.220.120.120.020.019.920.019.919.919.920.020.020.120.220.320.320.320.220.220.120.120.120.0,20.3,20.1,19.9
20,20.020.019.919.919.919.819.719.819.619.719.819.920.020.020.220.320.420.320.420.320.220.120.120.0,20.4,20.0,19.6
21,20.019.919.919.819.819.819.819.819.819.920.020.020.120.320.320.320.420.320.320.220.120.120.120.1,20.4,20.0,19.8
22,20.020.020.020.020.020.019.920.019.919.919.920.020.220.520.720.720.620.720.520.420.320.320.220.1,20.7,20.2,19.9
23,20.020.019.919.919.919.919.919.919.919.919.919.920.020.320.420.520.420.520.220.120.120.019.919.8,20.5,20.0,19.8
24,19.819.719.619.519.519.419.419.419.619.519.619.719.719.819.819.719.719.719.719.619.519.519.419.4,19.8,19.6,19.4
25,19.419.319.219.119.219.219.219.219.019.119.219.319.419.419.519.519.519.519.419.419.319.319.219.2,19.5,19.3,19.0
26,19.119.018.918.718.718.818.918.818.818.818.919.019.119.219.419.519.519.519.319.219.219.219.119.1,19.5,19.1,18.7
27,19.119.018.918.818.718.818.818.818.918.918.919.019.119.219.319.319.419.319.219.219.219.119.119.1,19.4,19.1,18.7
28,19.119.019.018.818.718.718.718.718.818.818.918.918.919.019.219.219.219.219.219.119.119.019.019.0,19.2,19.0,18.7
29,18.918.918.918.818.718.618.618.618.718.818.718.818.918.919.019.219.219.219.119.018.918.918.918.9,19.2,18.9,18.6
30,18.918.918.818.818.818.718.618.718.618.718.718.718.818.818.918.919.018.918.918.918.818.818.818.8,19.0,18.8,18.6
31,18.718.718.618.618.618.518.518.518.518.518.618.718.718.718.718.818.818.818.818.718.718.718.618.6,18.8,18.7,18.5
TOTAL,21.221.121.121.021.021.021.021.021.021.021.021.121.121.221.321.321.421.321.321.221.221.121.121.1,21.4,21.1,20.9
