일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,2.52.81.50.93.95.76.35.75.25.76.07.39.311.19.68.64.38.62.24.23.41.32.34.8,11.1,5.0,0.9
02,4.03.33.84.03.73.84.03.84.24.25.94.34.64.42.03.43.23.41.22.81.51.31.22.1,5.9,3.3,1.2
03,2.52.82.42.00.80.30.00.30.61.52.22.61.92.52.93.13.73.13.84.21.61.20.41.7,4.3,2.1,0.0
04,2.73.12.62.02.62.42.42.42.22.32.63.74.44.55.55.95.45.95.65.55.04.64.52.8,5.9,3.8,2.0
05,1.42.91.41.62.71.11.01.12.43.43.13.42.85.15.64.63.84.65.64.85.14.64.24.6,5.6,3.4,1.0
06,3.02.33.53.22.02.82.82.83.53.44.24.63.74.55.15.85.15.85.05.72.62.81.81.0,5.8,3.5,1.0
07,1.81.41.31.10.91.41.51.40.61.42.01.42.81.94.24.74.64.74.24.02.63.53.82.6,4.7,2.5,0.6
08,2.72.71.61.51.62.01.52.02.73.13.73.96.27.76.25.95.05.95.24.13.82.91.91.9,7.7,3.5,1.5
09,1.11.32.21.51.21.41.21.41.41.73.43.83.54.53.84.44.14.43.63.11.92.51.41.3,4.6,2.5,1.1
10,0.22.22.11.42.01.72.81.73.03.53.34.13.82.62.83.34.03.33.02.11.71.61.01.0,4.2,2.5,0.2
11,0.40.50.50.30.72.12.52.13.53.43.92.63.42.82.42.73.02.71.81.62.32.22.23.5,3.9,2.3,0.3
12,3.01.22.11.81.41.63.21.62.22.73.24.24.04.72.62.14.32.13.64.63.92.53.22.4,4.7,3.0,1.2
13,2.12.22.21.71.71.10.51.11.91.81.62.53.74.34.73.82.63.82.92.01.80.90.92.3,4.7,2.2,0.5
14,1.00.60.30.70.11.10.91.12.32.72.94.74.73.73.72.73.52.74.03.53.01.30.51.0,4.7,2.3,0.1
15,0.50.10.72.01.82.40.92.41.02.93.53.94.36.36.07.05.77.06.66.34.53.45.05.9,7.0,3.7,0.1
16,6.86.25.24.94.24.75.24.75.35.02.71.91.10.60.71.50.91.51.41.10.70.71.41.4,6.8,2.9,0.6
17,0.51.10.31.01.31.31.21.30.62.01.51.20.81.21.90.91.80.92.52.21.51.61.62.5,2.6,1.4,0.3
18,2.21.41.11.51.50.50.50.51.31.00.51.63.54.14.64.03.84.02.01.81.20.51.31.0,4.6,1.8,0.1
19,0.30.20.90.50.10.10.10.10.10.50.81.61.62.82.33.63.03.64.83.54.93.63.54.3,4.9,2.0,0.1
20,2.53.22.41.61.21.60.91.62.12.33.33.63.92.92.02.21.92.22.03.32.51.51.51.6,3.9,2.3,0.9
21,0.51.01.10.70.20.10.40.10.21.91.52.01.70.71.52.92.72.90.60.60.61.10.50.0,2.9,1.0,0.0
22,0.00.00.00.00.10.20.30.20.70.50.31.23.13.42.82.92.42.91.90.70.40.81.51.5,3.4,1.1,0.0
23,1.20.71.11.11.11.20.71.21.72.42.32.43.23.02.83.11.73.11.31.01.00.61.30.7,3.2,1.6,0.6
24,0.40.71.51.31.92.22.22.22.74.24.24.24.03.63.43.63.33.63.13.42.72.13.22.0,4.2,2.8,0.4
25,2.11.21.10.70.50.40.20.40.51.12.83.03.11.41.62.34.02.31.72.02.82.52.10.9,4.0,1.7,0.2
26,1.72.72.33.23.92.73.22.71.41.60.60.50.81.42.82.52.22.53.74.34.33.32.11.2,4.3,2.4,0.5
27,3.03.51.41.62.72.81.62.81.20.51.21.31.01.12.65.03.05.04.03.53.21.51.62.0,5.0,2.3,0.5
28,1.83.23.74.24.23.93.83.93.53.43.43.43.12.41.71.21.91.23.01.80.51.11.52.3,4.2,2.7,0.5
29,2.43.43.42.42.42.93.12.91.93.13.32.63.34.02.82.73.32.72.93.22.92.52.93.6,4.0,3.0,1.9
30,3.94.03.54.34.32.01.52.03.52.52.32.82.63.34.23.73.93.74.03.02.62.30.91.4,4.3,3.1,0.9
31,0.50.30.30.20.00.10.90.12.13.23.12.32.42.61.11.50.41.50.90.71.11.21.01.6,3.2,1.2,0.0
TOTAL,1.92.01.81.81.81.91.81.92.12.52.73.03.33.53.43.63.33.63.23.02.52.02.02.2,4.8,2.5,0.6
