일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.10.50.70.20.91.31.31.32.92.62.30.50.62.02.72.62.12.61.61.50.60.20.20.1,2.9,1.3,0.1
02,0.10.20.10.00.90.51.00.52.11.60.61.32.93.12.42.52.92.52.60.40.40.40.90.7,3.1,1.3,0.0
03,0.50.20.50.71.83.02.03.01.72.13.52.74.54.54.94.64.84.63.94.23.84.75.04.8,5.0,3.1,0.2
04,4.44.64.36.26.35.54.05.57.98.85.25.75.36.25.15.17.15.16.44.64.93.73.54.7,8.8,5.4,3.5
05,3.03.42.82.71.22.01.42.01.42.41.81.71.91.30.50.61.10.60.90.81.01.31.91.7,3.4,1.7,0.5
06,2.31.81.01.71.92.02.02.01.90.82.31.91.00.81.00.81.80.81.93.12.52.74.03.5,4.0,1.9,0.8
07,3.43.03.62.23.84.02.94.04.64.24.15.04.83.82.62.52.22.53.54.45.04.24.74.5,5.0,3.7,1.9
08,4.94.43.94.45.15.24.85.26.75.85.53.22.74.02.83.01.93.02.93.64.03.64.84.0,6.7,4.2,1.9
09,4.33.73.43.85.05.65.85.63.65.26.36.05.65.54.85.14.85.13.42.62.93.93.96.4,6.4,4.6,2.6
10,5.55.84.75.77.76.66.56.66.37.27.46.86.74.96.17.48.77.45.76.56.86.75.63.8,8.7,6.3,3.8
11,6.23.73.15.24.84.54.34.55.95.76.35.23.82.32.82.72.02.73.85.43.61.82.11.9,6.3,4.0,1.8
12,1.71.32.22.23.02.93.22.94.14.24.33.23.84.53.82.83.02.82.32.83.14.04.44.2,4.5,3.2,1.3
13,4.54.44.84.14.03.23.73.22.23.34.23.33.53.43.33.22.63.23.33.02.21.72.63.0,4.8,3.3,1.7
14,2.93.33.12.64.23.72.83.73.12.63.53.22.42.11.41.61.41.61.51.10.40.40.30.7,4.2,2.2,0.3
15,1.22.02.32.52.83.01.83.01.91.92.52.20.70.91.82.11.62.10.40.91.00.41.01.3,3.0,1.6,0.4
16,1.11.92.01.81.91.92.31.93.73.83.12.20.70.51.21.81.21.80.91.21.11.42.12.0,3.8,1.9,0.5
17,2.32.42.72.92.81.82.41.82.41.83.23.45.55.85.67.79.07.78.78.88.69.37.37.0,9.3,5.1,1.8
18,6.87.96.45.02.52.42.22.41.21.52.42.32.94.13.83.04.03.07.37.55.02.53.23.6,7.9,4.0,1.2
19,1.21.41.92.32.31.81.61.82.43.03.13.43.83.52.41.50.61.53.11.81.52.22.42.3,3.8,2.2,0.6
20,3.13.33.54.34.15.15.05.14.33.93.84.13.41.81.11.81.61.81.20.91.30.90.50.6,5.1,2.8,0.5
21,0.90.40.61.00.50.70.80.70.30.61.41.11.74.22.83.12.53.12.31.81.71.21.22.0,4.2,1.5,0.3
22,1.91.82.31.11.31.81.41.83.32.71.51.22.63.14.14.63.84.62.61.52.32.22.93.3,4.6,2.5,1.1
23,2.82.11.31.10.91.41.81.40.73.42.51.41.33.14.44.14.34.16.26.64.65.15.63.2,6.6,3.1,0.7
24,2.73.23.95.85.85.25.95.23.95.45.15.05.24.24.76.24.86.25.96.25.74.24.22.7,6.2,4.8,2.7
25,2.54.13.95.15.44.55.64.54.04.42.93.42.82.92.82.01.82.02.52.42.43.72.63.8,6.0,3.5,1.8
26,2.92.52.73.12.73.24.13.24.64.44.02.92.11.10.80.20.50.20.90.40.40.20.91.8,4.6,2.1,0.2
27,2.52.52.82.52.33.03.03.01.72.22.43.22.61.91.32.52.12.51.92.31.80.90.80.3,3.2,2.1,0.3
28,1.11.21.83.63.04.24.64.24.03.84.03.02.20.81.62.41.72.40.70.60.20.51.82.8,4.6,2.3,0.2
29,3.43.43.83.42.52.53.02.53.64.04.33.23.41.70.61.22.31.24.72.31.81.02.42.7,4.7,2.8,0.6
30,3.12.41.92.72.03.64.13.62.72.82.42.82.31.81.12.44.52.42.23.42.93.94.24.9,4.9,2.9,1.1
31,3.52.92.72.73.92.62.12.63.34.44.64.63.42.92.81.71.91.71.00.90.70.61.22.2,4.6,2.5,0.6
TOTAL,2.82.72.73.03.13.23.13.23.33.63.63.23.13.02.83.03.03.03.13.02.72.62.82.9,5.2,3.0,1.1
