일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,2.13.84.12.31.53.13.33.13.23.22.82.11.70.80.30.51.20.51.01.42.01.21.91.3,4.1,2.0,0.3
02,3.22.51.82.73.42.62.02.63.33.62.22.11.31.30.31.81.71.80.60.80.60.30.40.4,3.6,1.8,0.3
03,0.81.00.81.20.71.01.51.02.83.33.22.91.20.92.21.40.71.44.55.84.12.23.37.7,7.7,2.4,0.7
04,8.09.16.98.18.58.67.08.66.64.43.44.03.32.95.65.45.45.47.75.85.66.26.38.5,9.1,6.2,2.9
05,5.74.44.32.83.72.72.42.72.21.50.81.21.50.91.71.71.11.73.35.43.92.82.82.5,5.7,2.7,0.8
06,2.21.61.91.62.52.82.32.83.13.42.31.20.60.71.02.01.32.01.01.81.30.61.01.1,3.4,1.7,0.6
07,1.31.01.12.01.82.22.92.23.43.22.71.60.80.72.42.52.42.52.20.71.21.52.53.3,3.4,2.0,0.7
08,2.71.31.21.61.71.71.61.72.33.02.62.81.01.42.33.02.03.00.90.80.60.70.80.7,3.0,1.6,0.6
09,0.40.30.40.50.40.61.00.61.52.92.30.90.70.51.72.83.82.83.94.03.43.02.31.4,4.2,1.8,0.3
10,1.30.70.50.81.11.51.91.52.83.72.11.41.02.22.62.42.02.40.80.30.20.40.71.1,3.7,1.4,0.2
11,1.81.82.33.03.53.13.43.13.52.73.53.53.51.20.22.12.72.11.90.30.10.20.20.5,3.5,2.1,0.1
12,1.42.02.52.83.13.02.83.02.52.22.31.50.90.20.50.10.20.10.40.80.30.62.53.4,3.4,1.6,0.1
13,4.65.26.65.45.66.56.46.55.55.36.66.75.45.17.17.35.37.35.44.84.32.81.91.4,7.3,5.2,1.4
14,1.53.53.42.52.52.52.12.51.41.21.32.51.82.52.31.41.51.42.53.23.13.72.13.1,3.7,2.3,1.0
15,1.83.33.12.82.32.51.62.51.61.60.90.81.81.23.24.84.84.83.43.92.93.32.93.1,4.8,2.7,0.8
16,3.13.84.02.31.71.50.91.54.43.92.64.34.63.72.21.82.01.82.02.12.41.81.91.2,4.6,2.6,0.9
17,1.81.82.82.22.52.93.02.93.52.52.02.12.51.70.61.21.01.20.30.30.21.02.92.8,3.5,1.9,0.2
18,2.42.54.24.44.33.63.33.62.92.93.93.33.13.92.62.42.72.41.60.92.61.92.04.0,4.4,3.0,0.9
19,3.63.03.02.22.33.04.23.04.02.32.72.62.52.53.03.22.23.21.91.51.41.61.92.6,4.2,2.6,1.4
20,3.31.82.23.23.73.32.43.33.83.03.42.73.02.72.42.30.82.30.20.30.70.60.70.9,3.8,2.1,0.2
21,0.90.91.11.72.01.20.71.20.61.22.52.82.30.80.40.11.20.10.20.40.50.50.50.6,2.8,1.0,0.1
22,0.71.00.52.23.23.63.03.62.23.64.84.43.64.53.12.83.62.83.93.33.73.53.73.7,4.8,3.2,0.5
23,3.22.83.83.12.22.21.52.22.61.81.81.11.00.82.54.95.14.97.54.23.02.63.12.2,7.5,3.0,0.8
24,1.23.21.91.81.32.11.62.11.62.40.91.71.91.00.40.50.70.51.41.61.40.40.60.8,3.2,1.4,0.4
25,0.70.60.40.51.41.21.61.22.32.22.12.01.40.90.81.11.11.10.60.20.20.50.51.2,2.3,1.1,0.2
26,1.92.32.63.03.11.61.61.60.91.12.33.54.03.43.75.23.15.23.93.13.54.23.22.8,5.2,2.9,0.7
27,3.94.04.52.51.42.23.32.23.43.83.32.11.90.90.40.20.30.20.91.92.22.42.82.9,4.5,2.3,0.2
28,3.32.72.82.61.73.22.63.23.32.91.12.54.92.53.31.41.41.43.14.85.24.13.13.1,5.2,2.9,1.1
29,2.12.02.10.81.10.91.50.93.93.83.92.26.15.65.05.34.05.37.05.46.67.56.86.7,7.5,4.1,0.8
30,7.38.37.47.99.39.410.59.47.76.86.66.06.46.45.86.77.16.75.96.65.95.06.16.3,10.5,7.1,5.0
TOTAL,2.62.72.82.72.82.92.82.93.13.02.72.62.52.12.32.62.42.62.72.52.42.22.42.7,4.8,2.6,0.8
