일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,0.91.31.20.90.41.70.71.70.61.40.72.54.23.72.62.62.52.61.81.41.10.40.30.1,4.2,1.5,0.1
02,0.20.20.20.00.40.91.80.93.21.30.90.00.00.51.62.31.52.32.21.81.60.70.61.0,3.2,1.1,0.0
03,1.00.20.50.60.51.00.61.01.60.70.72.02.42.92.53.22.53.22.82.00.60.40.60.8,3.2,1.4,0.2
04,0.20.30.70.40.30.80.70.80.60.50.20.20.62.12.72.43.42.42.91.90.40.20.20.1,3.4,1.1,0.1
05,0.30.30.81.11.91.91.61.90.90.20.22.14.04.53.92.72.32.74.32.20.30.91.01.0,4.8,1.9,0.2
06,0.90.91.10.60.90.40.10.41.21.83.22.83.33.14.54.95.44.93.12.52.01.82.12.3,5.4,2.2,0.1
07,3.02.11.91.60.70.80.70.82.54.15.46.06.45.32.33.61.93.61.72.11.81.52.52.6,6.4,2.7,0.7
08,2.60.82.22.31.92.62.42.63.43.04.44.24.95.24.54.54.64.52.81.91.01.72.12.9,5.2,3.1,0.8
09,2.24.74.14.14.63.83.13.82.20.71.31.00.81.03.63.43.23.42.72.52.01.40.30.1,4.7,2.4,0.1
10,0.00.10.20.10.20.30.20.30.40.51.42.02.94.44.85.04.65.03.22.11.20.40.50.4,5.0,1.6,0.0
11,0.61.20.81.00.81.01.91.01.71.00.81.63.23.11.00.21.30.22.02.31.61.20.31.1,3.2,1.4,0.2
12,0.80.71.11.21.20.82.70.83.32.42.73.11.82.72.02.61.52.64.13.33.73.12.12.2,4.5,2.4,0.7
13,2.92.40.91.01.01.00.61.00.60.71.31.82.73.13.53.13.13.11.62.32.31.00.50.3,3.5,1.7,0.3
14,0.10.60.52.62.32.01.12.01.92.23.32.94.54.84.94.94.44.94.04.13.81.02.62.5,4.9,2.8,0.1
15,2.22.62.22.53.42.42.02.40.60.81.61.11.83.94.26.05.76.03.31.91.94.33.81.2,6.0,2.7,0.6
16,0.60.20.30.20.62.31.82.31.31.40.21.21.82.26.64.65.94.66.66.84.03.54.44.2,6.8,2.8,0.2
17,3.92.82.64.02.12.45.42.42.32.43.44.93.84.94.93.64.13.64.44.83.23.11.30.8,5.4,3.5,0.8
18,0.70.61.21.62.72.94.32.93.72.23.93.41.00.60.30.10.30.11.30.20.30.72.23.7,4.3,1.8,0.1
19,2.71.81.21.31.83.73.23.73.05.03.71.31.81.51.84.65.34.64.94.64.63.52.51.4,6.6,3.1,1.2
20,1.82.32.23.42.22.30.52.30.90.70.20.61.21.92.63.24.13.21.62.72.12.32.41.9,4.1,1.9,0.2
21,1.00.50.60.40.31.22.11.25.18.210.57.57.67.88.99.57.29.56.26.04.44.14.63.7,10.5,4.9,0.3
22,3.54.54.94.34.55.65.35.65.24.23.63.13.02.33.03.64.23.62.52.62.11.82.61.9,5.6,3.6,1.8
23,3.71.81.91.40.71.10.61.12.22.02.83.14.54.33.23.03.03.03.12.93.53.21.42.1,4.5,2.5,0.6
24,3.43.92.83.72.14.02.64.03.44.63.34.55.15.65.55.45.05.44.24.03.73.62.83.1,5.6,3.9,2.0
25,4.14.33.71.41.81.31.91.31.43.03.01.90.41.93.53.43.33.42.51.91.21.30.92.1,4.3,2.3,0.4
26,1.10.60.41.11.62.42.02.42.00.90.41.51.92.93.73.32.73.31.50.90.71.11.01.7,3.7,1.7,0.4
27,0.80.50.81.12.31.71.11.70.71.21.81.30.83.13.03.82.73.82.22.73.02.61.80.6,3.8,1.8,0.5
28,2.22.62.33.13.12.82.82.82.82.93.61.61.71.43.63.01.23.01.10.71.01.51.31.4,3.6,2.2,0.7
29,0.41.21.00.22.13.23.13.24.84.13.92.71.62.01.32.12.52.12.82.41.61.42.12.7,4.8,2.4,0.2
30,4.34.34.33.82.22.73.62.73.13.42.82.42.02.91.82.52.32.52.32.23.33.74.63.1,4.6,3.1,1.8
31,1.91.62.25.55.95.54.75.55.37.98.06.66.23.12.95.03.25.08.67.98.12.62.91.7,8.6,5.0,1.6
TOTAL,1.71.71.61.81.82.12.12.12.32.42.72.62.83.23.43.63.43.63.22.82.31.91.91.8,5.0,2.5,0.5
