일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,6.04.85.53.92.72.82.22.82.52.31.81.61.12.03.55.13.85.14.34.3,6.0,3.4,1.1
02,2.93.02.42.42.12.21.82.22.92.42.21.41.21.21.11.00.71.01.21.11.00.81.11.0,3.0,1.7,0.3
03,2.32.43.01.31.31.60.81.61.30.50.91.62.12.72.53.61.83.61.91.11.52.32.62.2,3.6,1.9,0.5
04,2.13.93.43.13.44.04.84.04.22.71.92.72.83.02.62.53.02.52.83.13.32.32.72.7,5.1,3.1,1.9
05,2.63.22.42.72.42.42.12.42.22.61.92.01.22.01.93.03.53.05.45.64.45.54.03.7,5.6,3.1,1.2
06,2.52.02.72.12.83.14.53.12.83.32.43.44.37.47.25.65.75.64.73.93.72.71.52.5,7.4,3.7,1.5
07,2.92.61.91.81.41.21.41.23.22.73.64.55.06.76.96.35.66.34.53.43.46.06.54.7,6.9,3.9,1.2
08,3.74.23.62.31.51.41.41.42.03.53.63.82.41.00.51.83.11.81.40.71.71.51.31.0,4.2,2.1,0.5
09,1.31.00.50.81.62.12.72.12.52.32.92.32.21.50.62.92.92.92.53.82.10.81.41.4,3.8,2.0,0.5
10,1.01.31.82.13.61.92.21.93.23.93.33.43.02.51.31.92.51.92.81.40.82.12.52.3,3.9,2.3,0.8
11,2.51.92.45.68.36.27.06.21.82.33.83.53.22.01.21.82.81.85.84.21.93.12.82.8,8.3,3.5,1.2
12,3.33.52.82.23.63.52.93.53.93.04.23.42.91.83.03.42.13.43.93.32.52.43.75.9,5.9,3.3,1.8
13,4.62.93.73.54.44.03.74.06.86.86.96.36.17.97.87.86.47.85.04.75.86.27.16.8,7.9,5.7,2.9
14,6.06.54.74.84.46.54.96.53.24.04.44.34.65.36.24.74.54.74.23.94.45.04.54.3,6.5,4.7,3.2
15,4.63.13.83.54.02.41.92.41.42.11.60.90.61.22.53.84.13.82.10.81.61.92.73.3,4.6,2.4,0.6
16,3.83.43.12.93.63.94.13.95.55.43.82.82.21.51.41.12.31.13.42.72.62.82.92.3,6.9,3.2,1.1
17,2.62.54.14.34.14.73.64.73.74.63.86.38.08.56.96.36.76.36.45.75.35.55.04.4,8.5,5.2,2.5
18,4.93.75.04.34.63.53.73.52.92.73.02.83.54.76.16.95.56.93.63.32.52.73.34.9,6.9,4.0,2.5
19,4.44.14.23.01.81.11.61.12.31.20.71.31.72.74.24.02.94.03.23.42.62.52.12.6,4.4,2.6,0.7
20,3.64.23.72.41.81.41.81.41.52.63.62.82.22.02.41.11.41.11.00.40.52.01.42.4,4.2,2.1,0.4
21,4.53.92.93.73.91.81.81.83.23.23.33.32.00.60.40.50.40.52.43.33.63.44.03.6,4.5,2.7,0.4
22,2.93.73.73.83.94.35.44.34.14.44.86.25.84.86.06.44.96.44.14.44.64.04.13.7,6.4,4.6,2.9
23,5.15.05.23.93.14.74.64.73.53.03.96.64.46.16.27.88.67.87.15.85.04.94.35.5,8.6,5.2,3.0
24,6.04.16.54.35.34.53.34.56.35.04.63.61.71.82.93.51.63.53.94.24.74.23.83.6,6.5,4.1,1.6
25,3.53.63.64.55.04.53.94.52.61.51.65.06.17.26.96.76.16.75.85.14.55.03.22.4,7.2,4.5,1.5
26,2.32.62.13.03.32.93.02.93.02.71.20.51.71.60.70.70.70.73.03.42.92.12.82.4,3.4,2.2,0.5
27,2.42.42.11.91.81.61.41.61.21.00.61.40.91.82.73.83.03.82.84.14.13.72.02.7,4.1,2.3,0.6
28,2.92.01.81.90.92.33.02.32.73.14.44.13.44.14.94.13.74.16.16.15.85.04.97.3,7.3,3.9,0.9
29,4.54.55.64.85.33.02.13.03.41.11.31.81.41.94.44.35.24.34.34.93.72.32.03.5,5.6,3.5,1.1
30,2.73.43.63.93.83.23.73.23.63.32.92.43.53.43.95.44.15.43.32.73.52.63.02.4,5.4,3.4,2.4
31,3.13.23.84.44.73.72.93.75.65.53.43.74.24.86.35.35.85.35.55.95.95.05.25.9,6.3,4.8,2.9
TOTAL,3.53.33.43.23.43.13.03.13.23.13.03.23.13.43.73.93.73.93.83.63.33.43.33.5,5.8,3.4,1.4
