일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.71.92.02.52.73.02.53.02.73.02.73.32.52.21.80.51.00.52.92.72.52.82.42.2,3.3,2.3,0.5
02,3.63.12.93.63.13.33.83.33.14.44.64.15.05.23.43.64.33.66.44.33.55.24.13.9,6.4,4.0,2.9
03,3.73.44.03.44.03.63.83.65.04.13.53.23.84.95.04.75.24.74.84.03.93.83.13.9,5.2,4.1,3.1
04,3.64.94.85.35.44.74.24.74.93.73.32.11.22.31.93.41.03.40.20.30.10.51.21.3,5.4,2.8,0.1
05,1.72.22.51.81.11.11.91.11.31.72.12.23.62.74.03.75.03.76.67.45.56.76.67.3,7.4,3.6,1.1
06,8.79.610.111.911.311.411.911.411.39.25.77.16.75.15.35.54.45.57.15.15.43.84.93.9,11.9,7.6,3.8
07,0.70.71.11.51.72.10.62.11.00.80.60.50.21.31.21.21.71.21.10.80.90.81.11.9,2.1,1.1,0.2
08,2.72.11.21.31.63.03.83.04.02.83.32.91.50.51.01.32.21.31.41.00.20.40.60.9,4.0,1.9,0.2
09,0.81.92.42.23.52.11.42.12.92.42.43.12.10.91.01.31.11.31.40.80.71.71.33.5,3.5,1.8,0.7
10,2.92.63.12.93.64.93.44.94.84.54.44.53.62.53.43.53.83.53.33.53.53.52.92.7,4.9,3.5,2.5
11,3.12.92.32.52.33.33.23.33.23.03.52.81.50.30.40.62.10.61.10.50.10.20.10.3,3.5,1.8,0.1
12,0.00.41.32.32.73.42.53.43.12.73.02.92.83.32.91.71.41.72.83.21.93.13.53.2,3.5,2.5,0.0
13,3.72.93.83.73.53.03.83.03.23.93.44.53.63.53.63.34.13.33.63.93.34.45.65.6,5.6,3.8,2.9
14,5.96.25.76.05.55.35.65.36.45.66.66.16.26.55.04.73.84.72.93.65.15.35.25.9,6.6,5.4,2.9
15,5.25.34.85.14.74.04.24.05.16.06.25.44.74.13.12.01.82.03.33.72.61.71.21.6,6.2,3.9,1.2
16,2.43.43.74.14.64.13.34.12.81.92.31.81.80.71.92.01.32.01.10.10.50.80.20.5,4.6,2.1,0.1
17,1.52.32.83.03.12.51.82.53.73.62.51.81.92.02.01.11.91.10.90.91.62.02.22.5,3.7,2.2,0.9
18,2.94.64.94.35.95.25.65.26.26.46.86.86.26.97.38.56.78.57.67.17.17.88.38.4,8.5,6.5,2.9
19,7.78.68.28.16.36.36.16.35.45.44.33.36.14.95.75.46.45.46.06.55.76.23.72.7,8.6,5.8,2.7
20,2.04.45.74.64.94.64.44.64.55.54.94.03.72.52.12.42.12.41.83.42.72.22.41.6,5.7,3.4,1.1
21,1.61.72.33.52.72.84.02.83.02.72.93.42.62.31.62.31.92.32.22.22.32.92.23.5,4.0,2.6,1.6
22,3.44.14.44.44.53.64.03.64.54.73.93.13.51.81.40.40.10.40.41.00.30.90.80.9,4.7,2.5,0.1
23,1.12.22.22.02.12.32.52.32.01.40.93.64.75.14.54.04.24.04.14.67.26.48.27.8,8.2,3.7,0.9
24,6.45.24.02.31.81.81.81.83.53.53.43.02.52.92.21.90.71.92.31.50.71.21.62.1,6.4,2.5,0.7
25,3.13.32.82.03.12.82.82.83.12.93.73.13.23.02.02.32.02.31.61.31.01.21.81.8,3.7,2.4,1.0
26,1.71.71.92.21.92.01.82.03.22.92.73.32.21.11.22.52.52.51.11.62.12.12.32.0,3.3,2.1,1.1
27,2.11.62.32.73.43.22.83.24.03.12.91.30.90.40.31.01.31.01.20.50.50.40.30.8,4.0,1.7,0.3
28,1.71.42.32.83.23.33.13.32.52.82.41.70.60.31.31.11.71.11.11.00.81.20.91.4,3.3,1.8,0.3
29,0.61.11.11.11.92.83.42.83.12.51.10.40.82.53.13.33.13.32.12.21.31.30.70.6,3.4,1.9,0.4
30,0.91.00.81.12.01.72.11.73.62.51.50.51.82.62.12.51.42.51.60.61.11.31.52.5,3.6,1.7,0.5
TOTAL,2.93.23.43.53.63.63.53.63.93.73.43.23.02.82.72.72.72.72.82.62.52.72.72.9,5.2,3.1,1.2
