일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,0.80.52.33.32.83.53.33.52.62.82.83.02.91.61.80.60.30.60.40.30.70.90.31.7,3.5,1.8,0.3
02,1.32.21.71.31.02.23.12.22.82.73.84.04.25.55.25.95.65.92.93.24.44.32.31.9,5.9,3.3,1.0
03,3.02.52.71.92.12.44.32.43.33.54.34.64.94.55.65.25.15.24.53.83.12.82.92.8,5.6,3.7,1.9
04,2.43.95.65.43.54.54.04.52.22.40.90.41.01.23.64.13.54.13.13.13.72.32.31.6,5.6,2.8,0.4
05,0.40.40.50.20.70.72.40.71.40.70.51.54.65.85.34.02.84.02.41.51.11.21.11.6,5.8,1.9,0.2
06,2.52.62.42.32.94.15.24.13.42.92.01.01.11.11.61.64.91.66.36.45.46.44.44.0,6.4,3.5,1.0
07,2.92.33.22.93.84.32.94.33.13.15.03.44.24.73.74.95.14.94.84.04.95.66.04.3,6.0,4.1,2.3
08,5.36.24.12.63.32.72.92.72.01.61.31.30.82.22.62.01.72.02.92.21.64.43.63.4,6.2,2.7,0.8
09,2.92.81.83.43.32.62.82.61.01.10.91.10.10.20.20.50.20.50.10.20.93.43.32.0,3.4,1.5,0.1
10,1.71.60.82.91.41.43.01.41.92.33.14.44.14.03.12.32.82.31.81.72.92.82.52.8,4.4,2.5,0.8
11,3.02.82.33.33.33.34.03.35.54.94.35.05.14.94.24.65.04.64.83.22.43.12.84.0,6.3,4.0,2.3
12,2.22.23.02.61.71.20.51.22.12.74.74.94.13.84.34.34.84.32.94.25.35.55.56.0,6.0,3.5,0.1
13,4.95.65.33.74.23.02.23.02.01.61.01.61.51.30.91.02.11.02.11.61.40.30.30.7,5.6,2.3,0.3
14,0.31.11.90.91.10.21.70.20.41.41.30.00.83.84.54.03.64.04.44.85.05.05.05.0,5.0,2.6,0.0
15,4.23.94.68.07.48.07.88.02.73.53.52.80.72.24.74.13.44.19.16.14.23.63.43.0,9.1,4.6,0.7
16,2.22.31.91.01.71.41.61.43.22.62.51.81.71.81.41.40.51.40.40.30.60.51.52.4,3.2,1.6,0.3
17,2.93.12.72.92.12.91.82.91.31.92.01.70.10.00.20.10.20.10.20.00.00.00.20.2,3.1,1.2,0.0
18,0.20.00.30.50.91.00.11.00.72.33.12.00.92.63.41.71.21.73.02.33.94.23.94.6,4.6,1.8,0.0
19,3.64.44.84.64.14.14.04.13.93.63.63.43.53.13.43.74.13.74.23.84.14.24.85.2,5.2,4.0,3.1
20,4.24.24.55.14.85.14.55.14.13.64.33.65.36.26.26.26.16.26.67.08.38.07.47.4,8.3,5.6,3.6
21,7.36.85.96.05.76.26.06.23.62.82.82.11.60.80.22.82.92.83.22.12.32.43.63.7,7.3,3.7,0.2
22,3.64.96.85.44.95.64.55.65.06.96.16.17.06.86.56.45.46.45.35.36.24.95.74.7,7.0,5.6,3.6
23,5.94.74.34.02.73.83.33.83.43.45.35.47.010.69.28.58.58.57.64.35.04.33.65.2,10.6,5.5,2.7
24,6.78.19.110.09.07.06.17.05.74.55.74.86.06.16.26.36.46.35.35.73.43.86.15.9,10.0,6.2,3.4
25,5.15.25.05.74.73.65.13.67.08.17.98.06.24.13.04.26.34.28.29.27.84.62.63.4,9.2,5.7,2.6
26,3.32.72.02.52.42.11.52.11.11.11.11.01.11.71.61.20.61.23.95.13.94.03.33.4,5.1,2.3,0.6
27,3.52.51.53.31.61.01.21.01.81.62.01.01.51.32.83.02.83.03.55.45.64.83.43.0,5.6,2.6,1.0
28,1.93.43.14.02.93.52.33.53.74.54.13.95.15.42.63.42.33.42.84.85.04.64.53.9,5.4,3.7,1.9
29,2.21.51.02.12.31.81.81.82.41.40.40.61.11.01.41.52.71.52.91.42.12.40.90.3,2.9,1.7,0.3
30,1.51.53.23.33.02.73.02.73.33.33.22.52.41.21.91.70.71.70.00.00.30.80.91.0,3.3,1.8,0.0
31,1.21.42.03.73.84.33.94.33.63.33.23.42.91.40.10.13.00.11.50.71.31.10.61.1,4.3,2.2,0.1
TOTAL,3.03.13.23.53.23.23.23.22.93.03.12.93.03.33.33.33.43.33.63.33.43.43.23.2,5.8,3.2,1.1
