일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,28.828.728.628.628.628.628.528.628.528.628.729.029.129.029.129.029.029.029.129.029.129.028.828.7,29.2,28.8,28.5
02,28.728.728.728.728.628.628.628.628.528.528.628.728.828.728.829.129.029.128.928.728.728.728.628.6,29.1,28.7,28.4
03,28.528.428.428.328.328.228.128.228.128.128.128.328.328.428.428.528.528.528.528.428.228.328.228.2,28.5,28.3,28.1
04,28.228.128.028.027.927.927.927.928.027.927.928.028.228.528.728.728.828.728.428.328.128.128.228.2,28.8,28.2,27.9
05,28.228.228.128.028.027.928.027.928.028.028.128.228.328.428.629.029.529.029.228.928.928.628.428.4,29.5,28.4,27.9
06,28.428.428.428.328.228.228.228.228.228.128.128.228.228.228.328.428.528.428.528.428.428.328.328.2,28.5,28.3,28.1
07,28.228.228.228.228.228.128.128.128.128.128.128.228.328.328.528.628.728.628.728.628.528.428.328.2,28.7,28.3,28.1
08,28.228.328.328.228.228.128.128.128.228.228.228.228.228.328.328.428.428.428.428.428.428.528.528.5,28.5,28.3,28.1
09,28.528.528.528.528.528.428.328.428.328.428.428.428.428.428.428.628.628.628.728.628.628.628.628.6,28.8,28.5,28.3
10,28.528.528.528.528.428.328.328.328.328.428.428.428.528.528.628.728.728.728.928.828.728.828.828.9,28.9,28.6,28.3
11,28.928.728.828.728.828.728.828.728.929.029.029.029.029.029.029.329.329.329.329.329.229.229.229.2,29.3,29.0,28.7
12,29.229.229.229.129.129.129.029.129.028.929.029.229.229.229.229.229.229.229.229.329.329.329.429.4,29.4,29.2,28.9
13,29.329.329.329.329.229.229.229.229.129.129.229.429.429.429.329.329.429.329.529.529.529.729.829.7,29.8,29.4,29.1
14,29.629.629.629.529.529.529.529.529.429.529.529.629.829.929.929.729.829.729.929.930.029.929.929.9,30.0,29.7,29.4
15,29.729.729.729.729.729.629.629.629.629.629.629.729.929.929.930.030.030.029.929.829.829.829.829.9,30.0,29.8,29.6
16,29.829.729.629.629.629.629.629.629.529.529.529.529.529.729.729.729.729.729.729.729.629.529.629.7,29.8,29.6,29.5
17,29.629.629.629.529.529.629.629.629.529.629.729.829.930.130.230.230.030.229.729.730.029.829.930.1,30.2,29.8,29.5
18,29.929.929.829.729.629.629.629.629.529.529.629.930.030.130.430.430.130.429.729.429.729.829.629.6,30.4,29.8,29.4
19,29.729.729.629.529.529.429.429.429.329.429.529.729.930.030.230.030.330.030.029.529.429.529.629.5,30.3,29.7,29.3
20,29.629.629.529.529.429.329.429.329.429.429.429.429.429.429.329.329.329.329.229.329.329.329.329.3,29.6,29.4,29.2
21,29.329.229.229.129.029.029.029.029.129.129.229.229.229.329.229.129.029.128.728.728.628.628.528.3,29.3,29.0,28.3
22,28.127.927.927.927.927.727.527.727.327.427.527.427.527.427.427.427.327.427.227.127.227.327.327.2,28.1,27.5,27.1
23,27.327.127.026.826.726.526.426.526.426.426.726.626.827.127.127.027.027.027.026.827.027.227.327.2,27.3,26.9,26.4
24,27.226.926.926.726.526.125.926.125.725.625.725.926.326.726.926.826.826.826.426.426.426.826.526.4,27.2,26.4,25.6
25,26.726.826.926.526.226.126.126.125.926.026.126.326.326.326.426.626.626.626.726.726.726.626.626.5,26.9,26.4,25.9
26,26.326.226.426.726.426.426.226.425.926.126.226.326.426.626.726.826.926.826.927.026.926.926.826.8,27.0,26.5,25.9
27,26.526.626.927.027.126.927.226.926.726.927.127.227.227.327.327.227.127.227.227.327.227.327.227.2,27.3,27.1,26.5
28,27.227.127.127.127.127.027.027.026.926.826.826.927.127.327.427.427.327.427.527.327.327.227.127.1,27.5,27.1,26.8
29,26.926.926.926.826.826.726.626.726.526.526.626.827.027.227.227.127.227.127.227.227.227.126.726.9,27.2,26.9,26.5
30,26.626.526.426.326.426.326.326.326.426.426.426.526.726.927.127.027.027.027.027.027.127.027.026.9,27.1,26.7,26.3
TOTAL,28.428.328.328.328.228.228.128.228.128.128.228.328.428.428.528.528.628.528.528.428.428.428.428.4,28.7,28.3,28.0
