일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,26.526.326.326.326.626.826.926.826.927.026.926.926.927.027.127.227.127.227.127.026.926.926.826.5,27.2,26.8,26.3
02,26.326.226.025.825.826.126.526.126.626.726.626.526.426.426.426.426.426.426.426.626.526.326.226.1,26.7,26.3,25.8
03,26.025.925.925.825.725.825.725.825.625.625.625.625.725.725.725.625.525.625.525.525.425.325.325.3,26.0,25.6,25.3
04,25.325.325.225.125.125.125.125.125.025.125.125.225.225.325.425.525.525.525.425.425.425.425.325.3,25.5,25.3,25.0
05,25.325.225.125.024.824.924.924.924.924.924.924.925.025.225.325.325.325.325.225.125.125.125.125.1,25.3,25.1,24.8
06,25.025.024.924.824.724.724.824.724.824.824.824.824.824.924.924.824.724.824.724.724.724.724.824.8,25.0,24.8,24.7
07,24.724.724.624.624.524.424.524.424.524.524.624.624.624.624.724.724.624.724.524.524.524.624.624.6,24.7,24.6,24.4
08,24.624.624.524.424.424.324.324.324.424.424.524.524.624.624.624.724.824.724.624.624.724.724.724.7,24.8,24.6,24.3
09,24.624.524.424.324.324.324.224.324.224.224.324.424.424.524.624.524.624.524.624.524.524.424.424.3,24.6,24.4,24.2
10,24.324.224.224.224.124.124.124.124.124.124.224.324.424.424.424.524.424.524.424.424.424.424.424.4,24.5,24.3,24.0
11,24.424.424.424.324.224.224.124.224.124.124.224.324.424.424.424.424.424.424.324.324.324.324.324.2,24.4,24.3,24.1
12,24.324.324.324.224.124.124.124.124.024.024.124.224.324.424.424.424.424.424.324.324.324.224.224.1,24.4,24.2,24.0
13,24.124.124.024.124.024.024.024.023.923.924.024.124.224.224.224.224.124.224.124.124.124.024.023.9,24.2,24.1,23.9
14,23.923.923.923.923.923.823.923.823.823.823.823.823.823.823.823.823.923.823.923.823.923.823.723.7,23.9,23.8,23.7
15,23.723.623.623.623.623.623.723.623.723.623.623.723.924.124.124.124.024.124.023.923.923.923.923.8,24.1,23.8,23.6
16,23.723.623.623.623.523.724.123.723.823.723.823.924.024.124.224.224.324.224.124.124.124.124.023.9,24.3,23.9,23.5
17,23.823.723.623.723.723.623.923.624.023.923.923.923.823.823.923.923.923.923.923.923.923.923.923.9,24.0,23.8,23.6
18,23.723.623.523.423.523.623.623.623.723.723.623.623.623.623.623.623.723.623.723.723.723.723.723.7,23.7,23.6,23.4
19,23.723.723.623.623.523.623.623.623.723.723.723.824.024.024.224.324.224.323.923.923.723.723.723.6,24.3,23.8,23.5
20,23.523.423.423.223.123.123.123.123.123.023.023.023.023.123.123.023.023.022.922.922.822.822.722.6,23.5,23.0,22.6
21,22.622.522.522.522.422.322.422.322.522.422.422.522.522.522.622.622.622.622.522.522.422.422.422.4,22.6,22.5,22.3
22,22.422.322.222.222.222.221.822.222.122.222.322.322.322.322.222.222.222.222.222.222.122.122.222.1,22.4,22.2,21.8
23,22.021.922.021.921.721.621.521.621.421.521.521.821.921.922.122.122.222.122.122.021.921.921.821.7,22.2,21.8,21.4
24,21.721.721.721.721.621.821.721.821.621.421.421.521.621.721.821.821.821.821.621.521.521.421.321.2,21.8,21.6,21.2
25,21.221.121.221.321.221.120.921.120.820.720.720.921.021.021.121.121.121.121.021.020.920.920.820.8,21.3,21.0,20.7
26,20.820.820.820.720.820.820.820.820.820.820.820.921.021.021.021.021.021.021.021.021.021.020.920.9,21.0,20.9,20.7
27,20.920.920.920.920.820.820.820.820.820.820.820.720.820.820.820.920.820.920.920.920.920.820.720.7,20.9,20.8,20.7
28,20.620.620.620.620.720.620.720.620.820.720.620.620.620.720.821.121.221.121.121.020.921.020.921.1,21.2,20.8,20.6
29,21.121.121.020.921.021.221.221.220.720.720.720.720.720.720.820.920.920.920.820.820.820.820.720.7,21.2,20.9,20.7
30,20.620.520.620.520.420.420.520.421.021.120.920.720.821.021.121.221.321.221.521.321.221.221.021.0,21.5,20.9,20.4
31,21.221.221.121.221.321.321.621.321.321.321.221.221.221.321.321.321.321.321.221.421.521.221.020.9,21.6,21.3,20.9
TOTAL,23.423.423.323.323.323.323.323.323.323.323.323.323.423.523.523.523.523.523.523.423.423.423.323.3,23.6,23.4,23.1
