일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.31.20.81.31.21.11.21.10.81.10.10.12.43.73.43.12.23.13.31.71.01.01.00.6,5.7,1.7,0.1
02,0.30.30.20.50.20.30.40.30.50.40.51.41.22.62.61.30.91.30.92.01.82.62.84.2,4.2,1.2,0.2
03,5.52.95.22.13.52.03.32.03.62.93.23.33.74.04.04.13.04.13.23.02.11.11.01.6,5.5,3.1,1.0
04,1.60.80.90.31.11.10.81.10.40.62.53.23.93.52.11.60.71.60.90.20.80.50.51.0,3.9,1.2,0.2
05,2.02.72.32.72.82.41.82.43.02.62.12.11.21.42.83.93.93.92.50.90.90.80.60.5,3.9,2.2,0.5
06,0.90.50.51.50.50.71.80.71.52.52.00.20.41.41.41.31.51.31.00.50.80.40.61.6,2.5,1.1,0.2
07,1.70.30.30.51.20.81.30.82.51.51.10.00.22.12.62.52.72.52.90.90.70.60.40.2,3.7,1.4,0.0
08,0.60.80.90.91.40.90.90.91.21.80.40.00.00.50.80.41.50.41.00.60.81.72.22.4,2.7,1.1,0.0
09,1.41.01.10.50.30.20.20.20.31.10.82.01.02.04.83.85.53.84.55.85.03.92.31.7,5.8,2.3,0.1
10,1.71.91.41.71.51.61.71.62.12.41.22.42.74.54.64.64.24.62.31.00.30.60.50.4,4.6,2.1,0.3
11,0.50.60.30.30.40.50.80.52.41.61.30.10.10.20.30.60.70.61.02.50.80.30.10.2,2.5,0.8,0.1
12,0.40.60.40.30.20.50.90.52.21.81.41.22.43.23.83.13.53.13.21.60.10.10.60.5,3.8,1.6,0.1
13,0.30.30.30.10.60.20.10.20.40.90.20.22.93.54.03.93.43.91.90.80.10.50.20.5,4.0,1.2,0.1
14,0.80.70.20.30.20.30.90.31.61.70.00.11.03.22.52.42.72.40.90.90.50.50.60.7,3.2,1.1,0.0
15,0.52.22.50.81.41.36.11.36.86.95.22.71.91.21.00.90.60.91.41.50.20.70.33.1,6.9,2.3,0.2
16,2.43.12.72.02.42.31.72.33.12.94.23.93.94.95.86.45.56.43.53.94.25.15.72.5,6.4,3.7,1.7
17,1.41.90.81.13.22.53.02.50.51.72.71.12.83.13.12.71.42.70.50.70.40.60.10.3,3.2,1.6,0.1
18,0.10.30.40.30.40.40.40.41.81.50.21.33.23.23.63.54.03.52.81.50.40.90.10.2,4.3,1.5,0.1
19,0.00.30.80.40.80.70.60.70.60.40.21.53.22.43.11.81.41.82.23.11.01.20.81.0,3.2,1.2,0.0
20,0.60.60.81.31.10.80.70.81.62.02.23.24.83.95.17.97.47.98.43.42.22.43.94.0,9.9,3.3,0.3
21,3.63.83.73.23.02.62.22.62.72.62.72.82.82.61.42.32.32.30.10.22.42.32.02.2,3.8,2.4,0.1
22,2.23.32.71.82.42.42.12.42.72.52.42.22.72.22.31.91.21.92.23.43.43.53.04.0,4.0,2.5,1.2
23,4.44.14.63.72.74.14.24.14.13.72.52.42.12.01.61.30.71.32.52.01.81.61.41.4,4.6,2.6,0.7
24,2.11.21.30.61.60.50.30.51.12.74.26.56.56.26.53.64.13.64.33.94.35.35.73.6,6.5,3.4,0.1
25,1.82.33.13.32.41.11.11.12.00.70.31.04.44.33.83.13.03.14.93.01.50.90.40.5,4.9,2.2,0.3
26,0.60.30.50.50.50.40.20.41.00.71.41.11.81.51.73.62.73.60.51.40.80.60.71.1,3.6,1.1,0.2
27,0.50.40.30.50.50.30.20.31.21.70.10.73.62.01.73.52.03.52.11.72.31.60.80.2,3.6,1.2,0.1
28,0.20.30.50.41.10.40.90.40.50.80.32.63.52.93.23.53.13.54.02.21.00.83.10.9,4.0,1.7,0.2
29,2.24.35.33.13.53.84.93.85.24.35.24.74.34.34.14.74.44.75.05.04.23.73.23.6,5.3,4.3,2.2
30,2.92.42.31.41.00.61.30.60.40.60.91.01.61.92.91.72.51.72.01.73.22.52.45.7,5.7,1.9,0.4
TOTAL,1.51.51.61.21.41.21.51.21.91.91.71.82.52.83.03.02.73.02.52.01.61.61.61.7,4.5,1.9,0.4
