일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,7.27.27.27.27.27.27.27.27.27.27.27.27.37.37.37.27.37.27.37.27.47.47.37.3,7.4,7.2,7.1
02,7.37.37.37.37.37.27.27.27.27.37.37.37.47.47.47.57.57.57.57.57.57.57.57.5,7.5,7.4,7.2
03,7.57.57.57.57.47.47.47.47.47.47.47.57.57.57.57.57.57.57.57.57.57.57.57.5,7.5,7.5,7.4
04,7.57.57.57.57.57.57.57.57.57.57.57.67.77.77.77.77.77.77.77.77.67.67.67.6,7.7,7.6,7.5
05,7.67.77.77.77.77.77.77.77.77.77.77.77.77.77.87.87.87.87.87.87.87.87.87.8,7.8,7.7,7.6
06,7.87.87.87.87.87.87.87.87.87.87.87.87.87.87.97.97.97.97.97.87.97.87.97.8,7.9,7.8,7.8
07,7.77.77.67.67.67.57.57.57.57.57.67.67.77.88.08.08.18.08.07.97.97.97.87.7,8.1,7.7,7.5
08,7.77.77.67.67.67.57.57.57.77.77.67.67.77.87.98.08.18.08.07.97.87.97.97.8,8.1,7.8,7.5
09,7.77.67.57.57.57.57.57.57.67.67.67.67.77.98.28.68.68.68.58.38.08.07.97.9,8.6,7.9,7.5
10,7.87.77.67.47.47.57.47.57.57.67.67.77.87.98.08.38.58.38.28.18.07.97.97.9,8.5,7.8,7.4
11,7.87.77.77.67.57.47.57.47.57.67.67.77.87.98.08.28.28.28.07.97.97.87.77.7,8.2,7.8,7.3
12,7.77.77.67.67.57.47.47.47.47.57.67.67.77.87.98.08.18.07.97.87.87.87.97.9,8.1,7.7,7.4
13,7.97.87.87.77.77.77.77.77.77.77.87.87.87.98.18.58.78.58.88.68.48.38.18.1,8.9,8.0,7.6
14,8.18.18.18.18.08.08.08.08.08.08.08.08.08.18.18.18.28.18.58.68.58.58.48.2,8.6,8.2,8.0
15,8.28.28.28.28.28.38.38.38.38.48.48.38.38.68.88.88.78.88.78.68.68.58.58.5,8.8,8.4,8.2
16,8.48.48.48.38.38.38.28.38.28.28.28.28.38.38.38.48.48.48.48.48.38.38.28.2,8.4,8.3,8.2
17,8.28.28.38.38.38.38.28.38.28.28.28.48.68.68.78.99.08.99.09.09.08.98.98.8,9.0,8.6,8.2
18,8.88.88.88.88.88.78.78.78.78.68.68.68.68.68.68.68.78.68.78.78.78.88.78.7,8.8,8.7,8.6
19,8.78.79.09.09.29.39.59.39.19.19.39.69.79.69.69.69.79.69.59.910.19.99.99.9,10.1,9.5,8.7
20,9.99.79.79.79.69.69.59.69.59.69.59.79.99.99.99.99.99.99.89.99.89.89.89.8,9.9,9.7,9.5
21,9.89.79.79.79.79.79.79.79.79.69.69.69.69.69.59.59.59.59.59.59.59.59.59.5,9.8,9.6,9.5
22,9.49.49.49.49.39.39.39.39.29.29.29.29.19.19.19.19.19.19.09.09.09.09.08.9,9.4,9.2,8.9
23,8.98.88.78.68.68.78.78.78.78.78.68.78.78.88.88.88.88.88.78.78.78.99.08.9,9.0,8.8,8.6
24,8.88.68.58.48.48.58.68.58.58.58.68.58.68.68.78.78.68.78.68.68.88.88.78.5,8.8,8.6,8.4
25,8.58.48.48.38.28.38.38.38.38.38.38.38.38.38.38.48.48.48.58.58.58.58.48.4,8.5,8.4,8.2
26,8.48.48.38.28.18.08.08.08.68.78.78.68.78.88.99.09.19.09.09.09.09.09.09.1,9.1,8.7,8.0
27,9.09.09.09.08.88.68.78.68.88.99.09.09.09.19.29.39.49.39.49.39.39.29.19.1,9.4,9.1,8.6
28,9.19.08.98.88.78.68.58.68.88.89.09.19.19.29.39.49.59.49.59.39.29.29.19.1,9.6,9.1,8.5
29,9.19.19.19.19.19.19.09.19.09.19.09.19.19.19.19.19.19.19.09.09.09.09.09.1,9.1,9.1,9.0
TOTAL,8.38.38.28.28.28.28.28.28.28.28.28.38.38.48.48.58.58.58.58.58.58.48.48.4,8.6,8.3,8.1
