일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,16.616.616.516.616.616.716.616.716.516.516.516.416.516.516.516.516.616.516.716.716.716.616.616.6,16.7,16.6,16.4
02,16.616.616.516.516.516.516.516.516.416.416.616.816.916.917.017.017.017.017.017.016.916.716.616.6,17.0,16.7,16.4
03,16.516.516.616.716.616.616.516.616.616.616.816.916.816.916.917.017.017.017.417.417.317.217.217.2,17.4,16.9,16.5
04,17.117.017.017.117.117.017.017.017.017.117.217.417.717.917.817.817.617.817.317.517.717.818.018.0,18.0,17.4,17.0
05,17.917.917.917.917.917.817.417.817.517.517.517.517.517.517.517.517.517.517.517.217.117.117.017.0,17.9,17.5,17.0
06,17.117.417.617.517.217.017.117.017.117.117.217.617.818.218.318.317.918.317.817.617.717.717.717.6,18.3,17.6,17.0
07,17.617.517.417.317.317.317.417.317.517.417.417.417.517.617.818.118.018.117.917.817.717.717.717.7,18.1,17.6,17.3
08,17.717.617.317.217.217.317.317.317.217.217.117.317.417.517.718.018.118.017.817.717.517.517.517.4,18.1,17.5,17.1
09,17.417.217.117.117.117.017.117.017.217.317.317.217.417.718.719.219.219.218.217.918.118.117.717.5,19.2,17.7,17.0
10,17.617.617.617.517.317.217.217.217.317.317.317.417.317.918.218.919.018.918.618.217.817.717.717.5,19.0,17.8,17.2
11,17.517.517.417.417.317.217.217.217.317.517.417.417.617.818.218.418.718.418.318.117.917.717.617.6,18.7,17.7,17.2
12,17.317.217.317.317.417.417.417.417.317.217.517.817.417.518.218.918.918.918.818.718.518.318.218.1,18.9,17.9,17.2
13,18.218.218.218.118.118.118.018.117.617.717.818.018.418.318.118.318.318.318.518.518.418.318.418.2,18.5,18.2,17.6
14,18.017.817.817.918.218.218.218.218.218.118.018.218.418.518.318.819.418.819.519.419.319.219.118.9,19.5,18.5,17.8
15,18.718.317.918.018.118.218.218.218.118.118.218.518.618.818.819.019.119.019.118.818.718.518.318.2,19.3,18.5,17.9
16,18.017.917.817.617.517.417.317.417.117.117.217.417.517.717.817.817.917.818.018.017.817.817.717.6,18.0,17.6,17.1
17,17.517.517.517.417.317.217.217.217.217.217.417.617.717.918.117.817.817.817.817.817.717.717.717.7,18.1,17.6,17.1
18,17.717.617.617.517.517.517.517.517.417.617.717.817.817.817.818.017.918.018.318.718.618.518.418.4,18.7,17.9,17.4
19,18.418.318.318.318.217.918.017.918.118.118.418.719.119.819.820.019.620.019.719.519.419.419.319.3,20.0,18.9,17.9
20,19.319.219.119.019.019.018.919.018.818.818.919.419.719.919.919.619.719.619.519.719.819.419.619.4,19.9,19.3,18.8
21,19.419.319.319.119.019.019.019.018.918.718.819.119.119.319.319.119.119.118.918.918.918.718.819.0,19.4,19.0,18.7
22,19.119.519.419.419.018.918.918.918.718.918.818.718.619.019.219.319.219.318.718.719.019.018.918.9,19.5,19.0,18.6
23,18.918.819.019.019.019.018.819.018.618.718.919.119.119.019.119.219.619.219.819.419.319.319.619.3,19.8,19.1,18.6
24,19.018.918.918.918.918.919.018.918.718.818.919.019.219.219.319.419.519.419.719.219.119.219.419.3,19.7,19.1,18.7
25,19.119.019.018.919.019.019.019.019.018.718.618.819.019.219.319.519.519.519.219.019.018.819.019.1,19.5,19.0,18.6
26,19.119.219.219.119.119.018.919.019.019.119.018.919.019.119.419.519.519.519.419.419.419.319.319.4,19.5,19.2,18.9
27,19.419.319.319.419.419.419.319.419.319.319.419.419.419.519.819.819.819.819.919.819.819.719.519.5,19.9,19.5,19.3
28,19.319.419.419.419.319.319.219.319.219.219.319.319.319.519.719.720.019.720.119.919.819.819.819.7,20.1,19.5,19.2
29,19.519.519.519.519.519.519.519.519.519.719.819.819.819.920.019.919.919.920.120.320.320.320.420.4,20.4,19.8,19.5
30,20.120.020.120.120.120.120.020.120.020.020.120.120.020.020.020.120.120.120.120.120.120.020.120.2,20.2,20.1,20.0
31,20.120.020.020.019.920.019.920.020.020.120.320.520.620.920.821.021.221.021.321.421.221.120.920.8,21.4,20.5,19.9
TOTAL,18.218.218.218.218.118.118.018.118.018.018.118.218.318.518.618.718.818.718.718.618.618.518.518.4,19.0,18.4,17.9
