일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,9.18.98.98.88.78.68.68.68.68.68.78.78.99.09.09.09.09.08.78.68.58.58.48.5,9.1,8.7,8.4
02,8.58.58.48.48.38.28.18.28.18.18.28.28.28.58.68.78.88.78.78.68.68.58.68.6,8.8,8.4,8.1
03,8.68.68.78.68.48.48.58.48.68.78.78.99.09.19.29.39.49.39.49.39.29.29.19.1,9.4,8.9,8.4
04,9.19.19.19.19.09.08.99.08.98.98.99.09.19.29.29.19.09.19.19.09.19.19.19.1,9.2,9.0,8.9
05,9.19.19.19.19.19.09.09.09.09.19.19.19.19.29.29.29.19.29.19.19.19.19.19.1,9.2,9.1,9.0
06,9.19.09.09.09.09.09.09.09.09.09.09.29.49.79.99.89.99.89.79.79.79.99.89.8,9.9,9.4,9.0
07,9.79.79.69.59.59.59.59.59.59.59.59.79.810.110.210.310.210.310.110.110.09.99.89.7,10.3,9.8,9.5
08,9.69.59.49.39.29.29.29.29.29.29.29.29.39.59.69.79.69.79.69.59.59.49.39.3,9.7,9.4,9.2
09,9.29.08.88.68.78.78.88.79.29.39.49.39.29.59.910.19.910.19.79.79.79.79.79.6,10.1,9.4,8.6
10,9.69.59.49.29.19.39.59.39.69.59.69.69.810.210.410.710.710.710.19.99.89.89.89.9,10.7,9.8,9.1
11,9.89.79.79.79.79.59.69.59.79.89.89.89.810.09.910.010.210.010.010.09.99.99.99.8,10.2,9.8,9.5
12,9.89.89.89.79.79.59.69.59.69.89.89.89.89.910.210.410.410.410.210.210.110.09.99.8,10.4,9.9,9.5
13,9.89.99.89.89.69.59.59.59.69.79.89.89.910.110.710.811.110.810.710.610.610.410.110.1,11.1,10.1,9.5
14,10.09.99.99.89.89.79.69.79.79.79.89.89.99.910.010.410.510.410.610.410.410.310.210.2,10.7,10.0,9.6
15,10.110.110.110.110.09.89.89.89.79.89.910.010.010.110.310.710.810.711.010.910.710.610.510.4,11.0,10.3,9.7
16,10.310.310.210.310.210.110.010.110.010.010.210.310.210.210.310.310.410.310.210.210.310.410.510.6,10.6,10.2,10.0
17,10.610.610.710.610.710.610.510.610.710.810.911.111.211.311.411.511.311.511.211.111.111.011.011.0,11.5,10.9,10.5
18,11.010.911.011.010.910.910.810.910.810.810.810.911.011.010.910.910.910.910.910.911.011.011.011.0,11.0,10.9,10.8
19,11.011.011.011.011.011.011.011.010.910.810.810.911.211.311.511.611.511.611.511.411.311.211.111.0,11.6,11.1,10.8
20,11.010.910.810.710.610.610.610.610.510.410.510.510.610.810.911.011.111.011.111.010.910.810.710.6,11.1,10.8,10.4
21,10.510.510.410.310.310.210.310.210.310.310.410.510.610.911.010.910.710.911.111.211.011.010.911.0,11.2,10.7,10.2
22,10.910.910.810.810.710.710.710.710.710.710.710.810.910.910.911.011.111.011.311.211.211.211.211.2,11.3,10.9,10.7
23,11.211.111.211.311.211.211.211.211.011.011.111.511.811.711.911.611.511.611.111.011.111.311.511.5,11.9,11.3,11.0
24,11.511.511.511.511.311.311.311.311.011.111.111.211.311.311.411.411.311.411.311.311.311.311.311.3,11.5,11.3,11.0
25,11.311.311.311.211.211.211.211.211.311.311.311.411.411.411.311.311.311.311.311.311.311.311.311.3,11.4,11.3,11.2
26,11.311.311.211.211.111.211.211.211.211.211.211.311.311.411.511.711.711.711.611.511.411.411.411.4,11.7,11.4,11.1
27,11.411.511.411.311.311.311.311.311.311.411.411.411.511.611.611.811.811.811.611.611.611.611.611.6,11.8,11.5,11.3
28,11.711.611.611.611.611.511.511.511.611.611.611.611.611.611.511.511.611.511.611.611.611.611.611.6,11.7,11.6,11.5
29,11.611.611.611.511.411.211.111.211.511.511.611.711.711.712.112.112.312.112.412.212.212.012.011.9,12.4,11.8,11.1
30,11.911.811.811.711.711.611.511.611.511.611.611.711.711.711.711.912.411.912.912.612.512.412.412.4,12.9,12.0,11.3
31,12.312.312.212.212.112.111.912.111.911.912.012.012.112.112.212.312.312.312.612.712.712.512.512.5,12.7,12.2,11.9
TOTAL,10.310.310.310.210.210.110.110.110.110.210.210.310.410.510.610.710.710.710.610.610.610.510.510.5,10.8,10.4,10.0
