일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,22.122.222.121.921.922.021.922.022.022.322.622.823.323.623.423.423.223.423.223.423.523.423.223.4,23.6,22.7,21.9
02,23.223.323.323.122.922.922.922.923.023.123.223.423.523.323.223.323.223.323.022.722.622.522.823.0,23.5,23.1,22.5
03,23.022.922.822.822.822.822.822.822.722.722.822.923.624.024.323.823.423.823.423.423.323.423.123.2,24.3,23.2,22.7
04,23.423.523.523.423.323.123.123.123.123.223.423.824.024.425.124.924.324.923.723.523.523.422.923.5,25.1,23.6,22.9
05,24.224.224.024.024.024.023.924.023.723.523.223.724.524.925.525.525.025.524.324.424.023.523.123.5,25.5,24.1,23.1
06,24.324.224.224.224.023.823.923.823.623.523.323.623.924.725.525.325.225.324.724.423.923.522.522.1,25.5,24.0,22.1
07,23.724.224.324.224.123.923.523.923.123.023.023.023.323.323.723.824.023.823.623.123.223.122.922.4,24.3,23.5,22.4
08,22.222.523.223.323.423.323.023.322.922.622.822.822.622.823.023.323.523.323.423.222.922.722.822.9,23.5,23.0,22.2
09,22.923.023.023.023.123.123.023.122.622.522.522.622.622.422.522.923.322.923.222.922.522.222.422.4,23.4,22.8,22.2
10,22.522.222.122.422.522.522.422.522.422.322.622.322.021.822.522.723.022.723.322.822.522.222.322.5,23.3,22.5,21.8
11,22.422.122.022.122.022.222.422.222.422.422.322.522.422.422.622.723.122.723.123.023.023.022.822.8,23.1,22.5,22.0
12,22.722.622.522.522.722.822.922.822.822.723.023.223.122.922.822.722.822.723.723.824.024.023.723.3,24.0,23.1,22.5
13,23.022.922.923.023.123.323.323.323.323.223.223.223.323.323.423.523.423.523.623.723.723.623.623.6,23.7,23.3,22.9
14,23.523.323.423.123.123.323.323.323.323.323.223.323.323.323.323.323.223.323.423.523.523.523.523.5,23.5,23.3,23.1
15,23.423.323.123.323.423.523.623.523.623.523.623.723.823.623.623.623.623.623.623.623.623.723.923.8,23.9,23.6,23.1
16,23.823.523.022.822.722.622.722.623.223.223.223.423.423.223.223.023.023.023.323.323.323.323.423.4,23.8,23.2,22.6
17,23.423.423.223.223.123.023.223.023.323.523.623.523.723.824.224.323.724.323.122.922.923.023.123.5,24.3,23.4,22.9
18,23.923.623.523.622.722.422.322.422.222.723.423.123.023.123.123.523.423.522.522.623.023.223.123.0,23.9,23.0,22.1
19,23.223.123.022.622.922.722.722.723.223.523.823.923.823.623.824.124.324.123.423.023.323.423.323.6,24.3,23.4,22.6
20,24.024.123.923.723.623.523.523.523.523.623.624.024.224.525.124.724.624.725.223.021.821.822.723.7,25.2,23.8,21.8
21,23.724.724.824.524.524.524.324.522.121.922.223.023.824.024.224.824.624.824.524.023.823.523.424.3,24.9,23.9,21.9
22,24.524.224.524.524.324.023.924.023.923.923.824.124.225.825.825.726.825.725.625.223.121.921.522.0,26.8,24.3,21.5
23,22.223.824.124.724.424.024.224.023.423.723.222.823.024.025.125.325.325.224.023.523.522.821.7,25.3,23.8,21.7
24,22.623.623.623.824.023.523.323.523.222.723.123.022.822.823.023.423.923.423.323.223.322.923.222.7,24.0,23.2,22.6
25,22.122.023.123.923.823.223.423.223.422.922.823.022.822.522.723.023.723.024.223.524.024.323.022.7,24.3,23.2,22.0
26,22.622.422.623.123.323.423.123.422.622.822.923.023.122.922.422.622.922.623.523.823.422.922.923.2,23.8,23.0,22.4
27,22.522.221.922.422.823.123.123.122.923.023.123.122.822.622.522.522.622.523.523.823.523.423.623.3,23.8,22.9,21.9
28,23.923.723.222.922.923.123.523.123.723.723.623.624.324.524.524.324.124.325.025.225.125.024.724.5,25.2,24.0,22.9
29,24.224.224.124.124.124.124.224.124.124.424.524.725.425.425.425.224.425.224.925.325.425.324.925.0,25.4,24.6,24.0
30,24.925.024.924.824.424.324.624.324.725.125.125.425.726.326.225.424.525.424.524.725.125.025.726.0,26.3,25.1,24.3
31,25.925.625.325.225.024.724.124.724.625.125.425.625.926.125.726.125.326.124.424.724.124.124.424.0,26.1,25.0,24.0
TOTAL,23.323.423.423.423.423.323.323.323.223.223.323.423.623.723.924.023.924.023.823.723.523.423.323.3,24.4,23.5,22.5
