일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,12.512.612.512.512.412.312.212.312.312.312.412.512.512.612.612.612.612.613.213.413.313.313.113.1,13.4,12.7,12.2
02,13.113.013.012.912.912.712.712.712.612.712.812.812.912.912.812.812.912.812.912.912.912.912.812.8,13.1,12.9,12.6
03,12.812.812.812.712.712.712.712.712.712.712.712.712.712.712.812.912.912.913.013.113.113.113.113.1,13.1,12.8,12.7
04,13.113.013.113.013.113.113.113.113.113.113.113.213.213.213.213.313.313.313.313.213.213.313.213.2,13.3,13.2,13.0
05,13.213.213.213.113.213.213.113.213.113.013.113.313.513.713.813.613.613.613.613.613.513.613.613.6,13.8,13.4,13.0
06,13.513.513.513.313.313.313.413.313.013.113.313.613.713.913.813.613.413.613.813.813.713.713.613.6,13.9,13.5,13.0
07,13.613.613.513.413.513.513.313.513.213.313.413.413.814.314.314.213.814.213.714.114.113.813.813.7,14.3,13.7,13.2
08,14.013.913.913.813.813.713.713.713.613.313.413.513.613.914.214.114.014.113.413.513.613.513.413.4,14.2,13.7,13.3
09,13.513.513.513.413.113.313.313.313.313.313.313.313.413.513.914.314.314.313.313.313.513.513.513.5,14.3,13.5,13.1
10,13.413.313.313.213.213.113.213.113.413.413.513.713.813.714.014.314.514.313.713.513.613.813.813.8,14.5,13.6,13.1
11,13.813.813.913.913.813.713.613.713.613.613.613.613.713.914.014.014.114.014.114.013.713.713.713.7,14.1,13.8,13.6
12,13.813.713.713.713.713.613.613.613.613.613.713.713.713.813.813.914.213.914.314.114.014.114.114.0,14.3,13.8,13.5
13,14.014.114.214.414.314.214.214.214.114.214.314.314.314.214.314.314.314.314.714.614.614.714.814.7,14.8,14.4,14.0
14,14.514.614.514.714.914.814.814.814.714.714.714.915.015.014.814.814.814.814.915.015.115.215.315.1,15.3,14.9,14.5
15,14.915.014.914.914.914.814.814.814.814.714.714.714.714.814.814.814.814.814.814.914.814.814.814.8,15.0,14.8,14.7
16,14.814.814.814.814.814.814.814.814.714.815.015.115.115.315.615.916.015.915.916.016.015.915.815.8,16.0,15.3,14.7
17,15.715.615.515.415.415.315.215.315.215.115.215.315.615.815.816.015.816.015.815.815.815.815.815.8,16.0,15.6,15.1
18,15.815.715.615.615.615.615.515.615.415.515.715.916.216.115.815.915.915.915.916.116.216.416.416.4,16.4,15.9,15.4
19,16.316.216.216.115.915.715.315.715.715.816.016.116.015.915.916.016.416.016.316.316.616.315.815.6,16.6,16.0,15.3
20,16.116.215.916.015.815.615.715.615.815.815.615.515.415.315.215.215.315.215.215.215.215.515.515.5,16.2,15.6,15.2
21,15.515.415.415.415.415.415.415.415.315.415.415.415.515.515.515.515.515.515.415.415.415.415.415.5,15.5,15.4,15.3
22,15.415.415.415.415.415.415.415.415.315.415.415.615.715.815.815.715.715.715.615.415.415.415.415.5,15.8,15.5,15.3
23,15.515.415.315.315.215.215.215.215.215.315.315.515.715.816.016.216.016.215.715.615.615.515.615.6,16.2,15.5,15.2
24,15.615.515.415.515.515.415.415.415.415.415.515.715.916.116.316.616.816.616.516.216.116.016.116.0,16.8,15.9,15.4
25,15.915.715.715.615.415.415.415.415.315.315.415.415.515.515.615.915.915.915.915.915.815.915.715.7,16.0,15.6,15.3
26,15.815.915.815.815.715.615.615.615.615.615.515.615.615.816.016.216.316.216.016.015.915.815.815.9,16.3,15.8,15.5
27,15.915.915.915.915.815.815.815.815.815.815.915.815.816.016.216.416.516.416.716.816.716.516.316.3,16.8,16.1,15.7
28,16.416.516.616.616.516.616.416.616.416.416.316.316.416.416.716.516.616.516.816.716.716.816.716.5,16.8,16.5,16.3
29,16.616.716.516.616.616.616.516.616.516.516.516.516.516.416.416.416.416.416.416.416.416.416.416.4,16.7,16.5,16.4
30,16.416.416.416.416.516.416.416.416.316.316.316.416.416.516.516.716.916.716.916.916.816.716.716.7,16.9,16.5,16.3
TOTAL,14.714.714.714.614.614.614.514.614.514.514.614.614.714.814.914.915.014.914.914.914.914.914.914.8,15.2,14.7,14.4
