일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,24.524.123.624.324.224.123.824.122.422.723.124.024.024.023.823.423.923.424.323.322.622.623.423.4,24.5,23.6,22.4
02,23.824.524.623.923.423.924.023.923.522.923.324.125.025.725.324.925.924.925.724.823.122.322.724.3,25.9,24.2,22.3
03,24.925.024.524.524.124.824.124.823.322.922.824.025.025.225.625.224.925.225.425.024.323.022.823.1,25.6,24.3,22.8
04,24.424.824.824.023.723.823.823.824.323.823.323.123.624.325.024.824.224.824.124.625.023.623.022.7,25.0,24.0,22.7
05,23.824.525.024.824.424.324.124.324.024.123.923.923.824.024.424.424.924.423.824.324.723.823.323.0,25.0,24.2,23.0
06,23.223.824.624.824.524.023.624.024.024.024.023.623.723.723.723.824.123.824.323.724.024.623.523.0,24.8,23.9,23.0
07,23.223.323.424.124.324.324.024.323.623.523.724.023.723.523.323.624.223.624.524.524.024.724.123.2,24.7,23.9,23.2
08,23.323.222.923.624.324.224.024.223.323.323.323.623.523.523.424.325.424.325.625.424.723.623.523.7,25.6,23.9,22.9
09,23.723.623.223.323.723.823.723.823.523.523.323.123.823.824.024.023.924.024.224.524.424.324.024.2,24.5,23.8,23.1
10,24.324.324.324.224.224.324.424.324.123.923.723.923.723.823.923.824.023.824.324.524.424.224.024.4,24.5,24.1,23.7
11,24.424.123.823.523.723.523.923.524.224.324.123.924.224.224.224.123.924.124.124.724.824.524.224.2,24.8,24.1,23.5
12,24.624.724.524.124.224.024.024.024.224.224.624.224.624.824.624.324.324.324.424.724.824.724.624.8,24.8,24.4,24.0
13,24.624.924.924.925.024.824.624.824.624.724.824.924.824.925.625.225.025.224.624.724.825.225.425.4,25.6,24.9,24.5
14,25.325.225.425.525.525.425.525.425.525.625.926.126.326.025.926.126.226.126.326.426.326.526.526.6,26.6,25.9,25.2
15,26.526.526.526.426.526.626.526.626.526.626.927.127.427.627.427.226.827.227.227.227.227.227.327.3,27.6,26.9,26.4
16,27.427.427.427.427.327.327.327.327.327.327.327.427.828.128.027.927.527.927.828.028.028.028.028.0,28.1,27.6,27.3
17,28.228.128.128.128.128.028.028.028.028.128.328.529.129.329.328.928.828.928.929.129.029.129.129.1,29.3,28.6,27.9
18,29.029.129.129.229.129.129.029.129.029.029.129.329.529.629.829.829.629.829.529.429.529.529.629.5,29.8,29.3,29.0
19,29.629.529.429.429.429.329.329.329.329.329.329.529.729.830.130.330.130.329.829.629.629.729.729.7,30.3,29.6,29.3
20,29.729.729.729.629.529.529.629.529.529.629.629.629.629.729.729.829.829.829.729.729.729.629.629.5,29.8,29.6,29.5
21,29.529.629.529.429.329.329.329.329.529.529.529.529.629.830.230.430.530.430.330.029.729.729.729.7,30.6,29.7,29.3
22,29.629.629.629.529.529.529.529.529.629.529.529.629.729.829.929.829.829.829.829.729.729.629.529.5,29.9,29.6,29.5
23,29.529.529.529.429.429.329.329.329.429.429.329.429.429.629.730.230.430.230.530.330.129.829.629.6,30.7,29.7,29.3
24,29.629.529.629.529.529.429.329.429.329.429.329.329.329.229.529.629.729.630.030.030.029.929.829.8,30.0,29.6,29.2
25,29.729.629.429.329.529.529.529.529.429.329.329.229.429.729.529.529.529.529.529.629.729.729.829.8,29.8,29.5,29.2
26,29.929.729.529.229.329.329.329.329.429.429.429.429.529.729.529.329.529.329.529.629.629.629.629.5,29.9,29.5,29.2
27,29.529.529.529.529.529.529.529.529.429.429.429.529.629.629.729.729.829.729.729.529.529.529.629.7,29.8,29.6,29.4
28,29.629.529.529.429.329.229.229.229.229.229.329.429.429.629.629.629.529.629.429.429.429.429.329.2,29.6,29.4,29.2
29,29.129.129.029.028.928.928.828.928.828.828.828.828.929.029.029.129.229.129.229.129.029.028.928.9,29.2,29.0,28.8
30,28.828.828.728.728.728.728.728.728.728.728.828.929.029.229.229.229.029.228.929.329.429.329.329.2,29.4,29.0,28.7
31,29.129.129.028.928.928.828.828.828.728.728.728.828.929.129.229.329.029.328.628.628.928.928.828.8,29.3,28.9,28.6
TOTAL,26.826.926.926.826.826.826.726.826.626.626.626.827.027.127.227.127.227.127.227.227.126.926.826.9,27.6,26.9,26.3
