일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,2.11.11.41.81.82.82.32.80.70.40.21.92.62.63.53.64.33.64.02.41.82.92.02.4,4.5,2.3,0.2
02,2.12.01.71.01.41.51.51.50.40.30.71.92.32.12.53.52.73.52.12.42.00.90.70.5,3.5,1.6,0.3
03,0.91.52.02.52.92.93.12.93.13.43.73.02.72.82.73.03.03.02.12.21.93.93.42.8,3.9,2.7,0.9
04,2.43.02.82.73.42.72.52.72.82.64.13.92.50.92.93.43.93.43.83.62.20.60.60.1,4.4,2.7,0.1
05,0.61.00.70.91.10.92.00.91.91.31.12.12.12.42.92.73.72.74.85.55.45.13.53.1,5.5,2.6,0.6
06,2.93.02.92.52.82.62.42.61.00.21.42.32.52.92.43.13.03.12.51.61.40.91.02.5,3.1,2.2,0.2
07,1.90.80.70.81.21.50.91.50.80.61.01.92.43.23.52.82.82.82.22.62.21.50.71.4,3.5,1.7,0.6
08,0.50.20.40.40.30.50.80.51.81.90.41.82.42.02.73.23.43.21.90.80.70.50.20.9,3.4,1.3,0.2
09,0.80.91.01.01.01.23.11.23.43.03.42.32.63.03.63.63.43.64.43.32.81.32.12.0,4.7,2.5,0.8
10,2.62.43.13.84.03.94.43.93.43.94.34.11.61.24.14.03.44.02.92.31.10.92.32.1,4.4,3.0,0.9
11,1.70.60.31.11.92.31.92.31.21.71.45.22.62.34.72.42.32.42.11.71.20.80.70.6,5.2,1.8,0.3
12,1.21.11.30.91.01.51.71.51.00.92.12.62.43.83.73.72.23.71.51.11.31.21.32.2,3.8,1.8,0.9
13,1.91.50.80.71.31.80.81.80.80.70.11.13.84.13.83.93.43.92.11.30.60.30.91.1,4.1,1.7,0.1
14,0.40.20.40.40.90.91.90.92.52.51.80.72.93.63.32.82.52.81.20.60.51.01.52.7,3.6,1.6,0.2
15,3.63.22.93.83.22.82.62.82.83.13.02.42.23.03.52.63.22.62.62.53.23.53.33.5,4.0,3.1,2.2
16,3.23.53.93.73.83.85.03.84.84.54.53.94.33.83.22.22.02.21.21.51.52.02.01.7,5.0,3.2,1.2
17,1.31.11.21.91.70.82.20.82.10.80.01.23.24.04.03.43.33.41.01.01.10.50.60.8,4.0,1.7,0.0
18,0.80.20.30.40.51.91.71.93.12.71.21.63.54.14.14.33.94.32.00.81.10.50.70.8,4.3,1.9,0.2
19,0.91.41.01.11.72.13.02.13.02.71.90.52.13.42.71.92.41.91.61.51.81.71.51.1,3.4,1.9,0.5
20,1.01.92.33.22.32.32.02.32.32.01.51.52.12.23.12.22.02.24.31.83.24.24.55.4,5.4,2.6,1.0
21,5.65.65.75.35.15.47.15.47.06.14.94.35.74.43.14.45.04.44.89.03.34.02.93.3,9.0,5.2,2.9
22,2.93.94.22.73.34.13.24.13.94.03.83.42.93.43.03.02.83.03.73.93.84.14.14.6,4.6,3.6,2.7
23,5.35.54.45.05.65.05.15.04.34.54.24.33.83.33.93.32.83.33.03.53.94.24.14.4,5.6,4.2,2.5
24,4.75.15.45.95.74.84.14.84.34.23.94.04.42.82.92.62.82.62.72.72.72.83.12.5,5.9,3.8,2.4
25,2.62.72.72.93.02.43.32.43.43.34.54.44.02.91.43.44.33.42.82.31.30.81.02.1,4.5,2.8,0.8
26,1.71.51.52.32.62.62.02.63.42.92.62.01.21.01.92.22.02.21.21.20.91.00.81.3,3.4,1.8,0.8
27,0.90.41.21.02.42.52.42.51.83.12.92.10.90.71.82.52.12.51.90.92.51.51.41.3,3.1,1.8,0.4
28,0.91.72.43.93.83.93.33.92.52.93.33.03.93.23.13.83.73.83.53.64.44.35.04.8,5.0,3.4,0.9
29,4.33.93.63.64.24.84.04.84.24.04.23.63.54.03.63.73.43.72.73.94.13.53.13.3,4.8,3.8,2.7
30,4.64.14.93.83.53.22.73.23.33.53.02.51.70.41.62.32.32.31.00.60.70.70.41.4,4.9,2.4,0.4
TOTAL,2.22.22.22.42.62.62.82.62.72.62.52.62.82.83.13.13.13.12.62.42.12.02.02.2,4.5,2.6,0.9
