일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,20.820.820.821.020.921.021.221.021.421.221.221.221.221.121.021.021.021.021.021.121.321.221.121.0,21.4,21.1,20.8
02,20.920.820.820.720.720.820.820.820.820.920.820.720.720.720.820.820.820.820.720.720.820.820.720.6,20.9,20.8,20.6
03,20.620.520.420.420.320.420.320.420.620.620.520.620.620.820.920.920.920.920.820.820.820.820.620.7,20.9,20.6,20.3
04,20.620.520.420.420.420.320.420.320.620.921.020.920.720.720.720.820.820.820.720.620.620.620.620.5,21.0,20.6,20.3
05,20.620.620.520.520.520.420.520.420.520.520.520.520.620.820.820.820.720.820.420.320.320.320.320.2,20.8,20.5,20.2
06,20.220.220.019.819.619.619.619.619.920.019.920.020.020.120.120.020.020.019.819.819.819.819.919.8,20.2,19.9,19.6
07,19.819.719.519.519.519.419.319.419.419.419.519.619.619.719.719.819.819.819.719.619.619.619.619.6,19.8,19.6,19.3
08,19.519.519.519.419.419.319.319.319.219.319.319.419.519.619.619.719.719.719.619.519.419.419.419.3,19.7,19.5,19.2
09,19.319.319.319.219.219.119.219.119.119.119.219.219.319.419.519.519.519.519.419.419.319.319.219.2,19.5,19.3,19.1
10,19.219.219.219.219.219.119.119.119.119.119.119.119.219.219.219.219.219.219.219.219.119.119.018.9,19.2,19.1,18.9
11,18.918.918.919.018.918.918.918.918.818.818.818.919.019.119.219.219.419.219.219.219.219.119.119.0,19.4,19.0,18.8
12,19.018.918.919.019.019.019.019.019.018.918.919.019.119.219.219.219.319.219.319.319.319.219.219.1,19.3,19.1,18.9
13,19.018.918.918.919.219.419.519.418.918.918.918.919.019.119.319.319.319.319.519.419.219.119.119.1,19.5,19.1,18.9
14,18.918.819.019.219.519.619.519.619.319.219.319.219.319.319.419.519.419.519.419.519.519.219.119.0,19.6,19.3,18.8
15,19.018.918.919.019.019.019.419.019.319.319.219.219.219.219.219.319.319.319.419.419.419.319.319.3,19.4,19.2,18.9
16,19.019.018.918.918.918.919.018.919.419.319.319.319.519.519.519.719.619.719.619.619.519.519.519.4,19.7,19.3,18.9
17,19.419.319.219.219.119.119.119.119.319.319.319.319.319.319.219.119.019.119.018.918.918.818.919.0,19.4,19.1,18.8
18,18.918.818.718.518.318.318.518.318.418.518.618.718.718.718.618.618.618.618.318.318.318.218.218.2,18.9,18.5,18.2
19,18.318.218.218.117.917.817.917.817.817.817.817.918.118.118.218.218.218.218.018.018.018.017.917.9,18.3,18.0,17.8
20,17.917.917.917.817.817.817.717.817.617.717.717.717.717.917.917.918.017.917.817.817.817.817.817.8,18.0,17.8,17.6
21,17.817.717.717.617.617.617.617.617.617.617.717.817.817.817.917.817.817.817.717.617.617.617.717.6,17.9,17.7,17.6
22,17.517.517.517.417.417.317.217.317.217.217.217.317.417.417.517.617.617.617.417.417.417.317.317.3,17.6,17.4,17.2
23,17.217.217.117.117.117.017.017.016.916.916.917.017.017.117.117.117.117.117.117.017.017.017.016.9,17.2,17.0,16.9
24,16.916.916.916.916.816.816.816.816.716.716.816.816.917.017.017.017.117.017.017.017.016.916.916.8,17.1,16.9,16.7
25,16.816.816.816.816.816.716.716.716.616.616.616.616.816.916.916.816.816.816.716.716.616.616.516.5,16.9,16.7,16.5
26,16.516.516.616.616.616.616.616.616.516.416.316.316.316.316.316.316.316.316.116.116.115.915.815.7,16.6,16.3,15.7
27,15.715.715.615.615.615.715.715.715.615.615.615.515.515.515.615.515.515.515.515.615.615.515.515.4,15.7,15.6,15.4
28,15.415.415.415.415.415.515.515.515.615.615.615.415.315.415.515.615.515.615.415.415.415.415.315.2,15.6,15.4,15.2
29,15.014.914.915.015.015.115.115.115.015.015.115.115.115.115.115.115.015.114.915.015.014.915.014.9,15.1,15.0,14.9
30,14.914.914.814.914.914.914.914.914.814.714.814.814.814.915.015.015.015.014.914.914.914.914.814.7,15.0,14.9,14.7
TOTAL,18.418.418.418.418.318.318.418.318.418.318.418.418.418.518.518.518.518.518.518.418.418.418.318.3,18.7,18.4,18.2
