일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,6.73.72.12.73.03.12.73.14.14.64.34.54.22.81.61.00.01.00.40.71.11.00.70.6,6.7,2.5,0.0
02,1.72.72.62.52.52.51.12.52.73.41.81.63.33.53.54.03.84.03.02.00.70.70.80.2,4.4,2.4,0.2
03,0.70.30.70.50.71.33.21.32.61.70.93.84.34.24.62.91.62.92.91.20.10.10.20.2,4.6,1.8,0.1
04,0.20.10.30.30.70.91.20.92.81.30.01.21.81.72.22.81.82.80.71.60.50.30.50.7,2.8,1.1,0.0
05,0.81.70.70.72.04.12.64.14.74.85.64.35.04.85.85.44.85.43.44.14.94.94.74.6,5.8,3.9,0.7
06,3.33.43.92.93.32.23.72.22.94.25.44.85.35.64.44.64.24.64.55.35.43.63.84.7,5.6,4.1,2.2
07,3.54.76.35.26.35.84.85.83.04.54.04.55.24.35.34.95.04.92.92.04.64.92.23.0,6.3,4.4,2.0
08,3.14.24.25.24.53.64.33.64.33.93.73.03.21.92.72.93.32.92.72.31.91.50.70.7,5.2,3.2,0.7
09,1.00.81.11.21.81.72.01.70.50.50.21.42.11.64.05.75.25.74.43.64.13.23.01.7,5.7,2.3,0.2
10,2.33.03.33.64.12.01.62.00.70.61.92.93.64.55.16.35.86.33.73.23.51.10.60.4,6.3,2.9,0.4
11,0.40.90.80.80.30.10.50.11.54.12.13.64.65.67.05.75.25.74.64.25.65.35.84.6,7.0,3.3,0.1
12,3.74.33.73.53.41.82.51.82.01.10.00.60.71.01.94.23.44.26.67.25.54.42.02.2,7.2,3.0,0.0
13,1.71.00.60.71.11.42.21.44.63.82.71.80.12.22.55.04.85.02.31.20.90.80.70.3,5.0,2.1,0.1
14,0.10.70.40.50.91.31.01.32.41.70.41.23.73.62.23.53.63.53.61.81.72.01.82.9,4.1,2.0,0.1
15,2.51.82.61.90.30.20.10.20.20.61.55.35.66.06.16.65.46.610.88.98.07.77.67.6,10.8,4.4,0.1
16,6.49.19.48.38.69.67.89.65.03.65.46.58.17.49.58.87.58.86.46.27.05.46.04.1,9.6,7.1,3.6
17,4.23.74.04.13.53.51.53.51.01.72.52.13.34.04.25.13.85.13.12.60.60.30.20.1,5.1,2.7,0.1
18,0.30.20.00.40.00.00.00.00.50.02.33.63.93.33.62.12.92.12.52.41.30.00.10.0,3.9,1.4,0.0
19,0.30.40.20.20.30.20.50.21.31.21.00.40.81.43.13.63.93.64.64.83.93.12.82.9,4.8,1.9,0.0
20,3.02.10.60.40.70.51.20.51.00.91.11.52.01.41.63.76.23.74.94.41.01.21.12.2,6.5,2.1,0.4
21,2.00.71.51.22.32.40.12.40.00.52.04.24.14.24.34.13.84.12.80.90.90.41.00.9,4.3,2.0,0.0
22,0.20.40.40.60.70.10.60.11.70.31.01.73.32.82.72.62.52.61.52.02.01.61.11.6,3.3,1.5,0.1
23,0.81.60.60.50.10.00.10.00.10.01.02.93.34.03.32.22.72.22.31.22.12.01.70.2,4.0,1.5,0.0
24,0.80.70.00.20.20.00.30.01.82.72.23.13.13.02.32.82.22.81.31.51.51.50.91.1,3.1,1.4,0.0
25,1.70.70.20.81.20.90.40.92.22.32.74.34.84.94.95.64.75.65.53.52.31.92.00.5,5.6,2.8,0.2
26,1.50.90.50.10.50.30.30.30.10.31.61.01.92.91.01.00.61.00.90.82.31.72.04.4,4.4,1.2,0.1
27,2.92.52.82.84.24.64.94.65.14.44.24.23.14.34.35.43.95.44.94.12.54.64.42.3,5.4,4.0,2.3
28,1.41.93.33.63.73.02.33.03.13.94.12.62.00.80.91.52.11.53.62.41.60.70.60.4,4.1,2.3,0.4
29,0.70.71.31.71.90.91.20.91.80.71.31.83.03.02.32.92.72.91.32.41.51.40.70.5,3.0,1.7,0.5
30,0.30.30.50.50.40.40.90.42.50.80.90.31.31.12.32.01.72.01.01.61.00.61.00.9,2.5,1.1,0.3
31,0.40.81.51.00.71.51.41.51.32.92.91.82.32.54.44.64.44.65.36.05.54.82.56.8,6.8,3.0,0.4
TOTAL,1.91.91.91.92.01.91.81.92.22.22.32.83.33.43.74.03.74.03.53.12.82.32.02.0,5.3,2.6,0.5
