어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)겉바지락,부안,대,그물망,1,17.0,"55,000","55,000","55,000"
(활)겉바지락,고창,중,망,7,20.0,"67,500","63,000","66,200"
(활)겉바지락,부안,중,그물망,1,13.0,"35,000","35,000","35,000"
(활)겉바지락,부안,대,그물망,74,20.0,"71,500","43,300","60,600"
(활)겉바지락,안면도,대,그물망,27,20.0,"70,000","58,100","64,100"
(활)겉바지락,태안,대,그물망,13,20.0,"56,000","53,300","53,800"
(활)겉바지락,태안,중,망,4,20.0,"66,500","66,500","66,500"
(활)겉바지락,고창,대,그물망,559,20.0,"78,200","40,200","60,500"
(활)겉바지락,태안,중,그물망,10,10.0,"37,000","33,500","35,600"
(선)깐바지락,마산,소,box,40,0.6,"25,100","18,000","21,600"
(선)깐바지락,통영,소,box,23,0.9,"31,200","16,500","25,200"
(선)깐바지락,남해,소,box,25,0.8,"29,100","29,100","29,100"
(선)깐바지락,여수,소,box,30,1.0,"26,100","25,300","25,500"
(선)깐바지락,순천,소,box,74,0.7,"28,000","10,100","20,300"
(선)깐바지락,삼천포,소,box,"1,002",0.7,"32,000","14,200","23,700"
(선)깐바지락,여수,소,box,1,0.6,"18,000","18,000","18,000"
(선)깐바지락,여수,소,box,"1,002",0.8,"31,500","8,200","24,300"
(선)깐바지락,마산,소,box,20,0.8,"22,100","22,100","22,100"
(선)깐바지락,마산,소,box,6,1.0,"29,200","29,200","29,200"
(선)깐바지락,삼천포,소,box,10,0.6,"19,000","19,000","19,000"
(선)깐바지락,삼천포,소,box,"1,123",0.9,"34,000","16,600","25,500"
(선)깐바지락,통영,소,box,1,0.8,"20,000","20,000","20,000"
(선)깐바지락,통영,소,box,4,1.0,"31,000","17,000","27,100"
(선)깐바지락,삼천포,소,box,865,0.8,"32,000","11,300","23,400"
(선)깐바지락,마산,소,box,175,0.7,"28,100","17,100","24,100"
(선)깐바지락,여수,소,box,258,0.9,"31,500","12,600","25,100"
(선)깐바지락,삼천포,소,box,274,1.0,"33,800","16,700","23,000"
(선)깐바지락,순천,소,box,52,0.8,"30,100","10,000","22,300"
(선)깐바지락,여수,소,box,99,0.7,"30,000","16,600","24,700"
(활)물바지락,여수,중,box,1,6.0,"20,000","20,000","20,000"
(활)물바지락,여수,중,box,18,5.0,"33,100","14,000","25,400"
(활)물바지락,여수,대,box,4,7.0,"31,000","25,000","28,500"
(활)물바지락,여수,대,box,36,8.6,"60,500","33,000","44,900"
(활)물바지락,여수,대,box,43,8.8,"45,000","30,300","37,900"
(활)물바지락,여수,중,box,133,10.0,"58,000","13,200","38,400"
(활)물바지락,통영,대,box,24,10.0,"105,300","52,200","82,900"
(활)물바지락,여수,대,box,"2,784",10.0,"85,000","12,000","45,600"
(활)물바지락,여수,대,box,26,8.4,"34,200","28,000","32,400"
(활)물바지락,여수,대,box,37,9.0,"44,100","32,000","38,300"
(활)물바지락,삼천포,대,box,1,5.0,"22,200","22,200","22,200"
(활)물바지락,여수,대,box,11,9.4,"35,500","31,500","33,200"
(활)물바지락,삼천포,중,box,1,5.0,"40,300","40,300","40,300"
(활)물바지락,여수,대,box,2,5.0,"21,200","21,000","21,100"
(활)물바지락,여수,중,box,1,4.0,"12,100","12,100","12,100"
(활)물바지락,여수,중,box,1,2.0,"8,100","8,100","8,100"
(활)물바지락,여수,대,box,3,8.0,"23,300","13,000","18,800"
(활)물바지락,순천,대,box,137,10.0,"89,000","28,200","52,300"
(활)물바지락,여수,중,box,2,3.0,"25,500","13,000","19,300"
(활)물바지락,삼천포,대,box,92,10.0,"115,000","31,000","68,100"
(활)봉바지락,태안,중,box,182,3.6,"26,600","7,500","18,200"
(활)봉바지락,태안,소,box,8,3.6,"11,000","11,000","11,000"
(활)칼바지락,고창,중,box,10,4.5,"11,200","11,200","11,200"
(활)칼바지락,중국,중,box,122,4.5,"13,500","6,600","9,900"
(활)칼바지락,태안,중,box,820,5.0,"14,000","5,000","8,800"
(활)칼바지락,고창,중,box,5,3.5,"11,000","11,000","11,000"
(활)칼바지락,중국,중,box,540,6.0,"15,500","5,000","9,400"
(활)칼바지락,중국,중,box,400,5.0,"9,000","2,500","6,000"
(활)칼바지락,중국,중,box,90,3.5,"10,500","6,600","8,000"
(활)칼바지락,태안,중,box,860,6.0,"16,000","8,000","11,800"
(활)토바지락,태안,소,box,30,2.2,"7,000","5,500","5,800"
(활)토바지락,중국,중,box,140,2.2,"7,500","3,100","4,400"
(활)토바지락,태안,중,box,605,2.2,"8,500","2,600","5,400"
