어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)겉바지락,고창,대,그물망,1,17.0,"62,200","62,200","62,200"
(활)겉바지락,태안,중,망,1,20.0,"60,000","60,000","60,000"
(활)겉바지락,고창,대,그물망,360,20.0,"78,000","50,200","64,700"
(활)겉바지락,고창,중,망,26,20.0,"68,000","68,000","68,000"
(활)겉바지락,안면도,대,그물망,18,20.0,"58,000","40,000","46,500"
(활)겉바지락,태안,대,그물망,118,20.0,"81,000","40,100","53,700"
(활)겉바지락,안면도,중,그물망,3,10.0,"25,000","25,000","25,000"
(선)깐바지락,여수,소,box,7,1.0,"30,000","23,600","28,200"
(선)깐바지락,삼천포,소,box,"1,308",0.8,"40,200","13,100","21,900"
(선)깐바지락,통영,소,box,49,1.0,"31,000","18,000","23,000"
(선)깐바지락,여수,소,box,4,0.6,"18,000","18,000","18,000"
(선)깐바지락,삼천포,소,box,"1,737",0.9,"36,300","14,600","23,800"
(선)깐바지락,통영,소,box,49,0.9,"23,000","6,000","15,300"
(선)깐바지락,삼천포,소,box,644,0.7,"38,000","16,000","23,500"
(선)깐바지락,삼천포,소,box,23,0.5,"12,600","12,100","12,400"
(선)깐바지락,순천,소,box,193,0.7,"33,600","13,600","22,100"
(선)깐바지락,여수,소,box,289,0.7,"30,000","12,100","17,800"
(선)깐바지락,삼천포,소,box,558,1.0,"35,100","14,100","22,500"
(선)깐바지락,순천,소,box,71,0.8,"34,100","18,000","22,500"
(선)깐바지락,여수,소,box,"1,029",0.8,"50,000","12,200","24,400"
(선)깐바지락,삼천포,소,box,30,0.6,"21,000","16,100","19,400"
(선)깐바지락,여수,소,box,179,0.9,"36,500","12,200","22,300"
(선)깐바지락,마산,소,box,110,0.7,"35,000","23,500","28,300"
(냉)깐바지락,여수,소,box,4,1.0,"5,000","5,000","5,000"
(활)물바지락,통영,대,box,38,10.0,"145,300","51,200","94,400"
(활)물바지락,순천,대,box,235,10.0,"72,000","30,000","43,200"
(활)물바지락,삼천포,중,box,11,9.0,"60,000","45,000","51,800"
(활)물바지락,순천,대,box,7,9.6,"65,000","65,000","65,000"
(활)물바지락,여수,중,box,1,3.0,"13,300","13,300","13,300"
(활)물바지락,여수,중,box,1,4.4,"24,000","24,000","24,000"
(활)물바지락,순천,중,box,7,8.8,"54,000","53,200","53,800"
(활)물바지락,순천,중,box,1,5.0,"25,200","25,200","25,200"
(활)물바지락,여수,대,box,344,9.0,"76,000","9,100","35,700"
(활)물바지락,여수,대,box,18,8.2,"43,300","20,100","34,100"
(활)물바지락,여수,중,box,1,7.0,"58,000","58,000","58,000"
(활)물바지락,여수,중,box,2,6.0,"46,000","30,000","38,000"
(활)물바지락,마산,대,box,3,10.0,"172,200","150,300","157,600"
(활)물바지락,여수,대,box,133,8.4,"85,000","4,100","48,900"
(활)물바지락,여수,중,box,15,8.8,"52,000","46,100","49,100"
(활)물바지락,여수,대,box,1,7.0,"19,000","19,000","19,000"
(활)물바지락,여수,중,box,1,7.8,"31,100","31,100","31,100"
(활)물바지락,여수,대,box,157,8.8,"67,300","15,000","41,000"
(활)물바지락,순천,대,box,13,9.2,"48,800","40,000","44,800"
(활)물바지락,여수,대,box,92,8.6,"75,000","34,000","51,100"
(활)물바지락,여수,대,box,3,8.0,"32,200","22,000","28,400"
(활)물바지락,여수,대,box,"2,423",10.0,"82,500","4,000","39,300"
(활)물바지락,여수,중,box,6,9.6,"60,200","60,000","60,100"
(활)물바지락,여수,대,box,9,9.8,"37,700","37,700","37,700"
(활)물바지락,여수,중,box,8,8.4,"72,000","71,000","71,300"
(활)물바지락,통영,대,box,8,8.6,"137,000","40,000","101,400"
(활)물바지락,삼천포,대,box,116,10.0,"71,500","11,500","40,500"
(활)물바지락,여수,중,box,45,9.0,"66,300","43,000","50,600"
(활)물바지락,삼천포,중,box,8,5.0,"31,000","16,000","21,900"
(활)물바지락,여수,중,box,31,8.6,"75,000","44,600","62,600"
(활)물바지락,삼천포,대,box,4,8.8,"38,000","37,000","37,800"
(활)물바지락,여수,중,box,20,5.0,"32,200","5,000","20,100"
(활)물바지락,여수,중,box,1,4.5,"33,300","33,300","33,300"
(활)물바지락,순천,대,box,11,9.4,"36,100","34,000","35,500"
(활)물바지락,여수,대,box,30,9.2,"81,000","25,000","50,200"
(활)물바지락,여수,대,box,36,9.4,"46,000","20,000","34,400"
(활)물바지락,삼천포,대,box,16,9.0,"40,000","33,000","36,200"
(활)물바지락,순천,중,그물망,7,10.0,"55,500","55,200","55,400"
(활)물바지락,여수,대,box,3,5.0,"24,000","15,000","18,700"
(활)물바지락,여수,중,그물망,7,10.0,"22,200","22,200","22,200"
(활)물바지락,여수,중,box,2,4.0,"32,000","24,500","28,300"
(활)물바지락,삼천포,대,box,2,5.0,"23,000","15,000","19,000"
(활)봉바지락,태안,중,box,14,3.5,"25,100","18,000","20,100"
(활)봉바지락,태안,중,box,137,3.6,"28,200","7,600","17,100"
(활)칼바지락,중국,중,box,35,3.5,"15,000","8,200","12,300"
(활)칼바지락,태안,중,box,15,4.0,"8,000","8,000","8,000"
(활)칼바지락,고창,중,box,15,4.0,"23,000","18,200","18,800"
(활)칼바지락,고창,중,box,90,3.5,"16,000","10,000","13,500"
(활)칼바지락,태안,중,box,875,6.0,"20,300","1,000","13,200"
(활)칼바지락,태안,중,box,754,5.0,"17,000","1,000","10,600"
(활)칼바지락,중국,중,box,178,5.0,"11,500","1,000","7,800"
(활)칼바지락,중국,중,box,35,4.5,"20,000","13,100","15,900"
