어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)갑오징어,여수,대,box,16.0,10.0,"24,700","23,300","24,100"
(선)갑오징어,속초,중,S/P,23.0,10.0,"40,000","19,000","36,700"
(선)갑오징어,보령,10미,c/s(상자),5.0,10.0,"55,000","55,000","55,000"
(선)갑오징어,방어진,5미,S/P,10.0,3.0,"10,000","10,000","10,000"
(선)갑오징어,방어진,4미,c/s(상자),6.0,10.0,"67,000","16,500","36,900"
(선)갑오징어,속초,대,S/P,78.0,10.0,"55,000","13,000","33,700"
(선)갑오징어,방어진,2미,c/s(상자),4.0,10.0,"65,000","55,000","58,800"
(선)갑오징어,강구,대,S/P,3.0,10.0,"25,000","25,000","25,000"
(선)갑오징어,방어진,6미,S/P,1.0,20.0,"280,000","280,000","280,000"
(선)갑오징어,대천,10미,c/s(상자),4.0,10.0,"55,000","55,000","55,000"
(선)갑오징어,속초,5미,S/P,26.0,10.0,"45,000","15,000","26,400"
(선)갑오징어,목포,중,kg,372.0,1.0,"4,000","1,000","2,200"
(선)갑오징어,포항,6미,S/P,3.0,3.0,"30,000","30,000","30,000"
(선)갑오징어,포항,3미,S/P,84.0,10.0,"60,000","30,000","42,100"
(선)갑오징어,방어진,1미,c/s(상자),1.0,10.0,"60,000","60,000","60,000"
(선)갑오징어,대천,12미,c/s(상자),14.0,10.0,"45,000","45,000","45,000"
(선)갑오징어,속초,대,S/P,1.0,3.0,"30,000","30,000","30,000"
(선)갑오징어,포항,4미,S/P,52.0,10.0,"60,000","30,000","46,500"
(선)갑오징어,속초,3미,S/P,12.0,3.0,"35,000","30,000","34,200"
(선)갑오징어,포항,1미,S/P,106.0,10.0,"60,000","29,000","35,500"
(선)갑오징어,속초,10미,S/P,3.0,10.0,"30,000","30,000","30,000"
(선)갑오징어,속초,3미,S/P,112.0,10.0,"50,000","10,000","30,300"
(선)갑오징어,속초,4미,S/P,11.0,3.0,"60,000","30,000","44,100"
(선)갑오징어,여수,중,box,10.0,5.0,"25,000","22,500","24,000"
(선)갑오징어,속초,6미,S/P,5.0,3.0,"30,000","30,000","30,000"
(선)갑오징어,대천,8미,c/s(상자),2.0,10.0,"55,000","55,000","55,000"
(선)갑오징어,포항,2미,S/P,48.0,3.0,"65,000","14,000","36,500"
(선)갑오징어,군산,대,box,21.0,10.0,"3,600","3,100","3,400"
(선)갑오징어,목포,대,c/s(상자),106.0,15.0,"113,000","86,000","109,800"
(선)갑오징어,방어진,1미,S/P,1.0,3.0,"45,000","45,000","45,000"
(선)갑오징어,포항,대,S/P,1.0,15.0,"140,000","140,000","140,000"
(선)갑오징어,방어진,4미,S/P,14.0,3.0,"10,000","10,000","10,000"
(선)갑오징어,포항,4미,S/P,4.0,5.0,"50,000","50,000","50,000"
