어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)넙치,통영,중,kg,"1,737.4",1,"43,000",500,"18,100"
(활)넙치,여수,중,kg,"2,012.9",1,"35,000","1,000","19,700"
(활)넙치,목포,중,kg,532,1,"33,000","4,000","24,200"
(활)넙치,부산(기장),중,kg,867.8,1,"33,000","5,000","21,900"
(활)넙치,서천,중,kg,99.1,1,"28,000","7,000","17,600"
(활)넙치,진도,중,kg,82.6,1,"35,000","7,000","17,500"
(활)넙치,안면도,중,kg,35.7,1,"27,000","24,000","25,100"
(활)넙치,완도,중,kg,"13,126.6",1,"30,000",200,"21,400"
(활)넙치,대부도,중,kg,10.2,1,"27,000","13,000","24,500"
(활)넙치,강구,중,kg,28.6,1,"30,000","20,000","22,000"
(활)넙치,서산,중,kg,13.1,1,"20,000","3,000","13,000"
(활)넙치,안흥,중,kg,"1,512.5",1,"35,000","1,000","15,800"
(활)넙치,태안,중,kg,807.9,1,"35,000","1,000","17,500"
(활)넙치,대천,중,kg,"1,372.7",1,"35,000","5,000","17,900"
(활)넙치,제주도,중,kg,"37,267",1,"26,000",500,"19,300"
(활)넙치,거제도,중,kg,97.8,1,"26,000","5,000","21,400"
(선)넙치,태안,중,kg,240.6,1,"5,000",700,"2,900"
(선)넙치,군산,대,S/P,"3,215.5",1,"9,000",500,"3,500"
(선)넙치,군산,중,S/P,413.9,1,"8,000","3,000","5,700"
(선)넙치,군산,2단,c/s(상자),95.7,1,"7,000","3,000","5,600"
(선)넙치,군산,대,c/s(상자),"3,512.4",1,"7,000",300,"3,700"
(선)넙치,속초,대,S/P,143.3,1,"4,000","2,500","3,700"
(선)넙치,보령,중,kg,457.5,1,"6,000","1,000","2,000"
(선)넙치,나로도,2미,S/P,2,15,"30,000","12,000","21,000"
(선)넙치,포항,대,S/P,20,1,"2,000","2,000","2,000"
(선)넙치,나로도,2미,S/P,1,10,"25,000","25,000","25,000"
(선)넙치,대부도,대,kg,30.8,1,"6,000","2,000","4,600"
(선)넙치,안흥,대,c/s(상자),39.5,1,"2,500",100,"2,200"
(선)넙치,격포,중,kg,134,1,"4,000","2,000","2,900"
(선)넙치,완도,중,kg,104.5,1,"4,500",100,"2,100"
(선)넙치,나로도,3미,S/P,2,15,"12,000","3,000","7,500"
(선)넙치,안흥,중,가구,7.5,1,"8,000","2,500","6,300"
(선)넙치,나로도,3미,S/P,4,10,"22,000","20,000","21,000"
(선)넙치,통영,대,S/P,51.7,1,"7,000",500,"3,400"
(선)넙치,제주도,중,kg,70,1,"3,000","2,200","2,200"
(선)넙치,군산,중,kg,518.4,1,"7,000",100,"2,900"
(선)넙치,안흥,중,kg,504.2,1,"6,000",200,"2,300"
(선)넙치,안흥,대,c/s(상자),9,15,"15,000","3,000","10,900"
(활)찰넙치,제주도,중,kg,359.3,1,"27,000","2,000","16,000"
(선)찰넙치,제주도,중,kg,6.2,1,"3,000","3,000","3,000"
