일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.63.11.01.51.91.50.81.51.01.31.31.71.51.92.63.52.73.52.01.01.20.71.11.0,3.5,1.6,0.7
02,0.90.90.90.70.90.90.90.90.30.71.93.13.33.73.93.52.23.51.31.31.61.11.00.9,3.9,1.6,0.3
03,1.01.10.71.00.80.70.80.70.61.31.73.32.42.52.01.51.41.50.80.91.61.6,3.3,1.3,0.5
04,1.41.52.62.53.43.22.92.01.62.01.72.51.82.62.23.4,3.4,2.3,1.4
05,2.73.23.04.13.03.32.73.32.93.54.96.86.76.16.37.47.37.46.95.04.24.64.64.5,7.4,4.7,2.7
06,5.13.03.64.33.73.22.83.22.12.73.52.92.92.41.72.12.92.13.33.23.24.64.94.8,5.1,3.3,1.7
07,4.64.45.65.93.43.33.83.32.94.24.82.72.93.42.93.31.63.31.81.02.40.90.90.7,5.9,3.0,0.7
08,0.90.90.70.60.80.70.60.72.53.02.41.82.52.33.32.72.12.71.61.71.41.10.70.5,3.3,1.6,0.5
09,0.90.50.80.80.90.70.50.70.91.31.41.21.82.31.51.71.91.71.10.60.91.10.90.9,2.3,1.1,0.4
10,0.80.70.70.50.60.70.40.70.80.90.72.02.22.12.53.13.83.13.61.61.10.70.70.8,3.8,1.4,0.4
11,0.61.00.70.80.80.80.80.81.42.33.31.72.52.32.12.42.42.42.31.71.81.61.21.0,3.3,1.6,0.4
12,1.01.11.21.21.20.90.70.90.41.21.21.72.53.13.02.92.72.91.81.71.21.91.40.9,3.1,1.6,0.2
13,1.21.21.21.21.21.21.41.21.90.90.71.41.22.22.32.62.52.61.80.70.50.91.00.8,2.6,1.4,0.5
14,0.40.80.30.50.40.40.50.40.71.01.62.63.73.32.93.53.73.51.50.70.70.70.70.9,3.7,1.4,0.2
15,0.80.80.80.80.70.70.60.71.11.31.72.42.33.54.33.53.53.52.01.92.31.91.40.8,4.3,1.8,0.3
16,0.40.30.90.61.70.70.30.70.91.01.82.83.72.73.03.93.73.94.03.11.70.90.60.5,4.0,1.8,0.3
17,0.60.70.70.60.70.61.20.61.92.73.04.04.03.73.12.22.12.21.71.51.00.90.20.4,4.0,1.7,0.2
18,0.71.01.00.70.80.60.30.60.60.51.00.40.40.90.63.02.53.03.22.62.72.32.93.4,3.4,1.5,0.3
19,3.63.23.64.04.74.52.94.52.52.52.83.43.93.12.62.02.62.01.10.71.21.30.71.0,4.7,2.6,0.7
20,1.10.91.10.90.70.90.70.90.90.70.91.73.33.73.11.91.51.91.21.61.01.00.91.0,3.7,1.4,0.3
21,0.80.70.80.60.80.60.50.61.31.62.32.12.72.22.02.41.82.42.01.10.51.10.80.6,2.7,1.3,0.5
22,0.60.60.60.70.90.91.00.90.81.41.81.91.20.70.61.81.21.80.81.40.90.80.90.9,1.9,1.0,0.5
23,0.80.60.51.20.90.80.60.81.52.81.72.22.43.23.13.22.83.22.21.51.40.90.81.0,3.2,1.6,0.4
24,0.70.81.00.91.00.90.40.90.91.01.41.82.53.02.72.22.52.22.31.41.00.91.00.9,3.0,1.4,0.3
25,1.21.21.20.90.90.31.00.30.91.10.82.53.12.53.53.43.03.43.01.21.01.00.70.9,3.5,1.6,0.3
26,0.70.40.60.71.00.80.80.80.92.64.14.13.94.33.32.92.82.91.40.91.31.11.11.6,4.3,1.8,0.3
27,1.50.70.51.41.31.31.01.31.82.72.02.32.92.72.32.22.12.22.82.11.91.30.50.5,2.9,1.7,0.5
28,0.30.50.81.11.31.52.11.52.82.33.13.43.33.33.04.13.44.11.62.41.22.00.82.4,4.1,2.1,0.3
29,1.11.91.91.43.53.62.73.61.73.32.03.44.14.01.71.12.21.12.11.60.71.00.51.1,4.1,2.1,0.5
30,0.60.40.00.20.71.81.21.80.50.81.22.42.12.42.22.42.02.42.31.82.51.61.62.2,2.5,1.5,0.0
31,2.90.82.71.40.90.92.20.92.02.83.83.73.43.03.33.23.03.21.91.60.91.01.00.8,3.8,2.2,0.8
TOTAL,1.31.21.31.41.41.31.21.31.41.82.22.62.92.92.72.82.62.82.21.71.51.51.21.4,3.7,1.8,0.6
