일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.40.31.01.20.90.20.30.21.20.80.20.40.51.01.21.82.21.84.03.92.00.90.91.1,4.0,1.3,0.2
02,0.70.91.10.80.70.50.30.51.30.81.61.31.62.32.52.43.12.42.01.40.60.50.90.8,3.1,1.3,0.3
03,0.30.60.70.60.50.60.50.60.50.70.82.02.41.52.21.41.41.40.70.80.30.40.40.6,2.4,0.9,0.3
04,0.80.70.30.60.60.80.20.80.70.41.00.60.80.80.70.30.60.31.11.20.91.60.91.0,1.6,0.7,0.2
05,1.61.82.12.73.32.53.62.53.55.23.64.33.53.13.13.93.93.92.81.31.40.70.70.9,5.2,2.8,0.7
06,0.80.50.20.40.30.40.30.41.11.63.14.33.43.73.44.03.04.02.51.61.00.82.11.7,4.3,1.8,0.2
07,0.90.41.10.60.40.50.50.50.90.51.10.41.40.61.81.60.91.60.70.30.30.20.10.3,1.8,0.7,0.1
08,0.00.10.00.60.10.10.10.10.40.20.80.41.00.40.40.90.90.91.10.30.81.91.10.3,1.9,0.5,0.0
09,0.51.10.50.30.30.00.10.00.91.22.01.42.13.02.23.31.83.31.31.31.00.81.31.9,3.3,1.3,0.0
10,1.71.81.20.21.21.21.61.20.93.22.91.62.41.42.32.72.72.73.02.64.33.72.00.6,4.3,2.0,0.2
11,0.81.10.80.91.81.20.71.21.31.63.22.42.72.44.54.52.44.54.43.62.91.42.93.5,4.5,2.3,0.7
12,2.51.92.52.60.61.82.51.82.61.62.02.31.91.92.31.83.21.83.62.83.12.11.01.4,3.6,2.2,0.6
13,1.41.01.21.31.90.41.00.40.31.20.91.51.12.83.12.93.22.93.43.12.53.32.52.4,3.6,1.9,0.3
14,3.43.44.14.24.54.75.14.73.84.65.75.95.15.05.65.45.25.44.74.54.35.05.04.9,5.9,4.7,3.4
15,5.35.45.66.66.15.14.75.14.94.64.13.82.74.12.51.82.61.83.53.65.24.72.82.2,6.6,4.1,1.8
16,1.40.81.10.81.00.90.60.90.30.81.31.51.11.71.91.81.41.81.41.62.01.21.51.5,2.0,1.2,0.3
17,1.92.72.12.22.52.82.12.82.52.72.82.82.61.92.62.12.32.12.31.50.50.90.30.1,2.9,2.1,0.1
18,0.00.10.10.30.20.40.80.40.31.43.42.63.13.52.33.12.03.12.42.71.10.90.40.4,3.5,1.5,0.0
19,1.00.30.70.70.10.50.20.51.11.91.51.71.40.30.32.21.82.20.71.20.90.90.60.6,2.2,0.9,0.1
20,0.90.50.40.20.10.00.20.01.31.32.02.83.12.52.53.02.93.01.61.10.60.70.40.7,3.1,1.3,0.0
21,0.20.30.30.30.50.30.30.30.50.80.91.00.91.61.01.11.41.12.02.01.21.71.01.0,2.0,0.9,0.2
22,0.90.71.10.80.80.80.70.80.71.91.41.41.01.11.91.11.41.10.60.91.00.40.41.8,1.9,1.0,0.3
23,2.21.81.92.21.52.52.62.54.23.53.74.03.73.83.73.83.63.82.91.53.32.21.82.0,4.2,2.9,1.5
24,2.32.43.03.33.12.63.22.62.52.62.52.93.63.43.52.33.12.32.71.52.02.21.20.1,3.6,2.5,0.1
25,0.61.01.00.81.20.30.40.31.21.42.22.01.92.72.01.82.11.82.21.30.80.70.30.9,3.0,1.3,0.3
26,0.40.30.10.10.10.20.10.20.82.23.22.42.32.53.12.03.52.01.20.60.70.70.30.5,3.5,1.3,0.1
27,0.80.40.40.50.10.30.30.30.71.11.62.32.02.13.32.82.12.81.00.60.80.80.90.7,3.3,1.1,0.1
28,0.70.70.70.50.20.10.20.10.61.11.11.61.71.51.21.21.01.21.01.61.10.60.70.6,1.7,0.9,0.1
29,0.60.40.50.70.40.40.30.40.71.41.32.12.83.02.52.62.82.61.20.91.00.70.60.7,3.0,1.2,0.3
30,0.90.40.30.40.50.70.40.71.21.62.02.02.83.02.72.62.62.62.01.31.41.10.60.6,3.0,1.4,0.2
31,0.70.60.80.50.50.30.30.30.71.32.11.72.02.93.12.82.82.81.70.81.11.00.50.5,3.1,1.3,0.3
TOTAL,1.21.11.21.21.21.11.11.11.41.82.12.22.22.32.42.42.42.42.11.71.61.41.21.2,3.3,1.7,0.4
