일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,3.12.51.00.30.30.50.60.50.20.10.32.32.63.13.92.42.72.42.22.62.01.21.62.0,3.9,1.7,0.1
02,1.41.21.61.41.11.11.51.11.31.01.11.52.42.31.32.72.42.71.31.10.90.90.80.8,2.7,1.4,0.8
03,0.51.31.01.00.90.71.20.70.60.91.61.71.51.61.92.82.92.81.71.11.00.70.70.7,3.1,1.3,0.5
04,0.50.80.70.50.50.61.00.60.90.80.40.71.31.61.72.72.32.71.21.10.90.80.81.1,2.7,1.1,0.4
05,0.81.01.10.80.70.70.90.70.20.41.01.71.31.41.93.13.03.12.71.61.51.11.00.7,3.1,1.3,0.2
06,0.80.91.00.70.70.70.60.70.30.70.91.22.22.84.23.03.63.02.83.91.81.20.91.1,4.2,1.6,0.3
07,0.50.50.80.50.60.60.60.60.20.51.42.81.43.93.83.85.33.85.52.20.81.60.50.9,6.1,1.9,0.2
08,1.42.10.50.50.40.50.50.50.51.92.21.52.23.12.52.92.52.93.83.22.92.21.40.7,3.8,1.7,0.4
09,0.90.90.80.60.91.31.81.31.81.32.53.51.82.43.93.83.73.82.01.11.71.61.00.7,3.9,1.9,0.6
10,0.70.50.51.00.60.50.40.50.40.91.51.41.32.22.62.83.82.81.81.30.70.80.70.4,3.8,1.3,0.4
11,0.60.50.40.40.10.00.30.00.50.70.91.01.21.41.93.21.83.21.10.90.40.40.30.4,3.2,0.9,0.0
12,0.20.30.30.40.30.40.60.41.62.02.02.53.22.83.52.62.02.61.12.12.82.81.81.2,3.5,1.6,0.2
13,1.20.91.00.70.90.80.90.81.40.81.51.41.61.72.72.71.82.71.71.41.71.91.41.2,2.7,1.5,0.7
14,1.00.40.60.60.60.80.80.80.31.01.43.02.62.32.72.42.62.41.81.41.91.60.90.7,3.0,1.4,0.3
15,0.71.00.70.60.71.11.01.10.90.90.71.01.33.72.12.23.82.23.42.82.32.71.21.4,3.8,1.7,0.6
16,1.81.30.80.81.10.70.30.73.93.64.05.75.13.54.13.52.43.52.11.30.91.00.91.1,5.7,2.2,0.3
17,0.80.70.80.91.62.31.82.31.82.12.73.13.63.53.74.02.94.03.22.82.83.33.53.7,4.0,2.5,0.7
18,2.31.11.20.70.81.32.41.30.40.60.40.82.52.32.43.93.13.91.51.01.41.31.00.9,3.9,1.5,0.4
19,0.70.40.40.81.01.01.11.00.20.62.12.52.02.23.43.82.93.81.21.51.00.90.70.7,3.8,1.4,0.2
20,0.81.11.01.00.91.00.91.00.81.11.42.43.92.72.93.63.13.61.11.11.61.00.70.6,3.9,1.6,0.6
21,0.60.40.70.60.50.40.50.40.60.40.40.40.40.41.51.12.11.12.12.02.01.22.52.2,2.5,1.1,0.4
22,1.51.90.90.71.21.30.71.32.22.61.71.51.71.51.31.00.71.00.40.70.50.10.40.5,2.6,1.2,0.1
23,0.60.70.50.10.40.30.20.30.60.71.31.21.60.40.70.50.90.50.30.93.92.00.70.2,3.9,0.8,0.1
24,0.40.30.50.70.20.31.30.31.31.62.11.41.42.52.22.62.72.61.92.02.34.13.23.2,4.1,1.7,0.2
25,2.61.71.11.42.01.32.21.31.81.53.23.74.95.03.81.92.21.91.92.81.62.21.41.1,5.0,2.4,1.1
26,0.50.90.70.30.30.80.50.80.21.42.11.02.11.93.22.02.02.02.21.01.21.70.70.7,3.2,1.3,0.2
27,0.51.10.40.90.40.40.60.41.12.23.84.73.52.52.32.62.52.62.51.81.10.91.21.1,4.7,1.7,0.4
28,1.21.00.90.91.00.90.50.90.30.72.12.03.14.53.12.62.62.62.21.21.10.80.90.9,4.5,1.6,0.3
29,0.80.80.80.80.70.80.80.80.20.80.91.82.13.93.62.72.82.72.01.01.00.91.00.9,3.9,1.4,0.2
30,0.91.21.01.10.91.00.81.00.30.61.11.61.21.82.92.61.82.60.81.20.90.70.80.7,2.9,1.1,0.3
31,0.70.50.60.80.50.70.70.70.31.41.11.62.83.22.52.12.32.12.92.81.60.91.10.9,3.2,1.4,0.2
TOTAL,1.01.00.80.70.70.80.90.80.91.11.62.02.32.52.72.72.62.72.01.71.51.41.21.1,3.7,1.5,0.4
