일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,7.37.37.37.37.37.37.37.37.37.37.37.37.37.37.37.37.37.37.37.37.37.37.47.4,7.4,7.3,7.3
02,7.47.47.47.47.47.47.47.47.47.47.47.47.47.57.47.47.47.47.57.57.57.57.57.5,7.5,7.4,7.4
03,7.57.57.57.57.57.57.57.57.57.57.57.57.57.67.67.57.57.57.57.67.67.67.67.6,7.6,7.5,7.5
04,7.67.67.67.67.67.67.67.67.67.67.67.67.67.67.67.67.67.67.67.67.67.67.67.7,7.7,7.6,7.5
05,7.77.77.77.77.67.67.67.67.67.67.67.67.67.67.67.67.67.67.67.67.67.67.77.7,7.7,7.6,7.6
06,7.77.77.77.77.77.77.77.77.67.67.67.67.77.77.77.77.77.77.77.77.77.77.77.7,7.7,7.7,7.6
07,7.77.77.77.77.77.77.77.77.77.77.77.77.77.77.77.87.87.87.77.87.87.87.87.8,7.8,7.7,7.7
08,7.87.87.97.97.97.97.97.97.97.97.97.97.98.08.08.08.08.08.08.08.08.08.08.0,8.0,7.9,7.8
09,8.18.18.18.18.18.18.18.18.18.18.18.18.28.28.28.28.28.28.18.28.28.28.28.3,8.3,8.2,8.1
10,8.38.38.38.38.38.38.38.38.38.38.28.38.38.38.38.38.38.38.38.38.38.38.38.3,8.3,8.3,8.2
11,8.38.38.48.48.48.48.48.48.48.48.48.48.48.48.48.48.48.48.48.48.48.48.48.4,8.4,8.4,8.3
12,8.48.58.58.58.58.58.58.58.58.48.48.48.58.58.58.58.58.58.58.58.58.58.58.5,8.5,8.5,8.4
13,8.58.58.58.58.58.58.58.58.58.58.58.58.58.58.58.58.58.58.68.68.68.68.68.6,8.6,8.5,8.5
14,8.68.68.68.68.68.68.68.68.68.68.68.68.68.68.68.68.68.68.78.78.78.78.78.7,8.7,8.6,8.6
15,8.68.68.78.78.78.78.78.78.78.78.78.78.78.78.68.78.68.78.78.78.78.78.78.7,8.7,8.7,8.6
16,8.78.78.78.78.78.78.78.78.78.78.78.78.78.78.78.78.78.78.78.78.78.78.78.7,8.7,8.7,8.7
17,8.78.78.78.78.88.78.88.78.78.78.78.88.88.88.88.88.88.88.88.88.88.88.88.8,8.8,8.8,8.7
18,8.88.88.88.88.88.88.88.88.88.88.88.88.88.88.88.88.88.88.88.88.88.88.88.9,8.9,8.8,8.8
19,8.98.98.98.98.98.98.98.98.98.98.99.08.99.09.09.09.09.09.09.09.19.19.19.1,9.1,9.0,8.9
20,9.19.19.19.19.19.19.19.19.19.19.19.19.19.19.19.19.09.19.19.29.29.29.29.3,9.3,9.1,9.0
21,9.39.39.39.39.29.29.29.29.29.19.09.09.09.09.19.19.19.19.19.19.19.09.19.1,9.3,9.1,9.0
22,9.19.19.19.19.19.19.19.19.19.19.09.09.09.09.09.19.09.19.19.19.19.19.19.1,9.1,9.1,9.0
23,9.19.29.29.29.29.29.29.29.29.29.29.29.29.29.29.29.29.29.29.29.39.39.39.3,9.3,9.2,9.1
24,9.49.49.49.49.49.49.49.49.49.49.49.49.59.59.59.59.59.59.59.59.59.69.69.6,9.6,9.5,9.4
25,9.69.69.79.79.79.79.79.79.69.69.69.69.79.79.79.79.79.79.79.79.79.79.79.7,9.7,9.7,9.6
26,9.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.7,9.7,9.7,9.7
27,9.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.7,9.7,9.7,9.7
28,9.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.8,9.8,9.8,9.8
TOTAL,8.58.68.68.68.68.68.68.68.58.58.58.58.68.68.68.68.68.68.68.68.68.68.68.6,8.6,8.6,8.5
