일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,23.623.824.323.923.823.823.823.823.723.623.723.924.324.825.024.524.024.523.823.823.723.823.823.9,25.0,24.0,23.6
02,23.924.024.224.324.224.223.824.223.223.123.023.224.424.925.625.825.325.824.024.024.124.224.224.3,25.8,24.1,23.0
03,24.324.324.424.524.524.424.324.423.723.523.523.523.523.624.325.525.625.524.024.024.024.124.124.1,25.6,24.2,23.5
04,24.124.224.224.324.324.324.124.323.623.423.223.223.223.323.423.523.623.523.623.623.623.723.723.7,24.3,23.7,23.2
05,23.723.823.823.823.923.923.723.923.222.922.822.822.822.922.923.023.123.023.223.323.223.323.323.3,23.9,23.3,22.8
06,23.423.523.523.523.623.723.723.723.523.423.323.223.223.223.323.323.423.323.523.523.523.523.523.5,23.7,23.5,23.2
07,23.523.523.523.623.623.623.723.623.723.723.723.723.723.723.723.823.823.823.923.923.924.023.923.9,24.0,23.7,23.5
08,23.923.924.024.024.124.124.124.124.224.224.224.224.324.324.324.424.424.424.524.624.624.724.724.7,24.7,24.3,23.9
09,24.724.824.824.824.824.924.924.924.924.924.924.924.924.924.924.924.924.925.025.025.025.025.125.1,25.1,24.9,24.7
10,25.125.125.125.125.125.125.225.125.225.325.325.325.325.325.325.425.325.425.325.425.425.425.425.4,25.4,25.3,25.1
11,25.425.425.425.425.425.425.425.425.425.425.425.425.425.425.425.425.425.425.425.425.525.525.525.5,25.5,25.4,25.4
12,25.525.625.625.625.625.625.625.625.625.725.725.825.725.725.725.625.625.625.525.525.525.525.625.7,25.8,25.6,25.5
13,25.825.925.925.825.725.625.725.625.725.825.725.825.925.925.825.825.725.825.725.725.725.725.725.8,25.9,25.8,25.6
14,25.925.925.925.925.825.825.825.825.825.925.926.026.126.226.226.025.926.025.825.825.725.725.825.9,26.2,25.9,25.7
15,26.026.126.226.226.026.025.926.026.126.126.126.126.326.526.626.526.226.526.026.026.025.925.926.0,26.6,26.1,25.9
16,26.326.426.626.726.526.326.226.326.326.326.426.526.727.027.227.327.227.326.426.226.126.126.226.4,27.3,26.5,26.1
17,26.626.927.227.427.327.226.727.226.426.426.526.726.927.227.527.627.627.627.026.726.426.226.326.4,27.6,26.9,26.2
18,26.727.127.427.727.727.627.327.626.926.926.927.027.127.427.727.827.927.827.527.226.926.626.626.7,27.9,27.2,26.6
19,26.927.227.627.827.927.827.627.827.127.127.227.227.327.427.727.928.027.927.827.527.226.826.726.8,28.0,27.4,26.7
20,26.927.227.627.928.028.027.928.027.327.227.227.327.327.427.627.828.027.827.927.727.527.327.327.3,28.0,27.6,26.9
21,27.427.427.627.828.028.028.028.027.627.527.327.327.327.527.727.828.027.828.027.927.727.527.327.3,28.0,27.7,27.3
22,27.327.527.727.928.028.128.128.127.827.627.527.327.327.427.627.727.927.728.028.027.827.627.527.4,28.1,27.7,27.3
23,27.327.527.627.828.028.128.128.127.927.727.527.427.327.327.427.627.727.628.028.027.927.827.627.3,28.1,27.7,27.3
24,27.227.227.427.727.828.128.128.128.127.927.627.327.227.327.327.327.427.327.227.127.127.127.127.1,28.1,27.5,27.1
25,27.127.127.127.127.327.427.727.427.927.827.627.227.227.227.227.227.227.227.327.427.427.527.527.5,27.9,27.4,27.1
26,27.527.427.427.427.427.527.627.528.028.027.927.927.727.527.327.227.227.227.227.327.427.527.727.8,28.0,27.5,27.2
27,27.827.727.627.427.427.427.427.427.727.928.128.027.928.027.727.327.227.326.826.826.827.127.527.8,28.1,27.5,26.8
28,28.128.228.027.427.026.926.926.926.927.227.928.228.228.128.027.127.027.126.826.826.826.926.927.2,28.2,27.3,26.8
29,27.828.128.127.427.127.127.127.127.227.227.227.328.128.228.127.427.327.427.227.227.227.227.227.2,28.2,27.4,27.1
30,27.327.928.228.027.327.327.327.327.327.327.327.427.828.128.228.127.728.127.227.127.027.027.027.1,28.2,27.5,27.0
31,27.427.728.028.027.827.327.227.327.227.227.227.227.327.827.927.927.527.927.327.327.227.227.227.2,28.0,27.4,27.2
TOTAL,25.926.126.226.226.226.126.126.126.025.925.925.926.126.226.326.326.226.326.026.025.925.925.926.0,26.6,26.1,25.7
