일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,0.21.50.80.50.81.80.71.80.80.91.92.30.81.81.72.11.12.11.01.71.70.50.20.3,2.3,1.1,0.2
02,0.40.80.50.90.70.40.30.41.20.90.61.01.11.31.20.90.90.91.30.70.30.30.40.6,1.3,0.8,0.3
03,0.50.80.91.00.50.50.50.51.01.42.31.30.91.01.21.01.11.01.21.21.01.01.00.9,2.3,1.0,0.3
04,0.90.80.60.60.70.80.60.81.92.01.42.22.52.61.91.61.51.61.21.01.00.91.72.9,2.9,1.4,0.5
05,3.02.82.51.41.30.41.00.42.13.03.84.54.13.52.72.41.72.41.72.01.90.70.80.8,4.5,2.2,0.4
06,2.51.30.80.80.50.60.60.61.22.93.43.53.33.12.82.72.22.71.42.43.44.23.91.3,4.2,2.1,0.5
07,0.91.51.71.21.31.61.41.62.42.73.64.63.83.43.14.94.84.95.34.85.55.85.31.8,5.8,3.3,0.9
08,1.40.80.40.50.70.70.50.71.74.14.33.93.23.73.63.02.53.02.21.31.11.31.21.3,4.3,1.9,0.4
09,1.11.61.31.30.90.80.90.81.12.23.22.52.31.83.01.91.71.91.71.31.01.41.51.2,3.2,1.6,0.7
10,1.21.00.71.21.21.00.51.01.21.51.71.62.81.71.10.81.00.81.21.41.82.01.51.1,2.8,1.3,0.5
11,1.01.20.60.50.60.80.60.80.91.72.51.71.82.51.11.52.21.52.21.81.11.10.91.1,2.6,1.4,0.5
12,0.80.90.80.70.80.80.60.80.11.11.61.42.02.42.82.12.12.11.82.11.11.00.91.0,2.8,1.3,0.1
13,0.80.90.90.80.90.60.90.61.41.61.82.22.02.01.41.41.21.41.00.90.71.00.80.8,2.2,1.2,0.6
14,0.71.01.40.20.91.30.71.30.61.11.21.51.21.00.91.21.01.20.91.11.62.11.52.7,2.7,1.2,0.2
15,1.52.63.13.32.12.62.32.63.42.70.80.31.01.51.91.50.31.50.10.30.60.80.70.9,3.4,1.6,0.1
16,0.50.60.60.80.30.50.40.50.41.01.61.60.71.12.21.51.31.51.00.30.80.40.70.6,2.2,0.8,0.3
17,0.50.60.40.72.31.70.61.71.51.01.31.61.71.71.91.92.11.92.42.31.90.70.70.8,2.4,1.4,0.4
18,0.40.51.52.60.81.10.81.10.40.70.91.61.83.32.92.72.32.70.91.11.00.50.40.6,3.3,1.3,0.4
19,0.50.70.50.80.80.60.70.60.51.21.11.71.11.62.22.01.82.01.01.01.00.90.60.6,2.2,1.0,0.2
20,0.80.80.50.60.60.60.50.60.30.51.11.21.40.81.22.62.12.62.13.13.04.24.04.5,4.5,1.7,0.3
21,4.45.22.52.84.33.32.73.31.72.32.63.43.23.43.12.22.42.21.51.62.62.01.11.2,5.2,2.6,1.1
22,1.71.20.70.91.20.71.00.71.60.70.72.11.80.81.01.01.01.01.41.70.91.41.21.3,2.1,1.2,0.6
23,1.00.81.11.10.90.70.50.70.83.33.05.14.12.73.84.44.84.45.86.86.96.05.62.3,6.9,3.2,0.5
24,3.32.42.43.43.55.05.55.06.37.27.26.15.25.56.36.35.36.36.16.16.45.85.12.3,7.2,5.1,2.3
25,2.32.42.31.91.92.32.22.31.71.11.31.11.22.01.41.82.01.81.70.71.00.61.21.1,2.4,1.6,0.6
26,0.90.70.70.91.10.70.50.70.40.20.20.81.20.41.01.51.21.51.11.50.92.01.91.8,2.0,1.0,0.2
27,1.20.91.30.90.80.71.00.70.71.21.21.82.11.82.03.12.83.12.31.51.01.41.21.7,3.1,1.5,0.6
28,1.61.01.01.20.90.50.90.50.91.71.21.51.31.51.91.41.21.40.81.40.80.71.10.7,1.9,1.2,0.5
29,0.60.70.70.30.80.70.80.70.51.21.92.53.32.53.22.92.42.92.21.31.10.90.80.7,3.3,1.4,0.3
30,0.70.40.60.70.40.60.40.61.52.10.81.01.50.91.21.40.91.41.21.01.01.11.00.5,2.1,1.0,0.4
TOTAL,1.21.31.11.11.21.11.01.11.31.82.02.32.12.12.22.22.02.21.91.91.81.81.61.3,3.3,1.6,0.5
