일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.21.00.50.81.30.70.50.72.62.72.02.22.52.42.72.62.92.62.01.10.81.01.01.0,2.9,1.7,0.5
02,0.71.21.00.90.90.70.70.70.31.62.22.21.72.43.13.43.23.42.51.61.00.90.60.2,3.4,1.5,0.2
03,0.40.40.40.30.30.20.40.20.51.21.92.42.73.33.42.92.82.91.70.80.80.90.50.8,3.4,1.3,0.2
04,0.60.10.30.20.20.40.20.40.61.21.51.12.43.02.51.21.51.20.90.50.80.70.50.4,3.0,1.0,0.1
05,0.60.60.60.20.10.10.20.10.71.11.72.32.12.52.01.21.81.21.20.81.31.00.40.5,2.5,1.0,0.1
06,0.80.80.70.61.32.03.12.01.61.21.92.32.62.52.22.22.32.22.02.83.12.42.11.3,3.5,2.0,0.6
07,2.03.33.81.40.61.51.91.53.13.23.63.33.73.32.32.11.92.12.23.43.63.43.83.1,3.8,2.7,0.6
08,2.83.42.71.30.91.72.61.72.23.13.25.14.74.64.64.85.34.84.64.14.45.85.96.0,6.0,3.8,0.9
09,5.23.02.55.83.52.74.92.74.74.96.85.25.54.13.12.55.42.54.03.53.24.55.35.8,6.8,4.5,2.5
10,7.67.17.97.69.19.77.99.74.32.01.83.95.75.22.83.55.73.56.14.04.94.95.64.2,9.7,5.6,1.8
11,2.55.04.02.83.52.01.72.02.21.52.52.32.62.52.82.62.42.62.11.11.61.40.90.7,5.0,2.3,0.7
12,0.81.11.31.11.01.10.81.11.21.32.52.31.63.83.31.91.11.91.01.11.11.10.40.7,3.8,1.4,0.4
13,0.90.90.90.50.60.61.00.62.01.40.61.51.31.41.62.32.12.31.71.21.30.91.21.1,2.3,1.3,0.5
14,0.61.01.00.60.40.60.30.61.81.92.61.72.61.71.11.72.41.72.72.21.11.11.31.0,2.7,1.4,0.2
15,1.01.60.90.60.50.90.90.91.82.64.03.72.92.53.44.13.44.12.41.31.01.40.80.7,4.1,1.9,0.4
16,0.90.90.90.91.01.71.61.71.51.92.52.53.12.93.22.52.82.52.62.11.60.71.01.0,3.2,1.8,0.7
17,0.91.41.81.91.61.40.81.41.21.01.41.81.91.92.62.21.32.21.51.51.01.01.10.7,2.6,1.4,0.7
18,1.01.10.70.50.40.30.50.30.82.11.61.41.02.31.71.10.81.10.51.11.00.91.01.0,2.3,1.0,0.2
19,0.80.80.71.30.70.20.50.23.63.73.43.93.53.91.50.81.40.80.80.60.21.30.70.5,3.9,1.7,0.2
20,0.80.90.80.40.70.40.30.41.01.61.01.32.42.22.82.82.72.82.11.40.90.80.60.5,2.8,1.3,0.3
21,0.60.70.70.30.30.40.60.40.91.41.93.13.13.43.53.02.83.01.91.31.20.90.90.7,3.5,1.5,0.3
22,0.60.40.80.70.60.80.70.81.21.62.22.73.02.93.02.03.02.01.60.60.81.21.21.0,3.0,1.5,0.4
23,0.90.81.01.00.91.00.61.01.72.23.24.04.24.23.33.12.03.11.81.61.72.51.30.8,4.2,1.9,0.6
24,2.02.21.11.41.12.72.52.72.42.52.22.22.62.32.82.13.62.15.14.74.13.12.82.9,5.1,2.7,1.1
25,2.73.24.02.81.50.60.60.60.60.91.31.51.31.81.32.42.22.41.20.90.50.91.70.5,4.0,1.5,0.5
26,0.60.80.60.20.70.60.90.61.11.72.11.71.41.61.60.90.80.92.01.31.41.21.11.2,2.1,1.1,0.2
27,1.00.90.90.90.60.50.70.51.92.32.42.32.71.61.92.12.22.12.42.71.92.02.43.1,3.1,1.8,0.5
28,3.13.42.93.33.23.23.83.23.83.72.41.82.53.02.22.62.82.61.60.90.50.81.11.1,3.8,2.5,0.5
29,1.71.41.51.82.51.81.81.82.33.33.44.03.13.23.03.21.93.21.82.01.71.92.11.4,4.0,2.3,1.4
30,1.41.31.82.32.42.31.42.31.51.91.71.62.70.92.01.00.61.00.71.21.00.90.91.0,2.7,1.5,0.6
31,0.50.61.00.50.50.60.60.60.51.03.01.03.12.02.63.01.53.00.70.91.30.50.90.8,3.1,1.2,0.5
TOTAL,1.51.71.61.51.41.41.41.41.82.02.42.52.82.72.62.42.52.42.11.71.61.71.61.5,3.8,1.9,0.6
