일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.30.91.51.11.00.60.90.60.90.51.00.81.01.61.81.20.81.21.21.21.30.80.60.8,1.8,1.0,0.5
02,0.70.70.91.00.90.70.80.70.71.20.90.81.21.81.92.01.82.02.11.41.20.91.02.1,2.4,1.2,0.6
03,1.72.11.71.61.91.20.91.20.50.61.41.81.51.01.11.51.31.50.90.90.81.10.80.7,2.1,1.2,0.5
04,0.40.20.30.30.40.30.30.30.40.30.61.31.41.21.21.01.01.01.10.70.90.50.80.9,1.4,0.7,0.2
05,0.70.50.90.70.70.80.70.80.80.70.80.70.61.81.81.80.81.80.70.60.50.50.60.6,1.8,0.8,0.5
06,0.80.50.30.60.40.60.40.60.30.40.31.21.51.81.72.01.72.01.51.12.62.92.82.1,2.9,1.2,0.3
07,2.52.32.22.51.90.90.30.90.80.91.22.43.22.91.52.01.72.01.71.52.00.90.60.7,3.2,1.6,0.3
08,0.40.50.60.80.60.70.50.70.50.91.11.63.03.22.83.64.53.64.42.21.41.81.50.8,5.6,1.8,0.4
09,1.21.81.41.00.80.92.10.90.90.51.11.42.02.62.92.31.82.31.20.60.50.40.40.2,2.9,1.3,0.2
10,0.90.50.20.60.40.40.10.40.50.40.30.50.31.51.61.82.21.81.52.02.52.52.91.3,2.9,1.1,0.1
11,2.62.90.91.10.90.80.60.80.70.50.62.11.61.01.71.01.11.01.60.60.71.20.60.4,2.9,1.2,0.4
12,0.30.20.20.51.91.83.11.82.72.91.91.31.61.61.82.11.72.11.11.31.11.00.70.4,3.1,1.5,0.2
13,0.30.90.30.40.60.60.40.60.40.81.11.41.91.11.62.32.72.32.32.41.80.61.71.6,2.7,1.2,0.3
14,2.91.91.71.20.90.81.10.81.10.50.90.70.60.50.10.60.50.61.61.80.50.80.70.6,2.9,1.0,0.1
15,0.31.40.40.50.50.30.60.33.13.24.74.42.72.02.73.11.63.11.30.81.81.71.01.7,4.7,1.7,0.3
16,1.81.92.11.52.22.52.52.52.43.02.33.42.73.72.82.93.02.92.42.22.01.01.01.0,3.7,2.3,1.0
17,0.80.60.40.70.60.71.10.70.90.91.11.11.11.72.01.41.21.40.90.60.70.71.61.3,2.0,1.0,0.4
18,1.11.20.91.61.11.61.11.60.81.21.21.21.51.72.92.12.12.12.01.81.30.80.60.4,2.9,1.4,0.4
19,0.70.81.20.81.00.60.60.60.90.71.71.10.90.70.91.30.61.30.70.50.50.50.50.8,1.7,0.8,0.4
20,0.41.01.31.72.11.71.61.71.41.00.91.40.91.83.33.22.53.21.20.81.51.41.00.7,3.3,1.6,0.4
21,0.90.60.70.60.90.90.60.91.11.10.81.31.22.02.51.41.31.41.40.70.80.60.70.9,2.5,1.0,0.6
22,1.00.90.70.80.70.80.80.81.01.21.31.21.11.12.01.41.01.40.81.01.30.61.00.7,2.0,1.0,0.6
23,0.70.70.90.91.01.00.81.00.60.70.71.01.81.41.21.11.41.11.50.80.70.80.60.7,1.8,1.0,0.6
24,0.60.60.50.60.50.50.40.50.60.40.60.60.71.72.01.61.51.61.11.00.90.70.91.0,2.0,0.9,0.4
25,0.90.70.50.60.50.40.70.40.50.81.31.51.92.22.32.01.92.00.90.81.10.70.60.5,2.3,1.1,0.4
26,0.50.30.50.60.80.80.80.80.30.30.91.51.11.51.21.51.31.51.60.60.70.30.50.6,1.6,0.8,0.3
27,0.60.70.60.80.70.50.90.50.80.51.42.32.31.91.51.61.01.60.60.70.60.40.70.3,2.3,1.0,0.3
28,0.20.40.30.20.60.30.20.30.30.30.71.51.21.51.81.62.31.61.21.30.50.70.91.2,2.3,0.9,0.2
29,1.70.70.70.90.80.90.70.90.81.00.81.11.21.20.81.41.41.40.91.20.50.50.50.4,1.7,0.9,0.4
30,0.50.50.50.40.40.70.50.70.40.70.60.91.00.81.21.00.31.01.10.90.30.70.80.8,1.2,0.7,0.3
31,0.50.60.50.41.51.01.51.02.32.52.63.23.03.43.52.82.02.81.21.00.90.60.70.7,3.5,1.7,0.4
TOTAL,0.90.90.80.90.90.80.90.81.01.01.21.51.51.71.91.81.61.81.41.11.10.90.90.9,2.6,1.2,0.4
