일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,14.3,14.2,14.5,13.8,13.9,13.7,13.5,13.7,14.9,17.7,19.5,19.9,20.0,20.2,20.5,20.6,20.6,20.6,20.0,19.9,19.9,19.9,19.8,19.8,20.6,17.7,13.2
02,19.4,19.2,19.3,19.2,18.4,17.3,17.1,17.3,17.4,19.9,20.0,20.8,21.0,21.5,20.8,21.1,22.1,21.1,20.7,20.7,21.0,21.1,20.1,18.6,22.1,19.8,16.5
03,19.0,19.4,17.9,17.3,17.0,16.6,16.4,16.6,17.3,19.5,20.5,21.4,23.4,23.7,23.4,23.3,23.1,23.3,21.1,19.1,18.6,18.0,17.5,17.1,23.7,19.5,16.4
04,17.6,17.5,17.1,17.1,16.9,16.9,16.9,16.9,17.8,19.2,20.0,21.0,20.3,21.1,21.1,21.3,21.2,21.3,20.4,20.2,20.0,19.8,19.6,19.6,21.3,19.2,16.9
05,18.7,18.4,19.0,19.0,19.4,19.1,18.5,19.1,18.9,20.0,21.2,21.5,21.6,21.6,21.8,22.1,22.3,22.1,22.0,22.2,22.4,22.2,21.6,21.0,22.4,20.6,18.4
06,21.5,22.3,22.2,22.1,22.3,22.8,22.3,22.8,21.2,21.0,21.3,20.9,20.2,19.6,19.6,19.3,19.1,19.3,17.3,16.4,15.5,15.0,14.5,14.3,22.8,19.6,14.3
07,13.7,13.4,13.2,13.0,12.7,12.3,12.0,12.3,12.4,13.2,13.6,14.3,15.2,15.6,15.8,16.3,16.3,16.3,13.9,12.6,11.7,11.1,11.1,10.4,16.3,13.4,10.4
08,9.8,9.2,8.9,8.3,8.9,8.9,8.8,8.9,10.3,12.2,13.6,15.0,16.2,16.5,16.8,17.5,17.7,17.5,14.3,13.7,13.4,13.3,13.2,13.5,17.7,12.7,8.3
09,13.4,13.6,13.7,13.7,13.2,13.2,12.9,13.2,13.6,15.8,16.6,17.5,18.5,19.1,19.7,19.6,18.8,19.6,17.4,17.0,17.0,16.7,16.5,16.8,19.7,16.1,12.7
10,16.6,17.4,17.1,16.7,16.8,16.9,16.7,16.9,16.6,16.2,15.4,15.1,15.6,15.2,15.7,16.0,14.3,16.0,12.5,11.9,11.5,11.2,10.6,10.0,17.4,14.8,10.0
11,9.5,9.1,8.7,8.3,8.0,6.9,6.2,6.9,7.6,8.8,9.7,11.3,12.5,13.3,13.5,13.4,13.6,13.4,10.7,9.8,9.8,9.2,8.5,8.8,13.6,9.8,6.1
12,8.7,7.8,6.9,6.5,6.4,6.0,6.3,6.0,6.6,6.8,7.3,8.8,9.8,10.5,11.2,11.3,10.6,11.3,8.5,7.4,6.7,6.4,6.1,5.8,11.3,7.9,5.8
13,5.5,5.5,5.3,5.3,5.0,4.8,4.6,4.8,4.8,5.6,6.5,7.5,8.4,9.1,10.7,10.7,11.0,10.7,7.8,7.3,7.0,6.7,6.1,6.0,11.0,6.9,4.3
14,5.7,5.7,5.5,5.3,5.0,4.7,4.4,4.7,5.5,7.7,8.6,9.2,9.8,10.7,11.4,12.0,12.2,12.0,9.5,9.0,9.0,9.4,9.8,7.9,12.2,8.0,4.2
15,7.8,8.2,7.8,7.1,6.4,6.2,6.1,6.2,7.0,9.8,10.5,11.0,11.9,13.2,13.5,13.5,13.1,13.5,9.8,9.5,9.1,9.1,8.8,9.2,13.5,9.4,6.0
16,8.4,8.3,8.1,8.5,8.5,8.6,9.0,8.6,9.6,10.8,11.6,12.6,13.4,13.6,13.7,13.5,10.7,13.5,10.0,9.6,9.2,7.9,7.4,7.3,13.7,10.0,7.3
17,7.5,7.8,7.3,7.6,8.0,9.3,8.8,9.3,8.2,9.4,9.9,9.9,10.5,10.7,10.6,10.3,9.6,10.3,8.4,7.5,6.7,6.2,5.9,5.7,10.7,8.4,5.7
18,5.5,5.0,4.4,4.2,3.7,3.5,2.7,3.5,2.8,3.5,4.2,5.5,7.1,8.3,9.2,9.3,9.0,9.3,8.2,7.9,7.0,6.8,7.1,7.6,9.3,6.0,2.4
19,7.1,5.7,4.7,4.4,4.3,3.9,3.8,3.9,5.0,7.8,9.2,10.6,11.6,12.7,13.2,13.5,13.7,13.5,13.5,13.8,13.7,13.5,13.4,13.3,13.8,9.6,3.8
20,13.1,11.2,10.0,9.2,8.8,9.1,7.7,9.1,9.0,10.6,10.7,11.5,12.4,13.0,13.9,14.3,14.4,14.3,10.2,9.3,8.8,8.4,7.8,7.3,14.4,10.4,7.2
21,7.1,6.8,7.0,6.7,6.6,6.2,6.0,6.2,7.0,9.2,11.0,12.7,14.9,15.3,15.7,15.8,15.7,15.8,12.6,12.0,11.3,10.6,10.0,9.8,15.8,10.4,6.0
22,9.4,9.1,9.3,8.9,9.0,9.7,10.1,9.7,10.2,12.8,13.5,14.7,15.7,17.1,17.6,18.0,17.8,18.0,16.0,15.6,15.4,14.9,15.6,15.3,18.0,13.4,8.9
23,15.4,15.3,16.0,14.9,15.1,14.7,16.2,14.7,16.6,16.7,17.7,18.0,18.2,18.5,18.7,18.3,17.7,18.3,17.3,17.2,16.1,15.0,14.3,13.7,18.7,16.5,13.7
24,12.6,11.5,10.7,10.0,9.1,8.2,7.3,8.2,6.3,6.6,6.8,7.4,7.9,8.5,8.8,9.2,8.7,9.2,6.8,5.9,5.2,4.5,3.9,3.5,12.6,7.6,3.5
25,3.1,2.6,1.8,1.4,1.2,1.0,1.0,1.0,1.9,2.8,3.4,3.9,4.4,5.7,6.7,6.9,7.4,6.9,5.0,5.0,4.7,4.7,5.0,4.7,7.4,3.8,1.0
26,4.8,4.3,4.1,4.4,4.1,3.9,3.7,3.9,4.6,6.7,8.1,8.9,9.5,9.9,10.2,10.3,10.4,10.3,8.5,7.6,7.4,7.1,6.6,6.3,10.4,6.9,3.7
27,6.1,5.9,5.8,5.8,6.3,6.7,7.5,6.7,8.0,8.9,9.8,11.1,12.9,12.1,12.8,13.9,14.1,13.9,13.2,11.9,11.7,12.4,12.2,11.7,14.1,10.1,5.8
28,11.1,10.9,10.7,10.4,10.2,9.7,9.6,9.7,9.4,9.7,9.7,10.0,10.2,10.6,10.7,10.7,10.1,10.7,8.6,7.2,5.8,5.0,5.0,6.4,11.1,9.2,5.0
29,7.0,6.8,6.8,6.9,6.2,5.5,5.6,5.5,5.5,6.9,7.8,8.5,8.8,9.3,9.8,10.4,10.1,10.4,9.9,9.6,9.2,8.9,8.9,8.6,10.4,8.0,5.4
30,8.3,7.7,6.2,5.0,4.0,3.4,2.9,3.4,2.6,2.8,3.2,3.8,4.5,5.1,5.7,6.1,5.7,6.1,4.7,3.9,2.9,2.3,2.0,1.9,8.3,4.3,1.9
TOTAL,10.9,10.6,10.3,10.0,9.8,9.7,9.5,9.7,10.0,11.3,12.0,12.8,13.5,14.0,14.4,14.6,14.4,14.6,12.6,12.0,11.6,11.2,11.0,10.7,15.1,11.7,8.2
