어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가,year,month
(선)갑오징어,군산,5코,S/P,5,10.0,"18,000","18,000","18,000",2021,1
(선)갑오징어,군산,중,box,39,5.0,"13,300","1,500","10,700",2021,1
(선)갑오징어,장항,10코,box,3,10.0,"15,000","15,000","15,000",2021,1
(선)갑오징어,제주도,21미,S/P,14,8.0,"70,000","70,000","70,000",2021,1
(선)갑오징어,제주도,중,S/P,1,12.0,"100,000","100,000","100,000",2021,1
(선)갑오징어,군산,10미,box,180,10.0,"33,300","25,000","27,300",2021,1
(선)갑오징어,장항,20미,box,3,10.0,"15,000","15,000","15,000",2021,1
(선)갑오징어,군산,대,box,69,10.0,"28,800","1,500","21,000",2021,1
(선)갑오징어,군산,소,box,3,4.0,"7,000","7,000","7,000",2021,1
(선)갑오징어,군산,중,box,3,4.0,"5,500","5,500","5,500",2021,1
(선)갑오징어,제주도,25미,S/P,5,8.0,"70,000","70,000","70,000",2021,1
(선)갑오징어,군산,10미,box,7,1.0,"30,000","28,200","29,000",2021,1
(선)갑오징어,장항,6미,box,1,10.0,"12,000","12,000","12,000",2021,1
(냉)갑오징어,신안,중,c/s(상자),4,1.0,"90,000","90,000","90,000",2021,1
(냉)갑오징어,여수,중,S/P,80,1.0,"10,000","10,000","10,000",2021,1
(냉)갑오징어,여수,중,S/P,21,10.0,"150,000","100,000","102,400",2021,1
(선)대포오징어,감포,중,S/P,62.1,1.0,"16,000","14,000","14,900",2021,1
(선)대포오징어,강구,중,S/P,12.9,1.0,"14,000","14,000","14,000",2021,1
(선)대포오징어,죽변,중,S/P,28.3,1.0,"17,000","15,000","15,700",2021,1
(선)대포오징어,포항,중,S/P,1,20.0,"300,000","300,000","300,000",2021,1
(선)대포오징어,강구,중,S/P,2,20.0,"150,000","126,000","138,000",2021,1
(선)대포오징어,임원,중,S/P,8.1,1.0,"14,000","14,000","14,000",2021,1
(선)대포오징어,후포,중,S/P,4,20.0,"150,000","117,000","131,800",2021,1
(선)대포오징어,동해시,중,S/P,17.4,1.0,"17,000","16,000","16,500",2021,1
(선)대포오징어,포항,중,S/P,1,15.0,"140,000","140,000","140,000",2021,1
(선)대포오징어,후포,1미,S/P,2,20.0,"190,000","132,000","161,000",2021,1
(선)대포오징어,감포,중,S/P,1,20.0,"131,000","131,000","131,000",2021,1
(선)대포오징어,죽변,중,S/P,8,20.0,"150,000","41,000","110,100",2021,1
(냉)대포오징어,후포,1미,S/P,1,20.0,"99,000","99,000","99,000",2021,1
(선)오징어,임원,중,S/P,115,10.0,"86,000","30,000","44,900",2021,1
(선)오징어,죽변,중,S/P,80,10.0,"75,000","31,000","42,800",2021,1
(선)오징어,속초,중,S/P,104,10.0,"43,000","35,000","40,300",2021,1
(선)오징어,거제도,20미,S/P,70,10.0,"58,000","58,000","58,000",2021,1
(선)오징어,임원,소,S/P,18,10.0,"23,000","23,000","23,000",2021,1
(선)오징어,속초,25미,S/P,37,10.0,"26,000","26,000","26,000",2021,1
(선)오징어,임원,22미,S/P,125,10.0,"35,000","25,000","32,700",2021,1
(선)오징어,죽변,20미,S/P,"2,819",10.0,"90,000","17,000","59,900",2021,1
(선)오징어,통영,15미,S/P,22,10.0,"67,000","67,000","67,000",2021,1
(선)오징어,속초,20미,S/P,412,10.0,"80,000","20,000","46,700",2021,1
(선)오징어,동해시,20미,S/P,220,10.0,"80,000","40,000","55,500",2021,1
(선)오징어,죽변,30미,S/P,4,10.0,"25,000","22,000","22,800",2021,1
(선)오징어,통영,20미,S/P,50,10.0,"63,000","63,000","63,000",2021,1
(선)오징어,삼천포,25미,S/P,6,10.0,"45,000","45,000","45,000",2021,1
(선)오징어,삼척,중,S/P,5,10.0,"75,000","75,000","75,000",2021,1
(선)오징어,임원,20미,S/P,755,10.0,"80,000","25,000","55,900",2021,1
(선)오징어,부산(기장),28미,S/P,2,10.0,"45,000","45,000","45,000",2021,1
(선)오징어,포항,20미,S/P,30,10.0,"60,000","59,000","59,600",2021,1
(선)오징어,부산(기장),20미,S/P,737,10.0,"78,000","40,000","60,600",2021,1
(선)오징어,죽변,25미,S/P,74,10.0,"48,000","26,000","28,300",2021,1
(선)오징어,구룡포,20미,S/P,168,10.0,"63,000","62,000","62,400",2021,1
(선)오징어,축산,20미,S/P,558,10.0,"61,000","45,000","54,200",2021,1
(선)오징어,임원,25미,S/P,30,10.0,"29,000","27,000","28,300",2021,1
(선)오징어,죽변,22미,S/P,341,10.0,"37,000","31,000","33,900",2021,1
(선)오징어,삼천포,20미,S/P,128,10.0,"55,000","40,000","48,900",2021,1
(선)오징어,죽변,24미,S/P,23,10.0,"23,000","23,000","23,000",2021,1
(선)오징어,속초,16미,S/P,2,10.0,"30,000","30,000","30,000",2021,1
(선)오징어,후포,20미,S/P,58,10.0,"26,000","21,000","23,900",2021,1
(냉)오징어,아르헨티나,M,PAN(펜),30,10.4,"61,300","61,300","61,300",2021,1
(냉)오징어,기타(국내),대,PAN(펜),70,8.0,"70,000","60,000","68,400",2021,1
(냉)오징어,(원양)포클랜드,M2,PAN(펜),35,20.0,"130,800","130,800","130,800",2021,1
(냉)오징어,(원양)포클랜드,L,PAN(펜),10,18.0,"138,100","138,100","138,100",2021,1
(냉)오징어,중국,300/400,CT/(BT),10,8.0,"54,500","54,500","54,500",2021,1
(냉)오징어,(원양)포클랜드,M,PAN(펜),40,18.0,"144,500","128,700","140,600",2021,1
(냉)오징어,(원양)포클랜드,M2,PAN(펜),60,18.0,"131,000","130,800","130,900",2021,1
(냉)오징어,기타(국내),중,CT/(BT),80,4.0,"40,000","40,000","40,000",2021,1
(냉)오징어,중국,10미,CT/(BT),50,3.0,"16,500","16,500","16,500",2021,1
(냉)오징어,삼천포,중,PAN(펜),5,8.0,"85,000","85,000","85,000",2021,1
(냉)오징어,중국,400/600,CT/(BT),10,8.0,"54,500","54,500","54,500",2021,1
(선)갑오징어,군산,중,box,7,5.0,"2,000","1,500","1,600",2021,2
(선)갑오징어,군산,2미,box,23,10.0,"33,500","32,300","32,900",2021,2
(선)갑오징어,군산,대,box,86,10.0,"20,000","12,000","14,600",2021,2
(선)갑오징어,군산,20미,box,7,10.0,"32,300","32,300","32,300",2021,2
(선)갑오징어,군산,중,box,16,10.0,"31,600","1,500","27,300",2021,2
(선)갑오징어,군산,10미,box,244,10.0,"31,000","14,100","26,500",2021,2
(선)대포오징어,죽변,중,S/P,1,20.0,"133,000","133,000","133,000",2021,2
(선)오징어,제주도,25미,S/P,37,10.0,"70,000","45,000","51,100",2021,2
(선)오징어,방어진,20미,S/P,54,10.0,"84,000","80,000","83,300",2021,2
(선)오징어,부산(기장),25미,S/P,20,10.0,"63,000","63,000","63,000",2021,2
(선)오징어,강구,소,S/P,190,10.0,"25,000","14,000","18,400",2021,2
(선)오징어,후포,20미,S/P,10,10.0,"94,000","85,000","89,500",2021,2
(선)오징어,삼천포,20미,S/P,453,10.0,"85,000","50,000","70,100",2021,2
(선)오징어,임원,25미,S/P,7,10.0,"25,000","25,000","25,000",2021,2
(선)오징어,강구,20미,S/P,64,10.0,"29,000","28,000","28,600",2021,2
(선)오징어,거제도,20미,S/P,115,10.0,"90,000","70,000","74,100",2021,2
(선)오징어,군산,20미,S/P,30,10.0,"56,000","56,000","56,000",2021,2
(선)오징어,죽변,20미,S/P,60,10.0,"93,000","55,000","59,000",2021,2
(선)오징어,통영,25미,S/P,27,10.0,"55,000","40,000","50,000",2021,2
(선)오징어,제주도,소,S/P,3,10.0,"46,000","46,000","46,000",2021,2
(선)오징어,통영,20미,S/P,580,10.0,"93,000","37,000","62,600",2021,2
(선)오징어,임원,중,S/P,50,10.0,"18,000","18,000","18,000",2021,2
(선)오징어,부산(기장),20미,S/P,"1,195",10.0,"93,000","47,000","70,800",2021,2
(선)오징어,강구,22미,S/P,117,10.0,"26,000","22,000","24,100",2021,2
(선)오징어,임원,20미,S/P,13,10.0,"80,000","80,000","80,000",2021,2
(선)오징어,나로도,20미,S/P,40,10.0,"72,000","72,000","72,000",2021,2
(선)오징어,구룡포,20미,S/P,100,10.0,"35,000","35,000","35,000",2021,2
(선)오징어,제주도,20미,S/P,326,10.0,"100,000","70,000","84,600",2021,2
(냉)오징어,(원양)포클랜드,M2,PAN(펜),560,18.0,"116,000","116,000","116,000",2021,2
(냉)오징어,울진,20미,S/P,200,3.0,"20,000","20,000","20,000",2021,2
(냉)오징어,진도,20미,S/P,80,10.0,"54,000","52,000","53,500",2021,2
(냉)오징어,속초,20미,S/P,50,10.0,"70,000","68,000","69,300",2021,2
(냉)오징어,기타(국내),중,CT/(BT),20,4.0,"40,000","40,000","40,000",2021,2
(냉)오징어,기타(국내),대,PAN(펜),100,9.5,"86,000","86,000","86,000",2021,2
(냉)오징어,안흥,20미,S/P,50,10.0,"52,000","51,000","51,300",2021,2
(냉)오징어,(원양)포클랜드,M,PAN(펜),310,18.0,"129,000","129,000","129,000",2021,2
(냉)오징어,(원양)포클랜드,M2,PAN(펜),"1,400",20.0,"116,000","116,000","116,000",2021,2
(냉)오징어,후포,20미,S/P,30,10.0,"77,000","77,000","77,000",2021,2
(냉)오징어,제주도,20미,S/P,58,3.0,"20,000","20,000","20,000",2021,2
(냉)오징어,(원양)포클랜드,L,PAN(펜),20,20.0,"149,800","149,800","149,800",2021,2
(냉)오징어,아르헨티나,M,CT/(BT),110,10.4,"60,500","60,500","60,500",2021,2
(냉)오징어,중국,10미,CT/(BT),200,3.0,"16,400","14,800","15,800",2021,2
(냉)오징어,기타(국내),대,PAN(펜),150,8.5,"78,000","78,000","78,000",2021,2
(냉)오징어,삼천포,20미,S/P,43,10.0,"50,000","30,000","38,400",2021,2
(냉)오징어,부산(기장),20미,S/P,82,10.0,"70,000","65,000","67,900",2021,2
(냉)오징어,기타(국내),중,PAN(펜),75,8.5,"82,000","82,000","82,000",2021,2
(냉)오징어,울진,8미,S/P,800,1.0,"10,000","7,000","7,500",2021,2
(냉)오징어,동해시,20미,S/P,50,10.0,"56,000","56,000","56,000",2021,2
(냉)오징어,울진,중,S/P,200,1.0,"9,000","8,000","8,100",2021,2
(냉)오징어,삼천포,22미,S/P,7,10.0,"30,000","30,000","30,000",2021,2
(냉)오징어,(원양)포클랜드,L,PAN(펜),10,18.0,"135,200","135,200","135,200",2021,2
(냉)오징어,(원양)포클랜드,M,PAN(펜),650,20.0,"129,000","70,000","128,500",2021,2
(냉)오징어,기타(국내),대,PAN(펜),50,8.0,"68,000","68,000","68,000",2021,2
(냉)오징어,죽변,20미,S/P,"1,373",10.0,"78,000","37,000","64,900",2021,2
(냉건)오징어,기타(국내),중,축,100,2.0,"93,000","93,000","93,000",2021,2
(냉건)오징어채,페루,중,CT/(BT),50,4.0,"13,700","13,700","13,700",2021,2
(선)갑오징어,군산,중,box,2,5.0,"3,000","2,000","2,500",2021,3
(선)갑오징어,강구,18미,S/P,8,15.0,"12,000","5,000","7,600",2021,3
(선)갑오징어,군산,3코,box,4,10.0,"18,700","18,700","18,700",2021,3
(선)갑오징어,부산(기장),중,S/P,2,10.0,"150,000","150,000","150,000",2021,3
(선)갑오징어,부산(기장),중,S/P,14,20.0,"150,000","100,000","142,900",2021,3
(선)갑오징어,군산,5미,box,10,10.0,"15,200","15,200","15,200",2021,3
(선)갑오징어,부산(기장),대,S/P,2,15.0,"200,000","200,000","200,000",2021,3
(선)갑오징어,군산,대,box,155,10.0,"32,000","5,000","16,900",2021,3
(선)갑오징어,군산,10미,box,331,10.0,"32,300","21,000","27,100",2021,3
(선)갑오징어,고흥,중,kg,15,1.0,"18,000","10,000","13,700",2021,3
(선)갑오징어,군산,소,box,1,3.0,"2,000","2,000","2,000",2021,3
(선)갑오징어,군산,3미,box,30,10.0,"28,600","25,700","27,400",2021,3
(선)갑오징어,부산(기장),중,S/P,8,15.0,"150,000","150,000","150,000",2021,3
(선)갑오징어,군산,4미,box,7,10.0,"19,300","15,000","16,800",2021,3
(선)갑오징어,군산,20미,box,5,10.0,"34,000","33,300","33,600",2021,3
(선)갑오징어,여수,10미,S/P,16,5.0,"80,000","80,000","80,000",2021,3
(선)갑오징어,군산,2미,box,67,10.0,"33,500","28,700","30,700",2021,3
(선)대포오징어,감포,중,S/P,1,20.0,"200,000","200,000","200,000",2021,3
(선)살오징어,부산(기장),대,S/P,3,15.0,"150,000","150,000","150,000",2021,3
(선)오징어,군산,25미,S/P,23,10.0,"63,000","63,000","63,000",2021,3
(선)오징어,부산(기장),중,S/P,1,10.0,"100,000","100,000","100,000",2021,3
(선)오징어,통영,20미,S/P,539,10.0,"71,000","47,000","59,900",2021,3
(선)오징어,군산,20미,S/P,27,10.0,"75,000","75,000","75,000",2021,3
(선)오징어,통영,30미,S/P,30,10.0,"40,000","40,000","40,000",2021,3
(선)오징어,제주도,중,S/P,14,10.0,"100,000","100,000","100,000",2021,3
(선)오징어,나로도,25미,S/P,10,10.0,"47,000","47,000","47,000",2021,3
(선)오징어,삼천포,20미,S/P,292,10.0,"75,000","55,000","68,900",2021,3
(선)오징어,부산(기장),중,S/P,2,15.0,"150,000","150,000","150,000",2021,3
(선)오징어,제주도,25미,S/P,118,10.0,"95,000","41,000","58,000",2021,3
(선)오징어,나로도,20미,S/P,107,10.0,"66,000","65,000","65,300",2021,3
(선)오징어,부산(기장),20미,S/P,213,10.0,"88,000","61,500","74,100",2021,3
(선)오징어,제주도,20미,S/P,"1,168",10.0,"95,000","53,000","78,900",2021,3
(선)오징어,삼천포,25미,S/P,45,10.0,"52,000","45,000","50,400",2021,3
(냉)오징어,아르헨티나,M,PAN(펜),20,10.9,"59,600","59,600","59,600",2021,3
(냉)오징어,진도,중,S/P,21,10.0,"80,000","80,000","80,000",2021,3
(냉)오징어,부산(기장),20미,CT/(BT),20,3.0,"35,000","35,000","35,000",2021,3
(냉)오징어,포항,중,CT/(BT),50,9.5,"68,000","68,000","68,000",2021,3
(냉)오징어,마산,대,PAN(펜),5,26.0,"226,000","226,000","226,000",2021,3
(냉)오징어,제주도,20미,S/P,20,5.0,"50,000","50,000","50,000",2021,3
(냉)오징어,안흥,20미,S/P,272,10.0,"55,000","40,000","54,700",2021,3
(냉)오징어,울진,8미,S/P,"1,116",1.5,"7,000","7,000","7,000",2021,3
(냉)오징어,중국,10미,CT/(BT),50,3.0,"15,500","15,500","15,500",2021,3
(냉)오징어,진도,20미,S/P,129,10.0,"71,000","46,000","70,800",2021,3
(냉)오징어,울진,대,PAN(펜),10,8.0,"77,000","76,000","76,500",2021,3
(냉)오징어,부산(기장),40미,CT/(BT),11,6.0,"18,000","18,000","18,000",2021,3
(냉)오징어,울진,8미,CT/(BT),163,1.0,"6,000","5,500","5,600",2021,3
(냉)오징어,울진,8미,S/P,500,1.0,"7,000","6,500","6,600",2021,3
(냉)오징어,중국,중,CT/(BT),141,2.8,"17,000","14,400","15,200",2021,3
(냉)오징어,통영,20미,S/P,29,10.0,"50,000","50,000","50,000",2021,3
(냉)오징어,울진,8미,CT/(BT),993,1.5,"7,000","6,500","6,800",2021,3
(냉)오징어,부산(기장),중,S/P,136,10.0,"70,000","55,000","64,700",2021,3
(냉)오징어,부산(기장),20미,S/P,90,10.0,"77,000","65,000","69,800",2021,3
(냉)오징어,제주도,20미,S/P,20,10.0,"47,000","47,000","47,000",2021,3
(냉)오징어,부산(기장),20미,CT/(BT),2,4.0,"18,000","18,000","18,000",2021,3
(냉)오징어,기타(국내),중,CT/(BT),99,10.0,"65,000","65,000","65,000",2021,3
(냉)오징어,중국,중,CT/(BT),80,3.0,"15,500","15,500","15,500",2021,3
(냉)오징어,죽변,20미,S/P,100,10.0,"77,000","65,000","74,300",2021,3
(냉건)오징어채,페루,중,CT/(BT),80,4.0,"13,500","9,500","12,000",2021,3
(활)갑오징어,완도,1미,kg,3.3,1.0,"30,000","30,000","30,000",2021,4
(선)갑오징어,여수,6미,S/P,12,10.0,"65,000","65,000","65,000",2021,4
(선)갑오징어,군산,2코,box,5,10.0,"20,000","20,000","20,000",2021,4
(선)갑오징어,포항,대,S/P,2,20.0,"30,000","30,000","30,000",2021,4
(선)갑오징어,완도,중,kg,801,1.0,"18,000","1,500","8,600",2021,4
(선)갑오징어,나로도,9미,S/P,12,10.0,"55,000","42,000","44,500",2021,4
(선)갑오징어,안흥,3미,kg,6,1.0,"10,000","10,000","10,000",2021,4
(선)갑오징어,서천,중,kg,"1,223",1.0,"21,000","3,000","10,000",2021,4
(선)갑오징어,여수,8미,S/P,103,5.0,"80,000","56,000","64,600",2021,4
(선)갑오징어,여수,8미,S/P,31,10.0,"70,000","65,000","68,400",2021,4
(선)갑오징어,군산,중,box,15,5.0,"18,500","1,500","14,100",2021,4
(선)갑오징어,여수,10미,S/P,49,10.0,"65,000","62,000","62,600",2021,4
(선)갑오징어,군산,10코,box,6,10.0,"26,600","26,600","26,600",2021,4
(선)갑오징어,나로도,11미,S/P,7,10.0,"55,000","32,000","42,900",2021,4
(선)갑오징어,나로도,12미,S/P,4,10.0,"53,000","30,000","35,800",2021,4
(선)갑오징어,신안,중,kg,188,1.0,"13,000","4,000","9,500",2021,4
(선)갑오징어,나로도,5미,S/P,4,10.0,"57,000","55,000","56,500",2021,4
(선)갑오징어,목포,중,kg,66,1.0,"16,500","9,000","15,800",2021,4
(선)갑오징어,나로도,8미,S/P,10,10.0,"73,000","45,000","66,600",2021,4
(선)갑오징어,고흥,중,S/P,59,1.0,"6,500","4,000","5,600",2021,4
(선)갑오징어,나로도,6미,S/P,4,10.0,"75,000","55,000","60,000",2021,4
(선)갑오징어,안면도,중,kg,99,1.0,"17,000","3,000","8,500",2021,4
(선)갑오징어,포항,중,S/P,4,10.0,"60,000","30,000","37,500",2021,4
(선)갑오징어,군산,대,box,208,10.0,"28,800","13,500","19,800",2021,4
(선)갑오징어,군산,5코,box,127,10.0,"17,100","10,000","12,900",2021,4
(선)갑오징어,여수,중,kg,"3,005.6",1.0,"30,000","1,300","9,300",2021,4
(선)갑오징어,군산,10미,box,461,10.0,"31,000","15,000","24,700",2021,4
(선)갑오징어,강구,중,S/P,2,10.0,"10,000","10,000","10,000",2021,4
(선)갑오징어,나로도,13미,S/P,1,10.0,"25,000","25,000","25,000",2021,4
(선)갑오징어,통영,중,S/P,1,20.0,"50,000","50,000","50,000",2021,4
(선)갑오징어,제주도,8미,S/P,10,10.0,"70,000","70,000","70,000",2021,4
(선)갑오징어,군산,2미,box,40,10.0,"28,600","13,200","21,600",2021,4
(선)갑오징어,서천,중,kg,1,10.0,"15,000","15,000","15,000",2021,4
(선)갑오징어,군산,3미,box,138,10.0,"26,500","20,300","23,100",2021,4
(선)갑오징어,나로도,10미,S/P,10,10.0,"65,000","38,000","46,000",2021,4
(선)갑오징어,제주도,10미,S/P,5,10.0,"60,000","60,000","60,000",2021,4
(선)갑오징어,여수,6미,S/P,62,5.0,"90,000","55,000","66,600",2021,4
(선)갑오징어,부산(기장),대,S/P,1,20.0,"100,000","100,000","100,000",2021,4
(선)갑오징어,여수,10미,S/P,57,5.0,"65,000","50,000","57,000",2021,4
(선)갑오징어,부안,10미,box,5,10.0,"26,000","26,000","26,000",2021,4
(선)갑오징어,목포,중,S/P,"1,084",1.0,"16,000","3,500","10,400",2021,4
(선)갑오징어,안흥,중,kg,"4,222",1.0,"20,000","2,000","8,500",2021,4
(선)갑오징어,나로도,7미,S/P,5,10.0,"78,000","50,000","61,600",2021,4
(선)갑오징어,부산(기장),중,c/s(상자),4,10.0,"150,000","103,000","138,300",2021,4
(선)갑오징어,고흥,1미,kg,12,1.0,"8,000","5,000","7,000",2021,4
(선)갑오징어,군산,중,kg,116,1.0,"16,500","6,500","10,500",2021,4
(선)오징어,여수,중,kg,151,1.0,"17,000","4,000","10,300",2021,4
(선)오징어,삼천포,25미,S/P,6,10.0,"68,000","68,000","68,000",2021,4
(선)오징어,제주도,20미,S/P,35,10.0,"90,000","90,000","90,000",2021,4
(선)오징어,통영,25미,S/P,14,10.0,"65,000","65,000","65,000",2021,4
(선)오징어,제주도,25미,S/P,4,10.0,"62,000","62,000","62,000",2021,4
(냉)오징어,(원양)포클랜드,L,PAN(펜),10,22.0,"141,100","141,100","141,100",2021,4
(냉)오징어,기타(국내),중,S/P,20,5.0,"40,000","40,000","40,000",2021,4
(냉)오징어,중국,소,CT/(BT),30,4.0,"26,000","26,000","26,000",2021,4
(냉)오징어,구룡포,중,S/P,100,10.0,"46,000","46,000","46,000",2021,4
(냉)오징어,기타(국내),대,PAN(펜),2,9.0,"65,000","65,000","65,000",2021,4
(냉)오징어,기타(국내),중,CT/(BT),100,4.0,"40,000","40,000","40,000",2021,4
(냉)오징어,고성,중,CT/(BT),30,5.0,"40,000","40,000","40,000",2021,4
(냉)오징어,죽변,20미,S/P,136,10.0,"50,000","25,000","45,400",2021,4
(냉)오징어,아르헨티나,M,PAN(펜),50,10.0,"58,500","53,300","57,500",2021,4
(냉)오징어,삼천포,20미,S/P,20,10.0,"37,000","37,000","37,000",2021,4
(냉)오징어,감포,20미,S/P,100,10.0,"80,000","65,000","70,700",2021,4
(냉)오징어,부산(기장),대,CT/(BT),250,6.7,"65,600","65,600","65,600",2021,4
(냉)오징어,구룡포,대,CT/(BT),50,8.5,"82,000","82,000","82,000",2021,4
(냉)오징어,감포,중,S/P,100,10.0,"65,000","65,000","65,000",2021,4
(냉)오징어,구룡포,20미,PAN(펜),45,10.0,"80,000","71,000","78,000",2021,4
(냉)오징어,중국,중,CT/(BT),50,3.6,"15,500","15,500","15,500",2021,4
(냉)오징어,기타(국내),중,S/P,10,10.0,"59,500","59,500","59,500",2021,4
(냉)오징어,기타(국내),소,CT/(BT),30,5.7,"55,200","55,200","55,200",2021,4
(냉)오징어,중국,300/400,CT/(BT),446,8.0,"53,000","53,000","53,000",2021,4
(냉)오징어,부산(기장),중,S/P,100,10.0,"45,000","45,000","45,000",2021,4
(냉)오징어,중국,300/400,CT/(BT),160,12.5,"76,500","74,500","76,100",2021,4
(냉)오징어,감포,20미,S/P,60,8.0,"66,000","65,000","65,300",2021,4
(냉)오징어,구룡포,20미,S/P,40,10.0,"80,000","60,000","62,500",2021,4
(냉)오징어,부산(기장),20미,S/P,288,10.0,"80,000","40,000","56,600",2021,4
(냉)오징어,기타(국내),중,PAN(펜),25,8.5,"65,000","65,000","65,000",2021,4
(냉)오징어,기타(국내),중,CT/(BT),30,6.7,"67,700","67,700","67,700",2021,4
(냉)오징어,중국,중,CT/(BT),270,3.0,"15,500","14,000","14,700",2021,4
(냉)오징어,(원양)포클랜드,L,PAN(펜),20,18.0,"127,500","122,300","124,900",2021,4
(냉)오징어,(원양)포클랜드,M2,PAN(펜),20,10.0,"109,700","109,700","109,700",2021,4
(냉)오징어,구룡포,중,PAN(펜),91,8.0,"65,000","65,000","65,000",2021,4
(냉)오징어,기타(국내),중,PAN(펜),130,10.0,"69,000","69,000","69,000",2021,4
(냉)오징어,인천,20미,S/P,105,10.0,"57,000","40,000","56,700",2021,4
(냉)오징어,기타(국내),소,S/P,10,10.0,"57,500","57,500","57,500",2021,4
(냉)오징어,중국,400/600,CT/(BT),60,8.0,"53,000","53,000","53,000",2021,4
(냉)오징어,감포,중,PAN(펜),60,10.0,"65,000","65,000","65,000",2021,4
(활)갑오징어,여수,중,kg,149,1.0,"13,000","4,000","6,000",2021,5
(선)갑오징어,군산,6미,box,25,10.0,"75,000","27,100","65,400",2021,5
(선)갑오징어,안흥,6미,S/P,213,10.0,"75,000","51,000","65,600",2021,5
(선)갑오징어,군산,8미,S/P,168,1.0,"3,800","3,800","3,800",2021,5
(선)갑오징어,안흥,10미,c/s(상자),44,10.0,"70,000","48,000","54,300",2021,5
(선)갑오징어,포항,6미,S/P,2,10.0,"30,000","30,000","30,000",2021,5
(선)갑오징어,안흥,14미,S/P,7,10.0,"50,000","30,000","44,700",2021,5
(선)갑오징어,군산,10미,S/P,90,1.0,"2,800","2,800","2,800",2021,5
(선)갑오징어,군산,10미,c/s(상자),6,10.0,"48,000","48,000","48,000",2021,5
(선)갑오징어,속초,1미,S/P,1,10.0,"27,000","27,000","27,000",2021,5
(선)갑오징어,군산,10미,box,408,10.0,"32,200","14,500","25,600",2021,5
(선)갑오징어,태안,중,kg,"1,339",1.0,"39,000","1,000","7,100",2021,5
(선)갑오징어,여수,중,kg,182.6,1.0,"30,000","1,500","7,900",2021,5
(선)갑오징어,보령,6미,c/s(상자),191,10.0,"72,000","49,000","64,800",2021,5
(선)갑오징어,군산,5코,box,12,10.0,"11,000","11,000","11,000",2021,5
(선)갑오징어,군산,대,box,444,10.0,"42,300","11,000","18,900",2021,5
(선)갑오징어,포항,중,S/P,10,10.0,"40,000","15,000","25,500",2021,5
(선)갑오징어,속초,중,S/P,7,10.0,"38,000","27,000","32,600",2021,5
(선)갑오징어,보령,10미,c/s(상자),260,10.0,"58,000","45,000","50,400",2021,5
(선)갑오징어,안흥,8미,S/P,127,10.0,"75,000","37,000","63,900",2021,5
(선)갑오징어,삼척,중,S/P,2,10.0,"35,000","35,000","35,000",2021,5
(선)갑오징어,안흥,12미,c/s(상자),24,10.0,"66,000","38,000","44,400",2021,5
(선)갑오징어,보령,9미,c/s(상자),1,10.0,"40,000","40,000","40,000",2021,5
(선)갑오징어,포항,3미,S/P,2,10.0,"30,000","15,000","22,500",2021,5
(선)갑오징어,포항,2미,S/P,5,10.0,"30,000","15,000","22,000",2021,5
(선)갑오징어,목포,중,S/P,87,10.0,"70,000","30,000","50,900",2021,5
(선)갑오징어,신안,중,kg,"3,644",1.0,"18,000","3,000","7,600",2021,5
(선)갑오징어,여수,9미,S/P,8,5.0,"65,000","65,000","65,000",2021,5
(선)갑오징어,군산,8미,S/P,46,10.0,"56,000","46,000","51,100",2021,5
(선)갑오징어,보령,14미,c/s(상자),30,10.0,"34,000","33,000","33,400",2021,5
(선)갑오징어,군산,6미,S/P,180,1.0,"5,500","5,500","5,500",2021,5
(선)갑오징어,안흥,10미,S/P,51,10.0,"58,000","37,000","49,700",2021,5
(선)갑오징어,안흥,5미,c/s(상자),1,10.0,"52,000","52,000","52,000",2021,5
(선)갑오징어,대천,중,kg,"2,501",1.0,"18,000","2,500","7,500",2021,5
(선)갑오징어,서천,중,미(마리),535,1.0,"8,000","2,000","3,700",2021,5
(선)갑오징어,격포,중,kg,6,1.0,"15,000","15,000","15,000",2021,5
(선)갑오징어,군산,소,box,17,4.0,"12,600","2,000","5,500",2021,5
(선)갑오징어,속초,2미,S/P,1,10.0,"27,000","27,000","27,000",2021,5
(선)갑오징어,군산,6미,S/P,78,10.0,"58,000","53,000","55,800",2021,5
(선)갑오징어,안흥,13미,S/P,1,10.0,"48,000","48,000","48,000",2021,5
(선)갑오징어,보령,8미,c/s(상자),348,10.0,"70,000","52,000","60,000",2021,5
(선)갑오징어,안흥,8미,c/s(상자),59,10.0,"80,000","57,000","65,500",2021,5
(선)갑오징어,포항,5미,S/P,3,10.0,"30,000","30,000","30,000",2021,5
(선)갑오징어,서천,중,kg,"7,445",1.0,"18,000","1,500","7,300",2021,5
(선)갑오징어,보령,중,S/P,"4,752",1.0,"12,500","3,500","7,000",2021,5
(선)갑오징어,안흥,14미,c/s(상자),3,10.0,"50,000","38,000","43,700",2021,5
(선)갑오징어,보령,11미,S/P,2,10.0,"48,000","48,000","48,000",2021,5
(선)갑오징어,여수,8미,S/P,32,5.0,"70,000","45,000","58,300",2021,5
(선)갑오징어,보령,11미,c/s(상자),1,10.0,"38,000","38,000","38,000",2021,5
(선)갑오징어,안흥,12미,S/P,28,10.0,"55,000","41,000","49,600",2021,5
(선)갑오징어,목포,5미,S/P,12,10.0,"23,000","23,000","23,000",2021,5
(선)갑오징어,안흥,중,kg,"6,048.7",1.0,"28,000","1,000","7,100",2021,5
