어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)대구,보령,5미,S/P,3.0,15.0,"18,000","18,000","18,000"
(선)대구,구룡포,6미,S/P,6.0,20.0,"35,000","30,000","30,800"
(선)대구,죽변,2미,S/P,2.0,10.0,"32,000","32,000","32,000"
(선)대구,방어진,중,S/P,76.0,1.0,"4,000","2,000","3,400"
(선)대구,포항,중,S/P,82.5,1.0,"5,000","4,500","4,700"
(선)대구,속초,5미,S/P,104.7,1.0,"6,000","4,000","5,200"
(선)대구,죽변,2미,S/P,1.0,3.0,"10,000","10,000","10,000"
(선)대구,죽변,중,S/P,38.4,1.0,"7,500","1,000","4,800"
(선)대구,임원,중,S/P,137.9,1.0,"9,000","5,000","6,700"
(선)대구,보령,4미,S/P,6.0,15.0,"18,000","18,000","18,000"
(선)대구,속초,중,S/P,331.0,1.0,"7,000","4,500","6,400"
(선)대구,포항,2미,S/P,4.0,10.0,"25,000","25,000","25,000"
(선)대구,구룡포,3미,S/P,51.4,1.0,"3,500","3,000","3,200"
(선)대구,속초,1미,S/P,25.3,1.0,"6,000","4,000","5,800"
(선)대구,삼척,중,S/P,200.9,1.0,"10,000","6,000","7,700"
(선)대구,보령,2미,S/P,2.0,15.0,"18,000","18,000","18,000"
(냉)대구,러시아,M,PAN(펜),30.0,18.5,"56,400","56,400","56,400"
(냉)대구,베네수엘라,L,CT/(BT),30.0,18.5,"59,000","59,000","59,000"
(냉)대구,러시아,2L,PAN(펜),620.0,18.5,"61,000","60,000","60,700"
(냉)대구 기타,러시아,L,PAN(펜),40.0,20.0,"53,300","53,300","53,300"
(냉)대구 기타,러시아,중,PAN(펜),20.0,16.0,"37,200","37,200","37,200"
(선)민대구,제주도,중,S/P,1.0,15.0,"60,000","60,000","60,000"
(선)민대구,완도,대,S/P,69.1,1.0,"3,700","3,700","3,700"
(선)민대구,완도,중,S/P,13.6,1.0,"4,000","4,000","4,000"
