어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)고등어,부산(기장),18미,S/P,60,15.0,"45,000","45,000","45,000"
(선)고등어,감포,8미,S/P,60,10.0,"18,000","16,000","16,500"
(선)고등어,방어진,1미,S/P,232,1.0,"5,000","3,500","3,800"
(선)고등어,방어진,12미,S/P,16,15.0,"35,000","33,000","33,900"
(선)고등어,속초,14미,S/P,12,5.0,"10,000","10,000","10,000"
(선)고등어,나로도,대,S/P,11,10.0,"5,000","5,000","5,000"
(선)고등어,강구,5미,S/P,1,4.0,"31,000","31,000","31,000"
(선)고등어,속초,6미,S/P,4,5.0,"10,000","7,000","8,500"
(선)고등어,남해,대,S/P,99,10.0,"10,000","4,000","6,100"
(선)고등어,후포,10미,S/P,100,10.0,"7,000","5,000","5,400"
(선)고등어,방어진,28미,S/P,5,15.0,"50,000","50,000","50,000"
(선)고등어,속초,14미,S/P,55,10.0,"10,000","8,000","8,900"
(선)고등어,제주도,20미,S/P,12,10.0,"20,000","18,000","18,200"
(선)고등어,여수,소,S/P,50,3.0,"10,000","10,000","10,000"
(선)고등어,속초,14미,S/P,20,15.0,"7,000","7,000","7,000"
(선)고등어,포항,대,S/P,5,15.0,"50,000","47,000","49,400"
(선)고등어,제주도,22미,S/P,12,10.0,"60,000","30,000","47,500"
(선)고등어,강구,5미,S/P,2,10.0,"13,000","13,000","13,000"
(선)고등어,임원,8미,S/P,38,10.0,"13,000","13,000","13,000"
(선)고등어,강구,10미,S/P,47,10.0,"12,000","12,000","12,000"
(선)고등어,부산(기장),10미,S/P,53,10.0,"18,000","16,000","17,300"
(선)고등어,부산(기장),20미,S/P,65,10.0,"20,000","15,000","16,700"
(선)고등어,속초,6미,S/P,2,10.0,"35,000","35,000","35,000"
(선)고등어,여수,30미,S/P,341,15.0,"5,000","3,000","3,500"
(선)고등어,강구,3미,S/P,1,10.0,"15,000","15,000","15,000"
(선)고등어,부산(기장),35미,S/P,217,15.0,"17,000","17,000","17,000"
(선)고등어,속초,8미,S/P,22,5.0,"23,000","23,000","23,000"
(선)고등어,속초,8미,S/P,38,10.0,"30,000","23,000","24,500"
(선)고등어,부산(기장),12미,S/P,40,10.0,"15,000","14,000","14,200"
(선)고등어,방어진,32미,S/P,2,15.0,"50,000","50,000","50,000"
(선)고등어,임원,6미,S/P,5,10.0,"8,000","8,000","8,000"
(선)고등어,강구,5미,S/P,1,2.0,"35,000","35,000","35,000"
(냉)고등어,노르웨이,400/600,CT/(BT),420,20.0,"73,000","72,000","73,000"
(냉)고등어,기타(국내),28미,CT/(BT),10,13.0,"36,000","36,000","36,000"
(냉)고등어,기타(국내),32미,CT/(BT),10,13.0,"30,000","30,000","30,000"
(냉)고등어,노르웨이,300/500,CT/(BT),"1,020",20.0,"76,200","71,000","74,300"
(냉)염고등어,노르웨이,특대,CT/(BT),840,8.0,"40,600","39,700","40,300"
(냉)염고등어,노르웨이,중,CT/(BT),150,6.0,"29,100","28,000","28,700"
(냉)염고등어,기타(국내),20손,CT/(BT),30,11.5,"48,500","48,500","48,500"
(냉)염고등어,노르웨이,대,CT/(BT),623,7.5,"38,500","36,600","37,700"
(냉)염고등어,노르웨이,20손,CT/(BT),30,12.0,"55,300","55,300","55,300"
(냉)염고등어,노르웨이,8손,CT/(BT),280,7.0,"32,200","30,500","31,900"
(냉)염고등어,노르웨이,20손,CT/(BT),20,14.0,"72,500","72,500","72,500"
