어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)고등어,속초,30미,S/P,3,15.0,"30,000","30,000","30,000"
(선)고등어,부산(기장),15미,S/P,33,10.0,"27,000","25,000","25,200"
(선)고등어,군산,중,kg,38,5.0,"7,000","5,000","5,400"
(선)고등어,속초,35미,S/P,2,15.0,"25,000","25,000","25,000"
(선)고등어,부산(기장),22미,S/P,48,10.0,"38,000","38,000","38,000"
(선)고등어,속초,6미,S/P,2,5.0,"30,000","30,000","30,000"
(선)고등어,남해,대,S/P,15,10.0,"5,000","5,000","5,000"
(선)고등어,완도,9미,kg,2,5.0,"80,000","80,000","80,000"
(선)고등어,안흥,11미,S/P,1,10.0,"15,000","15,000","15,000"
(선)고등어,부산(기장),26미,S/P,84,15.0,"20,000","20,000","20,000"
(선)고등어,제주도,14미,S/P,1,10.0,"13,000","13,000","13,000"
(선)고등어,부산(기장),20미,S/P,173,15.0,"55,000","50,000","53,800"
(선)고등어,속초,7미,S/P,1,3.0,"9,000","9,000","9,000"
(선)고등어,부산(기장),12미,S/P,11,5.0,"100,000","100,000","100,000"
(선)고등어,제주도,15미,S/P,2,10.0,"4,000","4,000","4,000"
(선)고등어,속초,10미,S/P,5,10.0,"30,000","20,000","24,000"
(선)고등어,안흥,15미,S/P,22,10.0,"9,000","9,000","9,000"
(선)고등어,제주도,10미,S/P,11,10.0,"15,000","15,000","15,000"
(선)고등어,속초,7미,S/P,2,15.0,"15,000","10,000","12,500"
(선)고등어,속초,6미,S/P,27,3.0,"35,000","25,000","32,700"
(선)고등어,부산(기장),24미,S/P,30,15.0,"37,000","32,000","34,000"
(선)고등어,속초,8미,S/P,11,2.0,"5,000","5,000","5,000"
(선)고등어,동해시,10미,S/P,20,10.0,"10,000","10,000","10,000"
(선)고등어,안흥,10미,S/P,25,10.0,"18,000","15,000","17,900"
(선)고등어,임원,10미,S/P,24,10.0,"10,000","10,000","10,000"
(선)고등어,안흥,14미,S/P,3,10.0,"9,000","9,000","9,000"
(선)고등어,속초,6미,S/P,60,10.0,"35,000","15,000","23,500"
(선)고등어,제주도,대,S/P,4,10.0,"13,000","7,000","11,500"
(선)고등어,속초,8미,S/P,5,5.0,"20,000","20,000","20,000"
(선)고등어,부산(기장),대,S/P,20,10.0,"120,000","120,000","120,000"
(선)고등어,남해,8미,S/P,20,10.0,"6,000","6,000","6,000"
(선)고등어,부산(기장),대,S/P,38,15.0,"120,000","90,000","100,200"
(선)고등어,방어진,26미,S/P,16,10.0,"28,000","28,000","28,000"
(선)고등어,속초,8미,S/P,58,10.0,"15,000","10,000","12,200"
(선)고등어,포항,대,S/P,6,10.0,"10,000","10,000","10,000"
(선)고등어,속초,15미,S/P,1,16.0,"15,000","15,000","15,000"
(선)고등어,완도,중,kg,15,1.0,"100,000","100,000","100,000"
(선)고등어,부산(기장),20미,S/P,14,10.0,"22,000","20,000","20,100"
(선)고등어,안흥,12미,S/P,81,10.0,"10,000","8,000","8,700"
(선)고등어,속초,10미,S/P,1,4.0,"10,000","10,000","10,000"
(냉)고등어,기타(국내),20미,CT/(BT),545,13.0,"61,000","55,000","56,300"
(냉)고등어,노르웨이,300/500,CT/(BT),195,20.0,"76,900","70,000","73,800"
(냉)고등어,기타(국내),20미,S/P,150,13.0,"55,000","55,000","55,000"
(냉)고등어,노르웨이,400/600,CT/(BT),470,20.0,"76,900","73,000","73,600"
(냉)고등어,기타(국내),14미,CT/(BT),5,13.0,"50,600","50,600","50,600"
(냉)고등어,기타(국내),26미,CT/(BT),45,13.0,"37,000","36,000","36,900"
(냉)고등어,기타(국내),28미,CT/(BT),5,13.0,"32,300","32,300","32,300"
(냉)고등어,기타(국내),50/60미,CT/(BT),5,22.0,"46,700","46,700","46,700"
(냉)고등어,기타(국내),16미,CT/(BT),51,13.0,"66,000","62,600","63,300"
(냉)고등어,기타(국내),24미,CT/(BT),10,13.0,"30,000","30,000","30,000"
(냉)염고등어,노르웨이,특대,CT/(BT),669,8.0,"40,000","38,800","39,600"
(냉)염고등어,노르웨이,중,CT/(BT),140,6.0,"30,600","30,100","30,400"
(냉)염고등어,기타(국내),20손,CT/(BT),10,13.5,"45,400","45,400","45,400"
(냉)염고등어,노르웨이,20손,CT/(BT),30,9.5,"39,900","39,900","39,900"
(냉)염고등어,기타(국내),20손,CT/(BT),60,13.0,"39,100","30,700","34,900"
(냉)염고등어,노르웨이,대,CT/(BT),660,7.5,"37,200","36,400","36,700"
(냉)염고등어,기타(국내),20손,CT/(BT),60,12.0,"39,100","30,700","34,900"
(냉)염고등어,노르웨이,8손,CT/(BT),120,7.0,"32,200","31,100","31,800"
(선)점고등어,방어진,20미,S/P,60,10.0,"20,000","20,000","20,000"
(선)점고등어,부산(기장),20미,S/P,140,15.0,"22,000","20,000","21,500"
