어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)고등어,속초,6미,S/P,43.0,10.0,"32,000","10,000","19,900"
(선)고등어,부산(기장),15미,S/P,38.0,10.0,"30,000","20,000","23,700"
(선)고등어,속초,대,S/P,1.0,10.0,"13,000","13,000","13,000"
(선)고등어,속초,8미,S/P,47.0,3.0,"20,000","13,000","18,300"
(선)고등어,대천,중,kg,3.0,3.0,"18,000","16,000","17,300"
(선)고등어,부산(기장),10미,S/P,11.0,5.0,"120,000","100,000","112,700"
(선)고등어,제주도,대,S/P,6.0,15.0,"20,000","20,000","20,000"
(선)고등어,통영,12미,S/P,3.0,10.0,"6,000","6,000","6,000"
(선)고등어,제주도,14미,S/P,2.0,10.0,"17,000","17,000","17,000"
(선)고등어,부산(기장),10미,S/P,3.0,3.0,"80,000","80,000","80,000"
(선)고등어,제주도,12미,S/P,1.0,10.0,"17,000","17,000","17,000"
(선)고등어,완도,중,S/P,8.5,1.0,"7,000","7,000","7,000"
(선)고등어,제주도,15미,S/P,40.0,10.0,"17,000","13,000","15,500"
(선)고등어,속초,10미,S/P,113.0,10.0,"15,000","11,000","11,900"
(선)고등어,제주도,10미,S/P,9.0,10.0,"18,000","18,000","18,000"
(선)고등어,속초,6미,S/P,1.0,3.0,"35,000","35,000","35,000"
(선)고등어,부산(기장),대,S/P,21.0,15.0,"120,000","100,000","110,500"
(선)고등어,속초,10미,S/P,11.0,5.0,"13,000","10,000","12,200"
(선)고등어,부산(기장),14미,S/P,20.0,15.0,"100,000","100,000","100,000"
(선)고등어,속초,6미,S/P,3.0,2.0,"30,000","15,000","25,000"
(선)고등어,제주도,대,S/P,45.0,10.0,"17,000","10,000","15,100"
(선)고등어,속초,8미,S/P,12.0,5.0,"23,000","20,000","21,300"
(선)고등어,후포,6미,S/P,7.0,10.0,"37,000","37,000","37,000"
(선)고등어,부산(기장),대,S/P,4.0,10.0,"15,000","11,000","12,000"
(선)고등어,속초,10미,S/P,53.0,3.0,"13,000","12,000","12,600"
(선)고등어,속초,4미,S/P,2.0,2.0,"10,000","10,000","10,000"
(선)고등어,부산(기장),14미,kg,26.0,15.0,"120,000","100,000","107,700"
(선)고등어,부산(기장),13미,S/P,5.0,15.0,"100,000","100,000","100,000"
(선)고등어,속초,8미,S/P,76.0,10.0,"28,000","10,000","18,200"
(선)고등어,부산(기장),16미,S/P,4.0,5.0,"80,000","80,000","80,000"
(선)고등어,제주도,12미,S/P,12.0,15.0,"25,000","25,000","25,000"
(선)고등어,완도,중,S/P,2.0,3.0,"10,000","10,000","10,000"
(냉)고등어,제주도,대,CT/(BT),4.0,10.0,"17,000","17,000","17,000"
(냉)고등어,노르웨이,300/500,CT/(BT),245.0,20.0,"74,200","68,300","73,300"
(냉)고등어,노르웨이,400/600,CT/(BT),250.0,20.0,"71,000","68,800","70,300"
(냉)고등어,제주도,20미,CT/(BT),85.0,10.0,"35,000","10,000","30,500"
(냉)고등어,러시아,400/600,CT/(BT),10.0,20.0,"69,400","69,400","69,400"
(냉)고등어,기타(국내),22미,CT/(BT),112.0,13.0,"44,000","43,500","43,500"
(냉)염고등어,기타(국내),24손,CT/(BT),50.0,9.5,"30,500","27,500","29,300"
(냉)염고등어,노르웨이,중,CT/(BT),50.0,5.0,"30,000","30,000","30,000"
(냉)염고등어,노르웨이,8손,CT/(BT),90.0,7.0,"30,600","30,600","30,600"
(냉)염고등어,노르웨이,중,CT/(BT),120.0,6.0,"30,600","30,000","30,400"
(냉)염고등어,노르웨이,8손,CT/(BT),22.0,7.5,"31,500","31,500","31,500"
(냉)염고등어,노르웨이,대,CT/(BT),600.0,7.5,"36,600","30,000","35,500"
(냉)염고등어,노르웨이,대,CT/(BT),30.0,7.0,"37,500","37,500","37,500"
(냉)염고등어,기타(국내),중,CT/(BT),30.0,11.5,"37,000","37,000","37,000"
(냉)염고등어,기타(국내),20손,CT/(BT),30.0,11.0,"30,500","30,500","30,500"
(냉)염고등어,노르웨이,특대,CT/(BT),547.0,8.0,"39,000","38,000","38,600"
