어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)고등어,안흥,14미,S/P,5.0,10.0,"4,000","4,000","4,000"
(선)고등어,안흥,8미,S/P,7.0,10.0,"20,000","17,000","18,600"
(선)고등어,부산(기장),15미,S/P,304.0,10.0,"20,000","10,000","13,800"
(선)고등어,군산,10미,S/P,10.0,10.0,"10,000","10,000","10,000"
(선)고등어,남해,대,S/P,18.0,10.0,"5,000","5,000","5,000"
(선)고등어,안흥,17미,S/P,5.0,15.0,"8,000","8,000","8,000"
(선)고등어,안흥,대,S/P,1.0,10.0,"10,000","10,000","10,000"
(선)고등어,부산(기장),20미,S/P,100.0,15.0,"50,000","48,000","48,100"
(선)고등어,제주도,12미,S/P,2.0,10.0,"10,000","10,000","10,000"
(선)고등어,제주도,15미,S/P,8.0,10.0,"15,000","15,000","15,000"
(선)고등어,속초,10미,S/P,1.0,10.0,"10,000","10,000","10,000"
(선)고등어,안흥,16미,S/P,5.0,10.0,"4,000","3,000","3,200"
(선)고등어,안흥,15미,S/P,92.0,10.0,"13,000","5,000","8,500"
(선)고등어,서천,중,kg,3.0,5.0,500,500,500
(선)고등어,부산(기장),24미,S/P,50.0,15.0,"35,000","33,000","33,400"
(선)고등어,안흥,9미,S/P,1.0,15.0,"8,000","8,000","8,000"
(선)고등어,부산(기장),대,S/P,25.0,15.0,"80,000","70,000","71,800"
(선)고등어,서천,중,kg,5.4,1.0,"4,000","4,000","4,000"
(선)고등어,안흥,10미,S/P,228.0,10.0,"20,000","7,000","12,700"
(선)고등어,군산,12미,S/P,17.0,10.0,"8,000","5,000","6,800"
(선)고등어,완도,중,kg,1.0,15.0,"70,000","70,000","70,000"
(선)고등어,통영,중,kg,1.0,1.0,500,500,500
(선)고등어,남해,8미,S/P,6.0,10.0,"8,000","8,000","8,000"
(선)고등어,안흥,대,S/P,1.0,15.0,"10,000","10,000","10,000"
(선)고등어,안흥,20미,S/P,4.0,15.0,"8,000","8,000","8,000"
(선)고등어,안흥,12미,S/P,23.0,15.0,"8,000","8,000","8,000"
(선)고등어,태안,10미,S/P,1.0,10.0,"17,000","17,000","17,000"
(선)고등어,안흥,19미,S/P,4.0,15.0,"8,000","8,000","8,000"
(선)고등어,부산(기장),15미,S/P,54.0,15.0,"30,000","12,000","14,000"
(선)고등어,안흥,12미,S/P,144.0,10.0,"13,000","5,000","7,300"
(선)고등어,완도,중,kg,2.0,10.0,"40,000","40,000","40,000"
(선)고등어,부산(기장),중,S/P,26.0,15.0,"70,000","50,000","69,200"
(선)고등어,부산(기장),18미,S/P,85.0,15.0,"60,000","33,000","48,900"
(선)고등어,부산(기장),대,S/P,15.0,4.0,"70,000","70,000","70,000"
(냉)고등어,노르웨이,300/500,CT/(BT),120.0,20.0,"73,000","71,000","72,900"
(냉)고등어,부산(기장),26미,CT/(BT),10.0,10.0,"22,000","22,000","22,000"
(냉)고등어,기타(국내),26미,CT/(BT),30.0,13.0,"23,400","23,400","23,400"
(냉)고등어,노르웨이,400/600,CT/(BT),175.0,20.0,"74,100","73,000","73,300"
(냉)염고등어,기타(국내),24손,CT/(BT),30.0,9.5,"28,400","28,400","28,400"
(냉)염고등어,기타(국내),중,CT/(BT),20.0,12.0,"34,000","34,000","34,000"
(냉)염고등어,기타(국내),대,CT/(BT),10.0,13.5,"49,300","49,300","49,300"
(냉)염고등어,노르웨이,중,CT/(BT),160.0,6.0,"30,000","28,700","29,200"
(냉)염고등어,노르웨이,8손,CT/(BT),139.0,7.0,"32,700","32,200","32,500"
(냉)염고등어,노르웨이,특대,CT/(BT),792.0,8.0,"40,600","35,000","40,200"
(냉)염고등어,기타(국내),20손,CT/(BT),30.0,9.5,"29,800","29,800","29,800"
(냉)염고등어,노르웨이,대,CT/(BT),720.0,7.5,"37,500","35,200","37,000"
