어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(냉)명태,러시아,6통,PAN(펜),844,21.5,"45,900","40,000","44,300"
(냉)명태,러시아,4통,PAN(펜),827,21.5,"40,100","31,700","36,000"
(냉)명태,러시아,3통,PAN(펜),397,21.5,"37,500","32,200","36,000"
(냉)명태,러시아,7통,PAN(펜),491,21.5,"45,900","40,600","44,300"
(냉)명태,러시아,8통,PAN(펜),30,21.5,"38,500","38,500","38,500"
(냉)명태,러시아,12/15,CT/(BT),40,10.0,"72,600","72,600","72,600"
(냉)명태,러시아,5통,PAN(펜),93,21.5,"38,500","36,400","38,200"
(냉)명태포,러시아,10/12,CT/(BT),30,10.0,"34,200","34,200","34,200"
(냉)명태포,러시아,8/10,CT/(BT),20,10.0,"63,800","63,800","63,800"
(냉)명태포,러시아,12/15,CT/(BT),369,10.0,"72,600","72,600","72,600"
