어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(냉)명태,러시아,6통,PAN(펜),250,21.5,"49,500","49,500","49,500"
(냉)명태,러시아,4통,PAN(펜),311,21.5,"47,400","42,200","42,800"
(냉)명태,러시아,9통,PAN(펜),129,21.5,"58,900","53,200","53,900"
(냉)명태,러시아,5통,CT/(BT),30,11.5,"27,200","27,200","27,200"
(냉)명태,러시아,3통,PAN(펜),119,21.5,"48,600","48,600","48,600"
(냉)명태,러시아,7통,PAN(펜),30,21.5,"46,300","46,300","46,300"
(냉)명태,러시아,6통,PAN(펜),40,11.5,"27,200","26,100","26,700"
(냉)명태(H/G),러시아,700/800,PAN(펜),"1,130",18.5,"49,700","49,700","49,700"
(냉)명태(H/G),미국,900UP,PAN(펜),75,18.5,"51,400","49,700","49,900"
(냉)명태포,러시아,중,CT/(BT),26,10.0,"33,200","33,200","33,200"
(냉)명태포,러시아,중,CT/(BT),20,6.0,"32,200","32,200","32,200"
(냉)명태포,미국,12/15,CT/(BT),30,10.0,"61,600","61,600","61,600"
(냉)명태포,러시아,중,CT/(BT),10,7.0,"30,500","30,500","30,500"
