어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)넙치,태안,소,kg,1.6,1,100,100,100
(활)넙치,군산,중,kg,11.6,1,"30,000","12,000","19,600"
(활)넙치,서천,중,kg,42.5,1,"50,000","7,000","32,600"
(활)넙치,안흥,소,kg,2,1,"5,000","5,000","5,000"
(활)넙치,진도,중,kg,27.5,1,"30,000","10,000","18,400"
(활)넙치,안면도,중,kg,135.8,1,"32,000","4,000","20,900"
(활)넙치,완도,중,kg,"10,976.1",1,"30,000",800,"22,000"
(활)넙치,대부도,중,kg,17.5,1,"40,000","30,000","35,900"
(활)넙치,제주도,소,kg,61.6,1,"19,500",500,"9,800"
(활)넙치,목포,소,kg,12.7,1,"5,000","5,000","5,000"
(활)넙치,서천,소,kg,1.2,1,"2,000","2,000","2,000"
(활)넙치,안흥,중,kg,95.3,1,"37,000","18,000","25,300"
(활)넙치,태안,중,kg,"1,598.7",1,"50,000","1,000","27,000"
(활)넙치,통영,중,kg,152.6,1,"37,000","8,000","24,700"
(활)넙치,목포,중,kg,104.1,1,"40,000","4,000","19,200"
(활)넙치,제주도,중,kg,"28,343.3",1,"34,000","2,000","17,700"
(활)넙치,거제도,중,kg,554.7,1,"25,000","17,000","21,400"
(활)넙치,완도,소,kg,5,1,"3,000",500,"1,800"
(선)넙치,안흥,대,S/P,20,1,"5,000","2,000","3,700"
(선)넙치,군산,대,S/P,430.8,1,"8,000",200,"3,600"
(선)넙치,목포,대,S/P,10.9,1,300,300,300
(선)넙치,진도,중,kg,16.5,1,"8,000","1,500","4,500"
(선)넙치,통영,중,S/P,157.9,1,"10,000",500,"6,000"
(선)넙치,군산,1미,S/P,6.7,1,"7,000","7,000","7,000"
(선)넙치,군산,3미,S/P,46.3,1,"4,500","2,000","2,900"
(선)넙치,군산,4미,S/P,36.8,1,"2,500","2,000","2,300"
(선)넙치,태안,중,kg,527.7,1,"7,000",200,"2,400"
(선)넙치,장항,대,S/P,57,1,"8,000","4,000","5,500"
(선)넙치,군산,2미,S/P,16.2,1,"8,000",500,"5,200"
(선)넙치,부산(기장),대,S/P,13.3,1,"5,000","4,000","4,500"
(선)넙치,통영,중,kg,49.4,1,"11,000",500,"5,400"
(선)넙치,목포,1미,S/P,2,2,"1,500","1,500","1,500"
(선)넙치,나로도,4미,S/P,1,10,"12,000","12,000","12,000"
(선)넙치,통영,중,S/P,1,20,"74,000","74,000","74,000"
(선)넙치,목포,1미,S/P,5,1,"1,500",500,"1,100"
(선)넙치,완도,중,kg,605,1,"7,000",500,"2,800"
(선)넙치,나로도,3미,S/P,4,10,"12,000","12,000","12,000"
(활)찰넙치,제주도,중,kg,93.2,1,"21,000","14,000","17,200"
(활)찰넙치,완도,중,kg,72.4,1,"21,000","21,000","21,000"
