어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)넙치,태안,소,kg,31.4,1,"33,000","8,000","25,000"
(활)넙치,군산,중,kg,102.8,1,"35,000","3,000","11,400"
(활)넙치,서천,중,kg,"2,141.8",1,"38,000",500,"20,100"
(활)넙치,격포,중,kg,9.4,1,"45,000","33,000","38,000"
(활)넙치,안면도,중,kg,24.5,1,"30,000","16,000","22,700"
(활)넙치,완도,중,kg,"6,182.9",1,"30,000","1,000","20,300"
(활)넙치,목포,중,kg,136.7,1,"40,000",100,"16,800"
(활)넙치,중국,중,kg,"5,233.5",1,"21,000","3,000","14,500"
(활)넙치,제주도,소,kg,24.3,1,"5,000","1,000","1,500"
(활)넙치,서산,중,kg,140.5,1,"22,000","4,000","11,400"
(활)넙치,안흥,중,kg,92.5,1,"30,000","4,000","24,600"
(활)넙치,태안,중,kg,"1,149.5",1,"40,000",500,"19,400"
(활)넙치,나로도,중,kg,22.1,1,"23,000","8,000","16,000"
(활)넙치,대천,소,kg,34.7,1,"18,000","3,000","9,900"
(활)넙치,통영,중,kg,372.4,1,"38,000","9,000","26,500"
(활)넙치,대천,중,kg,"2,411.1",1,"32,000","5,000","18,800"
(활)넙치,제주도,중,kg,"21,610.4",1,"30,000","1,000","18,100"
(선)넙치,완도,중,kg,143.4,1,"9,000","4,000","6,300"
(선)넙치,안흥,대,S/P,97.8,1,"8,000",500,"1,800"
(선)넙치,군산,대,S/P,416.3,1,"8,500",500,"2,800"
(선)넙치,통영,3미,S/P,2.6,1,"4,000","4,000","4,000"
(선)넙치,서천,중,kg,196.2,1,"16,000",300,"6,000"
(선)넙치,서산,대,S/P,7.7,1,"9,000","2,000","5,400"
(선)넙치,통영,중,kg,30.6,1,"7,000",100,"3,300"
(선)넙치,통영,중,S/P,58.5,1,"9,500","3,000","6,900"
(선)넙치,안면도,중,kg,7.7,1,"10,500","10,500","10,500"
(선)넙치,안흥,소,kg,36.2,1,"1,000","1,000","1,000"
(선)넙치,태안,대,S/P,56.7,1,"4,500",200,"2,100"
(선)넙치,제주도,중,kg,587.9,1,"8,000","2,500","4,600"
(선)넙치,통영,대,S/P,18.2,1,"7,000","3,000","4,700"
(선)넙치,나로도,대,S/P,4,10,"13,000","5,000","9,500"
(선)넙치,나로도,3미,S/P,1,10,"13,000","13,000","13,000"
(선)넙치,격포,중,kg,2.4,1,"6,500","6,500","6,500"
(선)넙치,태안,중,kg,638.4,1,"10,000",100,"3,100"
(선)넙치,목포,중,kg,25.1,1,"8,000","5,000","6,600"
(선)넙치,대천,중,kg,61,1,"11,500","3,000","5,000"
