일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,10.710.710.710.710.710.710.710.710.710.710.710.810.810.710.710.710.710.710.810.810.910.910.910.9,10.9,10.8,10.7
02,10.911.011.011.011.011.010.911.011.011.011.011.011.011.011.011.011.011.011.011.011.111.211.311.3,11.3,11.0,10.9
03,11.311.311.411.411.311.311.311.311.311.311.311.311.311.411.411.311.311.311.311.311.311.411.411.4,11.4,11.3,11.3
04,11.411.411.411.411.511.411.411.411.411.311.411.411.411.511.511.511.511.511.411.411.411.411.411.4,11.5,11.4,11.3
05,11.511.511.611.711.611.611.611.611.611.511.511.511.511.611.611.611.811.611.611.611.611.611.611.5,11.8,11.6,11.5
06,11.511.511.411.411.611.611.511.611.511.511.511.511.511.511.411.411.611.411.611.611.611.611.611.6,11.7,11.5,11.4
07,11.511.511.511.511.511.711.711.711.611.611.611.611.611.611.511.511.611.511.711.711.711.711.711.7,11.7,11.6,11.5
08,11.611.511.511.511.511.611.611.611.611.611.511.511.511.511.511.611.711.611.811.811.811.811.811.8,11.8,11.6,11.5
09,11.811.711.711.611.711.711.711.711.711.711.711.711.611.611.611.611.711.611.911.911.811.811.811.8,11.9,11.7,11.6
10,11.711.711.611.611.711.711.711.711.911.811.711.711.711.711.711.711.711.711.912.011.911.911.911.9,12.0,11.8,11.6
11,11.811.811.811.811.811.811.911.812.112.312.112.112.112.012.011.911.911.912.212.212.312.212.112.2,12.3,12.0,11.8
12,12.212.212.112.012.012.012.012.012.012.112.112.112.112.112.012.112.112.112.212.312.412.412.412.4,12.4,12.1,12.0
13,12.412.312.312.312.312.312.312.312.412.412.412.312.312.312.212.312.312.312.312.412.412.412.412.5,12.5,12.3,12.2
14,12.412.412.412.412.412.412.412.412.512.512.612.512.512.412.412.412.412.412.412.512.512.512.612.5,12.6,12.5,12.4
15,12.612.512.512.512.512.512.512.512.612.612.612.612.612.512.612.512.512.512.412.412.512.512.412.4,12.6,12.5,12.4
16,12.412.412.412.412.412.412.412.412.312.412.312.312.312.312.312.312.312.312.312.312.312.412.412.4,12.4,12.3,12.3
17,12.412.412.412.512.512.412.412.412.412.412.412.412.412.512.412.412.312.412.312.312.312.312.412.4,12.5,12.4,12.3
18,12.512.512.612.612.512.612.512.612.512.512.612.612.612.612.712.712.612.712.712.712.712.712.712.8,12.8,12.6,12.5
19,12.812.912.913.013.013.013.113.013.113.113.113.113.213.213.313.313.313.313.413.413.413.513.613.6,13.6,13.2,12.8
20,13.713.713.814.014.013.914.013.913.913.913.913.913.913.913.914.014.014.014.014.014.014.014.014.0,14.0,13.9,13.7
21,14.014.014.114.214.214.214.214.214.114.114.014.014.014.014.114.114.214.114.114.214.214.114.114.1,14.2,14.1,14.0
22,14.114.214.214.214.314.414.414.414.314.214.214.214.214.214.214.314.314.314.314.314.314.314.214.2,14.4,14.3,14.1
23,14.214.214.214.214.214.214.314.214.214.114.114.114.014.014.014.114.214.114.214.214.214.214.114.1,14.3,14.2,14.0
24,14.114.114.114.014.214.214.214.214.214.214.114.114.014.014.014.014.114.014.214.114.114.114.114.1,14.3,14.1,14.0
25,14.114.014.013.913.914.014.014.014.114.014.014.014.013.913.913.914.013.914.114.114.114.014.014.0,14.1,14.0,13.9
26,14.013.913.913.913.813.913.913.914.013.913.913.813.813.813.813.813.813.814.014.014.013.913.913.9,14.0,13.9,13.8
27,13.913.813.813.813.813.713.713.713.713.813.713.713.713.713.713.713.713.713.813.913.913.913.913.8,13.9,13.8,13.7
28,13.913.813.813.813.813.813.813.813.813.913.913.913.913.813.813.813.813.813.914.014.114.114.114.1,14.1,13.9,13.8
29,14.114.114.114.114.014.014.114.014.214.214.214.214.114.114.114.014.014.014.114.114.114.114.114.1,14.2,14.1,14.0
30,14.114.114.114.114.114.114.114.114.114.114.214.214.214.114.114.114.114.114.114.114.114.114.214.1,14.2,14.1,14.1
31,14.114.114.114.114.114.114.114.114.114.114.214.214.214.214.114.114.114.114.114.214.214.214.214.2,14.2,14.1,14.1
TOTAL,12.712.712.712.712.712.712.712.712.712.712.712.712.712.712.712.712.712.712.812.812.812.812.812.8,12.9,12.7,12.6
