일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.82.52.11.10.20.71.00.71.61.00.93.13.84.25.04.35.24.32.62.21.61.10.80.6,5.2,2.2,0.2
02,0.90.40.70.60.30.60.80.61.71.11.00.70.82.02.41.93.61.93.42.92.41.21.01.1,3.6,1.5,0.3
03,1.01.11.41.82.32.83.02.81.61.00.90.70.72.65.75.84.35.83.83.02.52.41.90.9,5.8,2.4,0.7
04,0.60.10.30.10.10.12.10.12.32.12.93.11.30.80.70.10.00.10.62.32.11.01.30.8,3.1,1.1,0.0
05,1.21.62.54.64.43.22.63.21.90.91.41.33.45.26.26.75.26.71.50.90.81.20.80.7,6.7,2.6,0.7
06,1.11.11.11.20.90.70.80.70.70.70.70.70.70.91.01.11.11.10.80.80.90.80.80.8,1.2,0.9,0.7
07,1.21.01.31.11.00.60.50.60.21.20.50.50.41.71.00.80.70.85.47.66.86.36.66.6,7.6,2.4,0.2
08,5.35.13.83.43.13.84.13.85.34.23.01.65.45.63.53.13.93.11.64.02.73.22.31.8,5.6,3.7,1.6
09,1.30.30.60.50.10.21.80.21.21.40.72.02.13.64.04.03.44.03.02.13.23.12.53.1,4.0,2.1,0.1
10,3.64.54.34.44.03.83.73.83.74.13.73.74.94.93.14.33.84.34.13.01.51.41.41.2,4.9,3.5,1.2
11,1.32.74.64.34.24.54.54.56.96.55.23.62.52.31.91.11.41.11.91.70.93.22.61.7,6.9,3.2,0.9
12,1.71.00.60.20.10.10.10.10.30.51.82.83.32.91.92.73.72.74.22.22.53.84.94.3,4.9,2.1,0.1
13,3.32.92.41.90.70.00.00.01.01.01.10.82.92.92.60.71.30.71.90.50.30.10.90.4,3.3,1.3,0.0
14,0.00.31.53.43.53.32.73.33.23.12.73.03.02.91.31.32.01.32.92.32.33.02.92.4,3.5,2.4,0.0
15,3.33.53.44.03.83.74.23.71.41.42.74.95.87.06.06.66.36.610.59.16.35.96.55.6,10.5,5.2,1.4
16,5.77.15.77.45.03.03.83.04.32.40.91.00.50.60.70.80.60.80.30.40.31.42.31.8,7.4,2.5,0.3
17,2.02.74.65.04.74.54.14.54.73.63.74.24.54.54.94.95.24.94.44.84.74.54.55.4,5.4,4.4,2.0
18,4.94.84.65.05.15.64.15.61.63.63.73.03.84.04.13.62.03.61.52.51.81.71.20.3,5.6,3.1,0.3
19,0.20.70.20.20.31.30.51.30.40.80.80.81.62.31.01.91.71.90.70.31.52.31.40.3,2.3,0.9,0.1
20,2.91.80.90.20.71.10.01.10.31.70.61.01.31.01.00.80.50.82.61.91.60.61.30.2,2.9,1.1,0.0
21,0.51.31.11.91.30.92.30.92.42.01.60.81.32.21.82.52.42.52.93.22.82.62.91.8,3.2,2.0,0.5
22,0.70.60.71.11.82.72.52.71.21.62.63.63.82.53.93.13.73.12.31.51.41.31.20.5,3.9,2.0,0.5
23,0.70.20.20.20.61.01.51.01.01.91.20.82.83.03.52.72.92.72.22.32.22.02.12.3,3.5,1.7,0.2
24,0.61.71.41.31.82.10.92.10.90.60.60.50.40.41.63.11.93.11.72.62.93.02.62.1,3.1,1.5,0.4
25,2.41.31.21.10.90.31.30.31.42.31.71.61.83.03.11.00.31.01.41.31.01.30.80.8,3.1,1.4,0.3
26,1.10.20.61.61.91.92.71.93.23.64.22.42.63.00.70.51.50.51.11.00.94.06.23.6,6.2,2.2,0.2
27,3.94.04.54.14.12.72.12.72.92.85.06.35.54.05.65.86.15.83.42.11.92.62.91.9,6.3,3.9,1.9
28,1.32.02.92.20.40.51.30.50.82.42.85.56.07.24.23.13.23.11.62.22.63.13.12.7,7.2,2.7,0.4
29,3.22.40.20.10.10.10.00.10.80.80.70.40.50.81.00.80.50.80.20.30.20.20.81.1,3.2,0.7,0.0
30,0.30.90.01.52.41.51.81.51.30.60.30.50.51.00.82.32.02.30.60.50.80.60.70.5,2.4,1.0,0.0
31,0.60.42.22.52.10.20.40.21.20.10.10.00.00.00.10.10.00.10.10.21.00.90.72.0,2.5,0.6,0.0
TOTAL,1.91.92.02.22.01.82.01.82.02.01.92.12.52.92.72.62.62.62.42.32.12.22.31.9,4.7,2.2,0.5
