일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,0.70.00.50.00.00.10.20.10.51.20.80.31.21.91.21.61.21.60.30.40.70.20.90.2,1.9,0.6,0.0
02,0.20.71.11.72.13.13.33.12.74.12.61.13.33.83.03.22.93.22.51.62.02.73.02.5,4.1,2.5,0.2
03,2.52.72.72.13.22.92.32.93.43.63.73.83.11.80.70.90.40.90.70.80.90.80.70.9,3.8,2.0,0.4
04,0.50.41.81.81.91.71.91.71.82.32.72.21.30.70.90.50.60.50.20.40.30.81.62.3,2.7,1.3,0.2
05,1.93.63.71.91.11.31.31.31.41.21.01.31.11.00.80.90.40.90.50.20.71.22.21.4,3.7,1.3,0.2
06,2.52.32.31.00.00.10.00.10.41.72.32.72.11.53.42.92.42.92.71.91.60.20.20.0,3.4,1.6,0.0
07,0.00.61.50.90.70.40.00.41.00.80.40.40.20.20.11.32.71.31.91.20.60.60.11.5,2.7,0.8,0.0
08,1.61.71.70.60.00.00.00.00.20.51.72.73.33.63.33.73.03.71.81.31.81.61.91.5,3.7,1.7,0.0
09,0.10.10.10.20.60.10.00.11.51.10.70.90.40.20.31.81.31.81.11.31.91.41.60.4,2.0,0.8,0.0
10,0.30.00.70.40.80.90.80.91.90.70.20.22.02.73.72.92.82.91.01.21.62.31.72.2,3.7,1.4,0.0
11,3.03.10.90.81.51.20.31.20.80.81.00.50.70.31.72.62.72.61.62.42.42.61.40.6,3.1,1.5,0.3
12,0.91.11.92.31.32.21.82.20.20.00.00.00.70.50.40.00.00.00.00.01.41.61.51.4,2.3,0.8,0.0
13,1.71.10.71.20.52.03.22.03.03.93.32.62.01.51.01.00.91.00.70.80.70.50.50.2,3.9,1.6,0.2
14,0.20.30.10.00.41.31.01.30.10.00.10.91.20.51.00.40.50.42.42.42.21.71.71.6,2.4,0.9,0.0
15,2.12.32.52.41.31.30.81.31.92.94.54.01.83.03.14.63.94.63.12.92.73.54.94.7,4.9,2.9,0.8
16,4.55.64.24.55.15.14.95.15.34.83.92.91.71.41.22.41.92.41.51.31.51.71.10.9,5.6,3.1,0.9
17,0.91.10.30.40.40.50.80.50.70.60.62.40.40.72.42.12.02.13.43.52.50.81.80.8,3.9,1.4,0.3
18,0.70.20.31.40.71.31.51.31.01.21.30.42.71.62.52.63.02.61.10.30.60.30.60.9,3.0,1.2,0.2
19,1.80.80.10.31.51.61.01.62.11.01.31.00.60.71.52.11.12.11.61.31.71.92.42.2,2.4,1.3,0.1
20,0.82.02.42.50.71.83.71.83.04.74.32.31.14.44.74.43.64.44.23.63.61.63.21.8,4.7,3.0,0.7
21,1.00.41.02.11.41.64.31.65.35.64.94.64.65.84.44.95.84.96.05.86.86.67.86.8,7.8,4.5,0.4
22,5.96.46.87.15.95.74.85.74.34.64.04.75.35.04.73.53.63.53.44.24.23.73.55.7,7.1,4.8,3.2
23,6.35.64.74.75.36.46.76.45.85.34.83.93.43.52.71.30.91.31.91.92.13.53.33.3,6.7,4.0,0.9
24,3.33.64.44.24.44.63.24.63.72.42.52.41.10.62.02.72.22.71.81.71.51.41.00.9,4.6,2.5,0.6
25,0.61.00.60.61.71.71.81.71.51.73.21.60.30.50.60.60.20.60.41.92.01.11.51.1,3.2,1.1,0.2
26,1.41.10.30.60.70.40.80.40.40.30.40.40.71.31.42.54.12.53.23.34.34.63.94.3,4.6,1.9,0.3
27,4.63.93.32.72.72.92.72.92.12.94.63.83.73.93.84.23.64.23.43.02.12.12.73.3,4.6,3.2,2.1
28,3.73.03.93.63.53.64.23.63.82.93.14.94.22.42.03.32.33.32.63.84.23.33.73.6,4.9,3.4,1.4
29,3.13.84.34.03.43.53.43.53.94.14.64.12.10.50.83.43.93.41.81.51.31.12.02.6,4.6,2.9,0.5
30,2.73.12.94.54.84.02.14.03.33.53.22.31.10.50.40.60.70.61.21.30.60.40.32.0,4.8,2.0,0.3
TOTAL,2.02.12.12.01.92.12.12.12.22.32.42.21.91.92.02.32.22.31.91.92.01.92.12.0,4.0,2.1,0.5
