일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,25.525.525.625.725.725.725.725.725.725.725.725.725.825.725.825.725.725.725.825.825.725.725.725.7,25.8,25.7,25.5
02,25.725.725.825.825.925.925.925.925.925.925.925.925.925.925.825.825.825.825.825.825.825.825.825.8,25.9,25.8,25.7
03,25.825.825.825.925.925.926.025.926.025.925.925.925.825.825.825.825.825.825.925.925.925.925.825.8,26.0,25.9,25.8
04,25.825.825.926.026.026.026.026.026.026.025.925.925.825.825.725.725.825.726.026.026.025.925.925.8,26.1,25.9,25.7
05,25.825.825.725.825.925.925.925.925.925.825.725.725.725.625.625.525.725.525.925.925.825.725.725.7,25.9,25.8,25.5
06,25.725.625.625.625.625.625.725.625.725.725.625.625.625.525.525.425.525.425.725.825.825.725.725.7,25.8,25.6,25.4
07,25.725.625.625.625.625.725.725.725.825.725.725.625.625.525.525.525.425.525.625.725.725.725.725.7,25.8,25.6,25.4
08,25.625.625.525.525.525.625.625.625.625.625.525.525.525.425.425.425.325.425.425.525.525.525.425.4,25.6,25.5,25.3
09,25.425.325.325.325.325.225.325.225.325.425.325.325.225.225.125.125.125.125.425.525.525.625.625.5,25.6,25.3,25.1
10,25.525.425.425.425.325.325.325.325.425.425.425.325.325.225.225.225.225.225.225.425.425.525.525.5,25.5,25.3,25.2
11,25.525.425.425.425.425.425.425.425.525.625.625.525.525.425.425.425.325.425.325.425.525.525.525.5,25.6,25.4,25.3
12,25.425.425.425.325.325.325.325.325.425.425.425.425.425.325.325.325.325.325.325.325.425.525.625.6,25.6,25.4,25.3
13,25.625.625.625.625.625.525.625.525.625.625.725.725.725.725.725.725.725.725.825.925.925.926.026.2,26.2,25.7,25.5
14,26.326.326.226.326.326.326.326.326.326.226.326.226.226.226.226.226.226.226.226.326.426.426.426.4,26.4,26.3,26.2
15,26.526.626.626.626.626.626.726.626.626.626.626.526.526.526.526.526.526.526.526.526.526.526.526.5,26.7,26.5,26.5
16,26.526.626.826.826.826.826.826.826.826.826.826.826.726.726.726.726.726.726.826.826.826.826.826.8,26.8,26.8,26.5
17,26.826.827.027.027.027.127.027.127.027.026.926.926.926.826.826.826.726.826.726.726.726.726.626.6,27.1,26.8,26.6
18,26.626.626.726.726.726.726.726.726.626.526.526.426.326.326.326.426.526.426.426.426.326.326.226.2,26.7,26.5,26.2
19,26.126.126.226.326.326.326.326.326.226.126.026.025.925.825.826.026.226.026.226.226.126.126.026.0,26.3,26.1,25.8
20,25.925.825.826.026.026.026.026.026.025.925.925.825.825.725.625.725.925.726.026.026.025.925.925.8,26.1,25.9,25.6
21,25.825.725.725.725.825.825.925.826.526.426.326.326.326.326.226.126.326.126.326.526.526.326.226.1,26.5,26.1,25.7
22,26.126.126.025.925.925.926.025.926.126.125.925.825.825.725.625.425.625.425.926.126.526.426.126.0,26.5,25.9,25.4
23,25.925.325.225.225.525.725.725.725.725.925.825.725.725.625.525.325.225.325.425.525.525.625.625.6,25.9,25.6,25.2
24,25.625.525.525.525.425.425.525.425.525.525.525.525.525.425.425.425.325.425.325.425.425.525.525.5,25.6,25.5,25.3
25,25.525.525.525.525.525.525.525.525.525.625.625.625.625.525.525.525.525.525.425.625.725.825.825.9,25.9,25.6,25.4
26,25.825.825.825.825.825.725.725.725.825.825.825.825.825.725.725.725.725.725.725.725.725.725.825.8,25.8,25.8,25.7
27,25.825.825.825.825.825.825.725.825.725.725.725.725.725.725.725.725.725.725.725.725.725.725.825.8,25.8,25.7,25.7
28,25.825.825.725.725.725.725.725.725.725.725.725.625.625.625.525.525.525.525.525.525.525.525.625.6,25.8,25.6,25.5
29,25.725.825.825.925.825.825.825.825.825.825.825.825.825.825.825.825.825.825.925.925.925.926.026.0,26.0,25.8,25.7
30,26.026.026.126.126.126.126.126.126.126.126.126.026.026.026.026.026.026.026.026.026.026.025.925.9,26.1,26.0,25.9
31,25.925.925.926.026.026.026.026.026.025.925.925.925.925.825.825.825.825.825.725.725.725.725.725.6,26.0,25.8,25.6
TOTAL,25.925.825.825.825.925.925.925.925.925.925.925.825.825.825.725.725.825.725.825.925.925.925.925.9,26.0,25.8,25.7
