일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,24.624.624.524.524.524.624.624.624.624.624.524.624.524.524.424.424.424.424.424.424.424.424.224.2,24.6,24.5,24.2
02,24.224.124.124.024.024.124.224.124.124.024.024.024.023.923.923.823.923.824.124.024.024.024.024.0,24.2,24.0,23.8
03,23.923.823.823.723.823.823.923.823.823.723.723.723.723.723.623.623.823.623.823.923.823.823.723.7,23.9,23.8,23.6
04,23.723.623.623.523.623.623.723.623.623.523.523.523.523.523.523.523.523.523.623.723.623.623.623.5,23.7,23.6,23.5
05,23.523.523.423.423.423.423.423.423.423.423.323.323.323.323.223.223.323.223.423.423.523.423.423.4,23.5,23.4,23.2
06,23.423.323.323.323.223.223.223.223.323.223.223.223.223.123.123.123.023.123.123.123.123.123.123.1,23.4,23.2,23.0
07,23.123.023.023.022.922.923.022.923.123.023.022.922.922.922.922.922.922.923.023.023.123.123.023.0,23.1,23.0,22.9
08,23.023.022.922.922.922.822.822.822.922.922.922.922.822.822.922.822.822.822.822.822.922.922.922.9,23.0,22.9,22.8
09,22.922.922.822.822.822.822.722.822.722.722.722.722.722.722.722.722.722.722.722.722.822.822.822.8,22.9,22.8,22.7
10,22.822.822.822.822.722.722.722.722.722.722.722.722.722.722.722.722.722.722.722.722.722.722.722.7,22.8,22.7,22.7
11,22.722.722.722.722.722.622.622.622.622.622.622.622.622.622.622.622.622.622.622.622.622.622.622.7,22.7,22.6,22.6
12,22.722.722.622.622.622.622.622.622.622.622.622.622.622.622.622.622.622.622.622.622.622.622.622.6,22.7,22.6,22.6
13,22.622.622.622.622.622.622.622.622.522.522.522.522.522.522.522.522.522.522.522.522.522.522.522.5,22.6,22.5,22.5
14,22.522.522.522.522.522.522.522.522.522.422.422.422.422.422.422.422.422.422.422.422.422.422.322.3,22.5,22.4,22.3
15,22.322.322.422.422.522.522.522.522.422.422.422.422.422.422.422.522.522.522.522.522.522.422.422.4,22.5,22.4,22.3
16,22.422.322.322.322.422.422.422.422.322.322.322.322.222.222.122.222.222.222.322.322.322.322.222.2,22.4,22.3,22.1
17,22.222.222.122.122.222.222.222.222.122.122.122.122.122.122.122.222.222.222.222.222.222.222.222.2,22.2,22.2,22.1
18,22.222.222.222.222.222.222.222.222.222.222.222.122.022.021.922.022.022.021.922.022.022.022.022.0,22.2,22.1,21.9
19,22.022.022.022.022.022.022.022.022.022.022.021.921.821.921.821.821.721.821.721.821.921.921.921.9,22.1,21.9,21.7
20,21.821.821.721.721.621.621.621.621.721.721.721.721.721.721.621.621.621.621.621.621.621.721.721.6,21.8,21.7,21.6
21,21.621.621.621.621.521.421.521.421.621.621.521.521.521.521.521.421.321.421.421.421.521.521.521.5,21.6,21.5,21.3
22,21.521.521.521.521.421.421.421.421.421.421.421.421.421.421.421.321.321.321.221.321.321.421.421.4,21.5,21.4,21.2
23,21.421.421.421.421.421.321.321.321.321.321.221.221.221.221.221.121.121.121.021.021.021.121.121.1,21.4,21.2,21.0
24,21.021.121.121.121.021.021.021.021.020.920.920.921.021.021.021.021.021.021.021.020.920.920.920.9,21.1,21.0,20.9
25,20.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.921.020.920.920.9,21.0,20.9,20.9
26,20.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.921.021.021.021.021.021.0,21.0,20.9,20.9
27,20.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.9,20.9,20.9,20.9
28,20.820.820.820.920.920.820.920.820.920.920.920.920.820.820.820.920.920.920.920.920.920.920.920.9,20.9,20.9,20.8
29,20.820.820.820.820.820.820.820.820.820.820.820.820.720.720.720.820.820.820.820.820.820.820.820.8,20.8,20.8,20.7
30,20.820.820.820.820.820.820.820.820.720.720.720.720.720.720.720.720.720.720.820.820.720.720.720.7,20.8,20.7,20.7
31,20.720.720.720.720.720.720.720.720.620.620.620.620.620.620.520.620.620.620.720.720.720.720.720.6,20.7,20.7,20.5
TOTAL,22.322.222.222.222.222.222.222.222.222.222.222.222.122.122.122.122.122.122.122.222.222.222.222.1,22.3,22.2,22.1
