일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,3.13.12.72.21.91.70.51.71.43.23.22.62.72.53.13.74.53.73.72.93.23.21.41.6,4.6,2.7,0.5
02,2.72.82.01.91.81.71.61.71.31.21.31.63.68.18.68.58.48.58.58.78.48.06.86.8,8.7,4.7,1.2
03,6.54.85.65.43.74.15.24.15.75.05.16.36.05.35.74.52.94.52.42.41.83.86.58.8,8.8,4.8,1.8
04,8.28.64.65.24.85.85.45.83.83.63.11.50.83.01.62.73.62.72.24.36.19.710.09.2,10.0,4.8,0.8
05,6.38.18.89.19.58.46.38.410.210.510.87.47.34.54.15.45.85.48.010.411.111.211.111.6,11.6,8.4,4.1
06,10.38.46.35.35.03.84.03.83.72.73.93.95.06.77.26.45.56.47.67.26.86.75.94.7,10.3,5.8,2.7
07,4.54.23.83.32.83.43.33.42.42.64.45.14.45.16.28.07.58.07.38.19.612.312.211.0,12.3,5.9,2.4
08,7.28.07.67.98.17.97.17.96.76.96.45.85.34.43.63.33.03.32.43.13.74.24.02.6,8.1,5.3,2.2
09,3.43.63.23.42.82.62.62.62.42.62.92.62.22.22.73.13.43.12.12.52.11.31.31.9,3.6,2.5,1.3
10,2.42.01.82.43.74.24.34.22.71.82.73.01.81.62.72.23.32.22.72.02.33.03.54.1,4.3,2.8,1.6
11,5.55.14.04.53.83.52.93.52.63.33.23.73.84.84.65.05.45.05.85.85.65.86.66.1,6.6,4.5,2.3
12,4.94.74.44.64.74.94.54.93.64.34.43.53.83.43.33.63.53.63.02.12.12.22.03.7,4.9,3.7,2.0
13,5.14.94.42.73.13.23.53.22.72.63.23.93.91.80.63.35.03.36.77.89.17.57.57.6,9.1,4.6,0.6
14,7.56.55.55.86.17.76.67.76.86.97.16.58.77.87.86.67.16.66.97.06.04.28.210.4,10.4,7.0,4.2
15,14.210.79.712.09.57.69.87.68.59.010.410.67.29.18.78.77.58.76.27.27.45.44.84.0,14.2,8.5,4.0
16,2.83.12.32.62.34.92.94.92.12.12.83.13.12.63.43.46.13.45.96.55.36.55.05.1,6.5,3.8,1.9
17,5.24.43.53.52.62.53.22.52.63.42.92.81.22.63.73.53.13.53.15.66.06.17.35.8,7.3,3.7,1.2
18,5.45.14.74.64.04.34.04.34.34.95.65.75.95.76.15.73.85.73.94.44.24.86.25.4,6.2,4.9,3.7
19,6.13.93.83.62.22.22.72.23.32.31.01.31.41.61.72.42.02.41.81.61.91.61.71.3,6.1,2.3,0.7
20,1.21.72.32.41.82.21.52.23.13.02.31.72.12.21.82.83.32.82.82.94.56.16.45.9,6.4,2.9,1.0
21,5.55.35.95.88.26.914.66.910.48.79.113.512.612.813.213.511.613.510.98.99.18.97.97.8,14.6,9.8,5.3
22,8.07.77.87.77.57.67.27.68.07.26.45.15.16.14.84.34.74.3,8.0,6.5,4.3
23,2.21.81.32.82.02.82.34.27.67.57.75.65.24.64.54.67.37.16.47.27.97.5,7.9,5.0,1.3
24,6.17.06.55.53.94.34.34.34.84.03.63.63.93.42.72.32.82.31.31.51.51.71.01.1,7.0,3.5,1.0
25,1.21.41.42.32.21.30.61.31.42.02.02.93.12.01.72.91.82.91.11.11.21.64.16.7,6.7,2.0,0.6
26,8.111.411.78.69.211.410.411.47.67.98.49.09.08.29.69.08.89.09.18.38.67.86.77.0,11.7,8.9,6.7
27,5.45.14.74.74.85.24.55.23.63.72.92.92.72.70.60.31.60.31.74.15.18.511.510.5,11.5,4.3,0.3
28,5.85.86.35.45.75.65.75.64.23.94.03.03.53.64.14.54.74.57.98.38.05.15.12.2,8.3,5.1,2.2
29,1.81.81.92.22.62.11.12.11.51.62.63.12.22.42.22.02.12.01.21.11.01.21.11.2,3.1,1.8,1.0
30,1.51.82.22.32.21.91.61.91.11.31.91.91.91.92.02.12.02.12.83.73.74.17.110.1,10.1,2.7,1.1
31,11.28.16.66.66.75.78.05.77.46.96.75.75.74.44.54.33.64.34.95.36.05.44.64.1,11.2,6.1,3.6
TOTAL,5.65.34.84.74.54.64.64.64.34.34.64.54.44.44.44.64.64.64.75.15.25.55.85.9,8.4,4.8,2.2
