일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,20.620.620.620.520.520.620.620.620.620.620.620.520.520.420.420.420.420.420.520.520.520.520.520.5,20.6,20.5,20.4
02,20.520.420.420.320.220.320.420.320.420.420.420.320.320.320.320.220.320.220.320.420.320.420.420.4,20.5,20.3,20.2
03,20.420.420.420.320.320.320.420.320.420.420.420.420.420.420.320.320.420.320.420.420.520.520.520.5,20.5,20.4,20.3
04,20.520.520.520.520.520.520.520.520.520.520.520.520.520.520.520.420.420.420.320.320.420.320.420.4,20.5,20.4,20.3
05,20.420.320.320.320.220.220.220.220.220.220.220.220.220.120.120.020.020.020.020.020.120.120.120.1,20.4,20.2,19.9
06,20.120.120.120.020.019.919.919.919.919.919.920.019.919.819.819.719.719.719.619.719.819.919.819.8,20.1,19.9,19.6
07,19.819.819.819.719.719.619.619.619.619.619.619.619.619.619.619.619.619.619.519.519.619.619.619.6,19.8,19.6,19.5
08,19.619.619.619.519.519.519.519.519.419.419.419.419.419.519.519.419.419.419.419.419.419.419.519.5,19.6,19.5,19.4
09,19.419.419.419.419.419.419.319.419.319.319.319.319.319.319.319.319.319.319.319.319.319.319.319.3,19.4,19.3,19.3
10,19.319.319.319.419.319.319.319.319.319.319.219.219.219.219.319.319.319.319.319.319.319.319.219.2,19.4,19.3,19.2
11,19.219.319.319.219.319.319.219.319.219.219.219.219.219.219.219.219.219.219.319.319.219.219.219.2,19.3,19.2,19.2
12,19.219.219.219.219.219.219.219.219.219.219.219.119.119.119.219.219.219.219.219.219.219.219.219.2,19.2,19.2,19.1
13,19.119.119.219.219.219.119.119.119.219.219.119.119.119.119.119.119.219.119.219.219.219.219.219.1,19.2,19.2,19.1
14,19.119.019.019.019.119.119.119.119.119.119.119.119.019.019.019.119.119.119.119.119.119.119.119.1,19.1,19.1,19.0
15,19.119.119.019.019.019.119.119.119.119.119.019.019.019.018.918.918.918.919.019.019.019.019.019.0,19.1,19.0,18.9
16,19.019.018.918.918.919.019.019.019.019.019.018.918.918.918.918.918.918.918.919.018.918.919.019.0,19.0,18.9,18.9
17,19.018.918.918.818.818.818.918.818.918.918.818.818.818.718.618.518.518.518.518.618.618.618.618.5,19.0,18.7,18.5
18,18.518.418.418.318.218.218.318.218.318.318.218.017.917.917.817.717.717.717.817.918.118.118.118.1,18.5,18.1,17.7
19,18.018.017.917.917.817.817.917.818.017.917.917.917.917.917.817.617.517.617.617.717.817.817.817.8,18.0,17.8,17.5
20,17.817.817.717.717.717.617.617.617.717.717.717.717.717.717.717.617.517.617.517.517.617.717.717.7,17.8,17.7,17.5
21,17.717.717.717.717.617.617.617.617.617.617.617.617.617.617.617.617.617.617.617.517.617.717.717.7,17.7,17.6,17.5
22,17.717.717.717.717.717.617.617.617.617.617.517.617.617.617.617.617.517.617.517.417.417.417.417.4,17.7,17.6,17.4
23,17.417.417.417.417.417.417.317.417.317.317.317.317.317.317.317.317.317.317.317.317.317.217.217.2,17.4,17.3,17.2
24,17.217.217.217.217.217.217.217.217.117.117.117.117.117.117.117.217.217.217.217.217.217.117.117.1,17.2,17.2,17.1
25,17.117.117.017.017.117.017.017.017.017.017.016.916.916.916.916.917.016.917.017.017.017.117.117.1,17.1,17.0,16.9
26,17.217.217.217.317.117.117.017.116.916.916.716.816.816.816.816.816.616.816.516.516.516.516.416.5,17.3,16.8,16.4
27,16.416.316.416.416.316.316.316.316.316.316.216.116.116.015.915.915.915.915.915.915.915.915.815.7,16.4,16.1,15.7
28,15.715.615.615.515.515.515.515.515.615.615.515.415.415.315.315.415.315.415.315.315.415.415.415.4,15.7,15.4,15.3
29,15.315.315.215.215.215.215.215.215.315.315.315.215.115.115.015.015.015.015.215.115.215.215.215.2,15.3,15.2,15.0
30,15.115.115.114.915.015.015.015.015.215.215.215.215.115.115.014.914.914.915.115.115.115.115.115.1,15.2,15.1,14.9
TOTAL,18.518.518.518.418.418.418.418.418.418.418.418.418.418.318.318.318.318.318.318.318.318.418.418.3,18.5,18.4,18.2
