일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,9.710.810.211.59.98.57.38.59.38.27.18.18.710.010.810.310.610.38.77.47.37.05.85.6,11.5,8.7,5.6
02,5.14.03.94.73.52.91.42.91.01.11.31.21.21.01.01.11.31.12.22.52.32.11.92.9,5.1,2.2,0.9
03,3.24.54.04.45.74.43.34.40.21.01.31.30.80.50.40.60.40.60.60.52.20.80.81.4,5.7,1.8,0.2
04,0.71.81.51.20.71.10.81.11.53.41.82.93.20.90.10.40.20.41.31.72.63.42.43.1,3.4,1.6,0.1
05,2.52.11.10.91.82.92.42.93.33.64.16.96.25.55.55.95.85.92.82.71.93.02.84.0,6.9,3.5,0.9
06,4.34.83.32.53.83.72.83.73.13.73.92.93.53.83.32.52.32.54.84.84.54.23.03.2,4.8,3.6,2.3
07,4.04.95.25.55.06.16.26.13.63.15.37.16.36.27.27.47.07.47.06.36.87.47.48.0,8.0,6.1,3.1
08,7.77.39.210.010.98.68.88.67.78.18.08.38.89.59.29.59.49.510.810.610.28.67.26.5,11.5,9.0,6.5
09,6.15.34.43.63.33.73.23.74.14.24.84.43.83.84.73.94.33.94.84.34.14.34.24.4,6.1,4.3,3.2
10,4.33.83.42.22.91.71.11.72.12.31.50.40.40.40.60.60.70.60.30.51.20.91.82.4,4.3,1.6,0.3
11,3.02.21.71.91.12.11.82.12.41.62.43.54.54.31.73.43.73.41.10.90.80.40.51.2,4.5,2.2,0.4
12,0.20.00.20.30.10.62.00.63.83.14.24.95.36.75.45.55.85.54.24.45.15.74.64.7,6.7,3.5,0.0
13,4.14.23.43.02.82.12.12.12.52.21.00.30.10.10.10.20.70.20.90.80.50.60.30.2,4.2,1.5,0.1
14,0.50.41.01.41.00.81.30.80.80.40.40.50.60.50.50.61.00.61.01.31.91.82.02.5,2.5,1.0,0.4
15,2.93.43.54.63.92.51.52.50.81.31.91.51.81.92.32.42.52.42.72.32.72.02.32.0,4.6,2.3,0.7
16,1.92.51.11.41.10.80.20.80.60.50.20.41.51.61.31.40.81.40.71.20.21.93.52.9,3.5,1.2,0.1
17,2.53.31.21.81.60.64.00.64.24.77.17.18.18.57.09.38.69.38.08.16.85.56.05.9,9.3,5.6,0.6
18,4.65.15.65.14.74.54.04.50.51.01.53.32.50.51.22.53.62.53.42.61.20.70.21.0,5.6,2.7,0.2
19,0.71.80.40.41.61.64.51.64.32.22.10.81.26.66.78.013.28.013.413.413.712.411.69.1,14.7,6.2,0.4
20,7.47.89.49.69.28.78.68.77.56.76.67.18.08.88.99.39.19.310.310.19.28.87.67.1,10.6,8.5,6.6
21,5.64.94.95.45.55.55.05.53.73.73.32.10.20.30.50.50.40.51.22.22.11.91.11.0,5.6,2.8,0.2
22,2.32.42.63.42.94.03.44.03.12.45.75.36.06.44.25.14.85.13.63.02.51.91.61.1,6.4,3.5,1.1
23,1.11.30.71.12.71.20.51.20.81.51.73.62.92.81.81.12.61.12.24.53.71.72.44.0,4.5,2.0,0.5
24,3.62.72.23.23.33.13.53.12.82.72.62.33.23.32.11.62.51.62.01.72.01.82.10.7,3.6,2.5,0.7
25,0.70.80.71.01.30.40.50.40.70.93.13.01.04.44.14.33.24.35.15.35.75.96.56.5,6.5,2.9,0.4
26,5.65.25.35.55.56.55.66.56.05.65.25.25.15.24.14.74.04.73.63.13.12.72.52.2,6.5,4.6,2.2
27,2.41.60.60.10.10.10.20.12.32.92.72.12.00.70.40.60.90.62.12.43.92.62.82.3,3.9,1.6,0.1
28,1.61.10.90.72.41.81.61.81.21.22.03.22.63.22.72.11.12.12.22.21.30.32.43.9,3.9,1.8,0.3
29,0.40.30.50.31.21.33.21.33.21.72.01.91.51.44.66.57.26.54.53.73.02.20.30.1,7.2,2.6,0.1
30,0.40.30.52.43.82.42.02.41.82.02.01.50.50.40.70.80.80.81.60.91.72.72.63.1,3.8,1.6,0.3
31,2.52.92.71.41.10.50.60.50.40.51.02.62.74.76.13.95.93.91.62.42.62.94.04.6,6.1,2.6,0.4
TOTAL,3.33.33.13.23.43.13.03.12.92.83.13.43.43.73.53.74.03.73.83.83.83.53.43.5,6.2,3.4,1.3
