일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,6.56.56.66.66.66.56.56.56.46.46.46.46.46.56.56.56.56.56.46.46.36.36.36.3,6.6,6.4,6.3
02,6.36.46.46.46.46.36.36.36.26.26.26.26.26.26.26.36.36.36.36.26.36.36.36.2,6.4,6.3,6.2
03,6.26.36.36.36.36.36.26.36.26.26.26.26.16.16.16.16.26.16.16.26.26.16.16.1,6.3,6.2,6.1
04,6.16.16.16.16.16.26.26.26.26.16.16.16.16.16.06.16.16.16.16.16.26.26.26.2,6.2,6.1,6.0
05,6.26.16.26.26.26.26.26.26.26.26.26.26.26.26.26.16.16.16.16.16.16.16.16.1,6.2,6.2,6.1
06,6.16.26.16.16.16.16.16.16.16.16.16.16.16.16.06.16.16.16.16.16.16.16.16.0,6.2,6.1,6.0
07,6.16.06.06.06.06.16.16.16.16.16.16.16.16.16.06.06.06.06.06.06.06.06.16.1,6.1,6.1,6.0
08,6.06.16.16.06.06.06.06.06.16.16.16.16.16.16.05.95.95.96.06.06.06.06.16.1,6.1,6.0,5.9
09,6.16.16.16.06.06.06.06.06.16.16.26.26.26.16.15.96.05.96.06.06.16.16.16.1,6.2,6.1,5.9
10,6.16.26.26.16.06.06.16.06.16.16.26.36.36.36.36.16.16.16.16.26.16.26.26.3,6.3,6.2,6.0
11,6.36.36.36.36.16.06.16.06.16.26.26.36.36.36.36.36.16.36.16.16.26.16.26.2,6.3,6.2,6.0
12,6.36.36.36.36.26.06.06.06.16.16.26.26.36.36.46.36.36.36.26.26.26.26.26.3,6.4,6.2,6.0
13,6.36.46.46.46.46.26.26.26.26.26.26.36.36.36.46.46.46.46.26.26.16.26.26.3,6.4,6.3,6.1
14,6.36.36.46.46.46.46.26.46.26.36.36.36.46.46.46.56.56.56.36.36.36.46.46.4,6.5,6.4,6.2
15,6.56.56.56.66.66.56.56.56.46.46.56.46.56.56.56.66.66.66.56.46.36.46.46.3,6.6,6.5,6.3
16,6.46.46.46.56.56.56.46.56.36.26.26.36.26.26.26.26.36.26.36.36.26.26.26.2,6.5,6.3,6.2
17,6.26.26.26.36.36.36.26.36.26.26.26.26.26.16.26.26.26.26.26.26.26.26.26.2,6.3,6.2,6.1
18,6.26.26.26.26.36.36.36.36.26.26.26.26.26.26.26.26.26.26.26.26.26.26.26.2,6.3,6.2,6.2
19,6.26.16.26.26.16.26.26.26.26.16.26.26.26.26.26.26.16.26.26.26.36.36.36.2,6.3,6.2,6.1
20,6.26.26.26.36.36.36.36.36.36.36.36.36.36.36.26.26.26.26.26.26.26.26.36.2,6.3,6.3,6.2
21,6.26.36.36.26.26.26.26.26.26.26.26.26.36.36.36.26.26.26.26.16.16.16.16.1,6.3,6.2,6.1
22,6.16.26.26.26.26.16.16.16.26.26.26.26.16.26.26.16.16.16.16.06.06.06.06.0,6.2,6.1,6.0
23,6.06.06.06.06.06.06.06.06.06.06.06.06.06.06.16.05.96.06.16.06.06.06.16.0,6.1,6.0,5.9
24,6.06.06.16.06.06.16.16.16.16.16.16.16.16.26.26.26.06.26.16.26.16.16.16.1,6.2,6.1,6.0
25,6.16.16.26.26.26.16.16.16.16.26.26.26.36.46.46.36.26.36.26.36.26.26.26.2,6.4,6.2,6.1
26,6.36.46.46.36.26.26.26.26.26.26.26.36.36.36.36.36.36.36.26.36.36.36.46.4,6.4,6.3,6.2
27,6.46.46.56.56.46.36.36.36.46.36.46.46.46.56.56.56.46.56.36.36.46.46.46.4,6.5,6.4,6.3
28,6.46.56.56.56.56.46.36.46.46.46.46.56.56.56.56.56.56.56.36.46.46.56.56.5,6.5,6.4,6.3
29,6.56.66.66.66.66.56.56.56.56.56.56.56.56.66.66.66.66.66.56.56.56.56.56.5,6.6,6.5,6.5
TOTAL,6.26.26.36.36.26.26.26.26.26.26.26.26.26.36.36.26.26.26.26.26.26.26.26.2,6.3,6.2,6.1
