일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,4.12.32.30.10.11.00.61.01.31.21.40.82.22.73.52.30.92.31.71.11.01.21.00.8,4.1,1.5,0.1
02,0.31.20.50.51.02.61.92.63.43.12.21.91.11.11.91.91.31.90.40.73.12.51.41.4,3.4,1.6,0.3
03,0.40.70.71.92.61.60.51.60.93.53.64.84.93.94.22.73.12.72.92.72.32.02.12.3,4.9,2.4,0.4
04,1.61.52.21.51.01.20.41.20.60.11.01.21.60.70.20.71.40.71.01.50.70.41.62.0,2.2,1.1,0.1
05,2.31.51.00.91.31.21.51.20.80.90.70.80.71.01.00.60.60.60.81.10.40.10.80.6,2.3,0.9,0.1
06,0.20.00.10.51.41.01.11.00.21.21.61.80.60.31.11.21.61.20.30.40.91.10.60.5,1.8,0.8,0.0
07,0.30.70.91.00.90.20.60.20.10.41.20.61.21.00.70.40.70.42.72.63.03.61.51.4,3.6,1.1,0.1
08,1.90.90.20.30.30.31.00.30.61.21.71.81.41.73.72.10.92.13.14.95.25.03.65.0,5.2,2.0,0.2
09,5.12.91.93.31.21.31.91.32.93.64.22.32.54.43.94.84.74.82.53.02.74.12.30.9,5.1,3.0,0.9
10,1.42.10.70.81.22.93.52.93.52.62.22.63.13.23.11.31.41.30.40.20.32.33.10.7,3.5,1.9,0.2
11,0.82.12.01.70.90.61.60.61.40.90.71.40.32.00.20.10.00.10.00.00.00.40.91.2,2.1,0.8,0.0
12,0.71.52.20.30.50.10.80.10.51.20.80.80.40.61.00.93.00.91.82.11.61.22.12.2,3.0,1.2,0.1
13,1.71.60.60.50.50.71.10.71.81.11.21.21.52.02.14.43.84.42.62.71.92.81.30.5,4.8,1.8,0.5
14,0.81.41.10.41.82.41.82.40.41.02.21.60.60.70.40.71.10.71.31.20.92.02.01.2,2.4,1.2,0.4
15,1.92.22.22.42.92.42.72.42.43.91.31.01.21.12.01.82.41.85.02.91.90.40.20.2,5.0,2.1,0.2
16,0.21.72.11.41.93.53.03.50.81.00.81.41.20.60.60.40.40.40.30.30.31.10.50.6,3.5,1.1,0.2
17,0.30.50.30.10.90.70.10.70.30.51.20.81.51.83.32.42.52.41.90.91.82.81.92.3,3.3,1.3,0.1
18,1.81.40.50.10.42.01.52.00.91.03.64.74.03.82.23.43.53.43.12.10.80.60.20.3,4.7,1.9,0.1
19,0.93.03.01.62.01.60.81.60.61.12.63.02.61.91.81.10.71.10.00.10.40.60.80.6,3.0,1.3,0.0
20,0.81.62.42.71.41.83.11.81.01.73.84.34.45.65.65.56.05.56.36.05.85.75.65.5,6.5,3.9,0.8
21,4.95.05.04.22.83.94.63.94.23.73.82.83.51.90.90.81.20.82.41.40.40.91.21.1,5.0,2.8,0.4
22,0.52.52.72.93.33.13.23.11.00.80.70.91.41.81.61.42.21.40.51.31.62.62.21.2,3.3,1.8,0.5
23,0.62.33.12.73.32.32.92.33.03.94.62.50.80.70.60.41.50.41.92.20.70.80.50.6,4.6,1.9,0.4
24,1.01.61.51.52.31.83.41.82.94.83.33.95.55.05.44.84.44.82.83.12.01.71.71.8,5.5,3.0,0.9
25,0.90.30.30.10.20.20.40.20.30.50.50.41.11.00.61.22.61.22.31.81.41.50.30.9,2.6,0.9,0.1
26,0.20.10.50.50.70.00.70.00.30.50.91.00.72.41.61.81.71.81.91.31.72.11.71.4,3.0,1.1,0.0
27,1.30.50.90.40.81.21.61.21.21.70.91.24.94.75.03.22.03.22.12.22.42.01.62.2,5.0,2.0,0.4
28,2.51.70.70.40.10.51.70.52.52.22.51.00.81.41.91.81.81.81.32.02.01.50.90.6,2.5,1.5,0.1
29,0.81.51.41.60.60.61.50.64.24.43.03.93.03.21.50.91.30.90.40.61.41.11.51.5,4.4,1.9,0.4
30,3.64.11.82.53.22.92.52.92.43.63.74.03.73.53.23.62.33.61.90.60.40.40.50.9,4.1,2.5,0.4
TOTAL,1.51.71.51.31.41.51.71.51.51.92.12.02.12.22.12.02.02.01.91.81.61.81.51.4,3.8,1.7,0.3
