일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,15.115.015.015.015.015.015.015.015.115.115.115.115.115.115.015.015.015.015.015.115.015.115.115.1,15.1,15.0,15.0
02,15.215.115.215.215.115.115.215.115.215.215.215.215.315.315.315.215.115.215.015.115.115.215.215.2,15.3,15.2,15.0
03,15.215.215.115.115.015.015.015.015.015.115.115.115.115.015.014.914.814.914.814.814.914.814.914.8,15.2,15.0,14.8
04,14.814.814.814.814.714.714.814.714.814.814.814.814.814.814.714.714.614.714.614.614.714.714.714.7,14.8,14.7,14.6
05,14.714.714.714.714.714.614.614.614.714.714.814.814.714.714.714.614.614.614.514.514.614.614.614.6,14.8,14.7,14.5
06,14.614.614.614.614.514.514.414.514.414.414.414.414.414.514.514.414.414.414.314.214.214.314.314.3,14.6,14.4,14.2
07,14.314.314.314.314.214.214.214.214.114.114.114.214.214.214.214.214.114.214.014.014.014.114.214.1,14.3,14.2,14.0
08,14.114.214.214.214.214.114.114.114.013.913.913.914.014.014.014.013.914.013.913.813.713.713.813.8,14.2,14.0,13.7
09,13.913.813.913.813.813.813.813.813.713.713.713.713.713.713.713.713.713.713.713.713.713.613.613.6,13.9,13.7,13.6
10,13.713.713.713.713.713.713.713.713.713.613.613.613.613.613.613.613.613.613.713.613.613.613.613.5,13.7,13.6,13.5
11,13.513.613.613.513.613.513.513.513.513.513.413.413.413.413.413.413.413.413.513.513.513.413.413.3,13.6,13.5,13.3
12,13.313.413.413.413.413.413.413.413.413.313.313.213.213.213.313.413.413.413.313.313.313.313.213.2,13.4,13.3,13.2
13,13.113.113.113.113.113.213.213.213.113.113.113.012.912.912.912.913.012.913.113.113.113.013.013.0,13.2,13.1,12.9
14,12.912.812.812.912.912.912.912.912.912.912.912.812.712.712.612.612.712.612.812.812.812.812.812.8,13.0,12.8,12.6
15,12.812.712.612.712.812.812.812.812.812.712.712.712.612.512.512.412.512.412.612.612.612.612.612.6,12.8,12.6,12.4
16,12.512.512.412.312.312.412.412.412.412.412.412.412.412.312.212.112.112.112.112.212.212.212.212.2,12.5,12.3,12.1
17,12.212.212.212.112.112.112.112.112.112.112.112.112.112.112.112.111.912.112.012.012.012.012.012.0,12.2,12.1,11.9
18,12.012.012.011.911.911.811.911.811.911.912.011.911.912.011.911.811.711.811.611.711.811.811.811.8,12.0,11.9,11.6
19,11.811.811.711.711.611.511.511.511.511.511.611.611.611.611.611.511.511.511.311.411.511.611.611.6,11.8,11.6,11.3
20,11.611.611.611.511.511.411.411.411.511.411.411.511.511.511.511.511.511.511.411.311.411.411.511.5,11.6,11.5,11.3
21,11.511.511.511.511.511.511.511.511.511.511.511.611.611.611.611.611.611.611.411.311.311.311.311.3,11.6,11.5,11.3
22,11.311.311.311.411.311.311.211.311.111.011.010.911.011.011.011.011.011.0,11.4,11.1,10.9
23,10.910.910.910.910.810.910.810.810.810.810.810.810.910.910.910.910.910.910.910.810.910.9,10.9,10.9,10.8
24,10.910.810.910.910.910.910.910.910.810.810.810.810.810.810.810.910.910.910.910.910.910.810.810.8,10.9,10.9,10.8
25,10.710.710.710.710.710.710.810.710.710.710.710.710.710.710.710.710.810.710.810.810.810.810.910.9,10.9,10.8,10.7
26,10.810.910.910.910.910.910.910.910.910.910.810.810.810.810.810.810.710.810.810.810.810.810.710.7,10.9,10.8,10.7
27,10.710.610.610.610.610.710.710.710.710.710.610.610.510.510.510.510.510.510.510.510.510.510.510.4,10.7,10.6,10.4
28,10.510.410.410.410.410.510.510.510.510.510.510.410.310.310.210.210.310.210.310.310.310.310.310.3,10.5,10.4,10.2
29,10.210.210.210.110.110.110.210.110.210.210.310.210.210.110.110.010.010.010.210.110.210.210.210.2,10.3,10.2,10.0
30,10.110.210.110.110.110.210.110.210.110.210.210.210.210.110.19.910.09.910.010.010.010.010.110.1,10.2,10.1,9.9
31,10.110.110.110.010.010.010.010.010.010.110.110.210.110.110.09.99.79.99.89.89.89.99.99.9,10.2,10.0,9.7
TOTAL,12.612.612.512.512.512.512.512.512.512.512.512.512.412.412.412.412.412.412.412.412.412.412.412.4,12.6,12.5,12.3
