일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,2.51.72.23.64.12.31.62.31.72.11.62.73.23.83.13.02.23.00.40.51.22.22.42.6,4.1,2.2,0.4
02,3.13.33.22.31.42.33.42.31.20.71.11.31.31.40.90.60.50.60.50.40.40.30.30.1,3.4,1.4,0.1
03,0.00.00.20.50.50.20.10.20.10.20.31.51.00.92.01.82.11.82.23.01.72.02.22.3,3.0,1.1,0.0
04,0.80.20.40.90.81.11.01.10.60.60.81.41.40.70.41.41.51.40.41.00.40.50.30.4,2.2,0.8,0.2
05,1.02.21.41.82.11.82.91.82.02.01.71.61.81.51.30.81.00.80.50.40.71.62.82.6,2.9,1.6,0.4
06,2.32.11.10.80.61.10.31.12.71.70.90.70.70.60.50.60.50.60.70.50.80.80.71.7,2.7,1.0,0.3
07,1.91.81.61.00.60.00.00.00.10.70.30.20.30.50.40.30.50.31.10.91.01.40.40.1,1.9,0.7,0.0
08,0.00.10.32.00.91.81.81.81.91.20.80.40.50.80.40.20.40.20.30.10.50.70.90.7,2.0,0.8,0.0
09,0.30.90.50.10.40.80.30.80.60.60.81.41.71.43.43.23.23.21.41.10.91.11.41.6,3.4,1.3,0.1
10,1.00.30.60.81.10.50.70.52.51.91.52.31.91.11.10.90.90.91.51.62.61.81.22.5,2.6,1.3,0.3
11,4.23.83.93.63.23.73.83.73.73.53.64.33.23.22.82.73.02.72.72.12.32.33.02.3,4.3,3.2,2.1
12,3.63.32.52.43.13.73.53.72.82.02.22.01.11.00.90.30.00.30.30.00.00.81.00.8,3.7,1.7,0.0
13,1.11.40.90.80.20.90.40.90.31.13.02.23.54.04.04.03.74.03.03.33.23.53.02.7,4.0,2.3,0.2
14,2.52.61.32.93.01.31.61.30.41.30.60.50.40.92.73.53.43.52.52.83.73.93.72.5,3.9,2.2,0.4
15,0.60.70.50.80.90.40.30.40.50.50.50.30.30.30.91.81.51.80.71.11.50.60.40.4,1.8,0.7,0.3
16,0.50.30.60.91.61.41.51.41.31.82.01.00.70.41.11.71.01.71.61.31.92.71.80.5,2.7,1.3,0.3
17,0.70.81.00.40.80.70.70.71.71.60.90.40.40.61.11.71.11.71.80.61.61.30.50.5,1.8,1.0,0.4
18,0.40.70.50.51.91.01.01.02.01.30.50.50.50.30.50.70.60.71.40.70.20.60.60.5,2.0,0.8,0.2
19,0.50.60.80.60.00.41.10.41.71.01.61.30.80.60.30.00.00.00.81.01.61.81.71.7,1.8,0.9,0.0
20,2.20.60.10.71.92.83.82.83.03.42.70.70.40.40.30.70.90.71.21.61.21.22.34.1,4.1,1.7,0.1
21,4.34.44.25.84.43.63.73.62.51.30.74.33.43.02.62.73.92.73.72.82.02.01.91.8,5.8,3.1,0.7
22,2.62.64.64.94.84.85.64.87.36.46.13.82.32.01.61.41.71.45.04.93.80.70.40.2,7.3,3.6,0.2
23,0.40.60.40.50.71.10.81.10.41.61.70.31.00.90.50.52.00.50.20.41.81.41.71.4,2.0,0.9,0.1
24,0.40.40.20.20.00.70.30.70.31.11.21.50.60.60.80.70.70.70.60.51.11.21.01.8,1.8,0.7,0.0
25,1.71.82.22.21.61.10.61.10.50.40.40.40.50.90.71.02.01.01.40.81.51.01.11.4,2.3,1.2,0.4
26,0.90.10.10.20.20.00.00.00.80.50.61.12.01.01.32.52.12.51.72.11.71.40.91.1,2.5,1.0,0.0
27,1.21.93.83.82.63.93.83.93.13.75.24.34.25.15.05.04.35.02.11.92.03.23.44.2,5.2,3.5,1.2
28,3.54.03.23.23.33.54.23.54.24.13.62.62.53.22.62.91.72.91.52.01.51.21.41.1,4.4,2.8,0.8
29,1.41.72.43.03.13.84.63.84.84.94.14.75.04.13.43.13.13.13.33.42.51.81.81.2,5.4,3.4,1.2
30,0.21.32.21.82.81.81.21.81.41.44.55.34.83.24.14.53.94.55.65.45.33.84.13.4,5.6,3.2,0.2
31,3.02.72.42.72.63.11.43.12.13.02.52.72.62.52.73.33.73.32.92.51.71.41.21.4,3.7,2.4,1.2
TOTAL,1.61.61.61.81.81.81.81.81.91.91.91.91.71.61.71.81.81.81.71.61.71.61.61.6,3.4,1.7,0.4
