일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.01.11.42.01.21.20.71.21.01.21.31.92.41.40.61.50.31.50.20.51.83.93.92.4,3.9,1.4,0.2
02,3.92.21.22.12.01.96.31.95.25.04.43.02.11.72.21.81.71.80.91.01.31.51.41.0,6.3,2.5,0.9
03,1.41.11.12.22.31.92.01.93.22.63.72.36.15.99.410.48.910.45.47.47.75.13.83.4,10.4,4.4,1.1
04,2.82.21.91.50.81.32.01.31.92.02.62.32.11.82.12.93.82.91.81.41.81.92.01.7,3.8,2.0,0.8
05,1.61.51.31.51.61.52.61.53.33.12.93.62.93.14.33.73.53.73.53.94.33.84.24.6,4.6,3.0,1.3
06,4.64.84.64.65.14.23.84.23.12.72.72.52.42.62.83.12.33.11.04.18.79.58.65.1,9.5,4.1,1.0
07,5.04.85.65.77.28.38.18.37.05.24.73.94.34.06.17.17.67.17.16.65.45.04.54.4,8.3,5.9,3.9
08,3.83.62.93.33.33.02.33.02.02.92.52.41.91.10.51.31.81.31.71.92.52.11.61.6,3.8,2.2,0.5
09,1.21.53.13.44.14.24.34.22.72.11.41.32.62.41.62.23.42.23.43.43.84.74.14.1,4.7,3.0,1.2
10,3.63.43.33.43.84.24.64.23.33.55.23.92.82.72.32.72.42.72.22.11.81.51.11.0,5.2,3.0,1.0
11,0.81.22.32.82.01.82.91.81.70.90.81.01.21.51.72.72.52.72.63.13.53.63.24.5,4.5,2.2,0.8
12,6.45.63.63.53.22.52.52.52.52.43.74.15.43.94.12.82.82.82.42.63.13.33.02.5,6.4,3.4,2.2
13,2.62.83.03.63.32.93.02.93.73.42.92.02.41.52.41.10.91.10.91.42.01.91.91.9,3.7,2.3,0.4
14,2.13.11.92.22.83.23.33.21.74.03.52.82.23.16.56.45.16.44.64.34.55.15.25.1,6.5,3.7,1.7
15,5.36.46.56.56.66.35.16.34.35.05.35.85.65.34.94.43.54.43.93.83.74.54.54.5,6.6,5.0,3.2
16,4.04.23.53.22.42.52.82.53.02.32.41.51.82.22.81.82.21.81.51.72.21.41.51.4,4.2,2.4,1.4
17,1.11.71.31.41.61.40.91.40.91.21.81.11.61.82.03.13.53.13.11.82.22.01.63.6,3.7,1.9,0.9
18,4.95.25.26.24.74.03.64.03.33.44.04.13.14.03.63.85.03.83.03.63.53.54.24.5,6.2,4.1,3.0
19,5.05.45.14.84.65.04.95.05.94.12.93.42.12.22.73.64.23.65.14.74.03.43.54.1,5.9,4.2,2.1
20,4.64.75.25.75.65.75.55.75.15.04.66.26.56.46.06.26.66.26.05.85.45.65.55.8,6.7,5.7,4.6
21,6.25.45.75.75.24.95.04.95.15.14.14.43.33.96.36.78.16.78.78.28.59.49.19.2,9.4,6.3,3.3
22,9.49.510.410.910.29.910.89.910.310.711.211.411.511.712.512.411.312.411.210.510.911.110.910.0,12.5,10.8,9.4
23,9.09.08.49.29.19.49.79.410.59.59.810.010.310.711.510.711.610.711.410.511.810.69.68.8,11.9,10.1,8.4
24,9.29.510.310.29.39.29.39.210.69.99.79.410.59.98.16.16.36.16.98.18.58.68.38.1,10.6,8.8,6.1
25,7.97.35.95.65.34.75.24.75.75.55.65.24.94.83.94.23.64.25.45.96.96.96.55.6,7.9,5.5,3.6
26,4.03.02.01.61.60.60.30.62.51.91.21.22.61.70.70.60.50.61.21.00.40.01.11.4,4.0,1.5,0.0
27,1.31.52.32.63.62.31.62.31.81.00.91.30.81.81.70.90.50.91.21.91.83.23.95.2,5.2,1.9,0.5
28,5.75.54.42.72.21.40.41.41.23.76.96.75.35.44.33.54.13.53.42.73.33.32.81.5,6.9,3.6,0.4
29,1.21.71.83.03.32.62.32.61.62.93.02.82.20.90.72.01.92.01.81.81.41.20.61.1,3.3,1.8,0.5
30,0.70.71.21.51.61.92.41.91.81.83.52.31.81.21.61.10.81.11.61.20.71.21.00.5,3.5,1.5,0.5
31,0.92.00.71.11.11.30.21.30.71.91.91.32.44.15.46.14.26.12.22.42.92.31.92.2,6.1,2.2,0.2
TOTAL,3.93.93.84.03.93.73.83.73.83.73.93.73.83.74.04.14.04.13.73.84.24.24.03.9,6.3,3.9,2.1
