어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)홍어,태안,1미,S/P,59.8,1,"11,000","5,500","9,000"
(선)홍어,안흥,2미,S/P,1,10,"70,000","70,000","70,000"
(선)홍어,서산,3미,kg,128.1,1,"4,500","4,000","4,200"
(선)홍어,안흥,2미,S/P,2,22,"154,000","154,000","154,000"
(선)홍어,후포,1미,kg,41.5,1,"7,500","7,500","7,500"
(선)홍어,군산,대,S/P,5,15,"125,000","100,000","105,000"
(선)홍어,목포,18미,S/P,86.9,1,"5,500","5,500","5,500"
(선)홍어,목포,32미,kg,108,1,"5,500","5,500","5,500"
(선)홍어,인천,1미,S/P,2.6,1,"11,000","11,000","11,000"
(선)홍어,인천,대,S/P,46.8,1,"8,500","8,500","8,500"
(선)홍어,안흥,2미,kg,155.2,1,"8,000","4,000","6,300"
(선)홍어,태안,중,kg,516.4,1,"13,000","3,000","8,600"
(선)홍어,안흥,1미,kg,"1,810.2",1,"11,000","1,800","6,000"
(선)홍어,안흥,2미,S/P,3,21,"147,000","136,500","143,500"
(선)홍어,안흥,2미,S/P,1,20,"120,000","120,000","120,000"
(선)홍어,군산,바라,S/P,220,1,"3,300","3,300","3,300"
(선)홍어,목포,3/4미,S/P,"1,342.6",1,"6,500","5,000","6,100"
(선)홍어,인천,2미,kg,17.8,1,"6,000","6,000","6,000"
(선)홍어,군산,3/4미,S/P,5.5,1,"5,000","5,000","5,000"
(선)홍어,목포,7미,kg,725,1,"5,600","5,000","5,100"
(선)홍어,태안,2/3미,kg,244.6,1,"5,200","4,000","4,200"
(선)홍어,군산,6미,S/P,65,15,"55,000","5,000","6,800"
(선)홍어,안흥,3미,S/P,2,20,"140,000","140,000","140,000"
(선)홍어,목포,3미,S/P,"1,560.9",1,"6,500","4,000","5,600"
(선)홍어,방어진,3미,kg,6.5,1,"5,500","5,500","5,500"
(선)홍어,목포,24미,S/P,114.5,1,"5,500","5,500","5,500"
(선)홍어,방어진,1미,S/P,491.6,1,"6,500","4,500","5,300"
(선)홍어,목포,8미,S/P,"2,005.7",1,"6,000","4,800","5,200"
(선)홍어,태안,4/5미,kg,264,1,"4,000","3,500","3,800"
(선)홍어,태안,2미,S/P,225,1,"7,500","4,000","5,300"
(선)홍어,목포,35미,kg,"1,058.8",1,"7,000","7,000","7,000"
(선)홍어,방어진,5미,kg,83.4,1,"3,700","3,700","3,700"
(선)홍어,목포,4미,S/P,"1,464",1,"5,800","5,000","5,400"
(선)홍어,안흥,4/5미,S/P,109.6,1,"4,500","4,500","4,500"
(선)홍어,군산,대,kg,24.2,1,"7,000","5,000","5,500"
(선)홍어,태안,2미,kg,207.4,1,"6,000","3,000","4,700"
(선)홍어,목포,12미,kg,110,1,"8,500","8,500","8,500"
(선)홍어,목포,21미,kg,170.6,1,"7,000","4,500","6,800"
(선)홍어,군산,1미,kg,35.6,1,"9,000","4,500","7,300"
(선)홍어,군산,5미,kg,28.6,1,"7,000","7,000","7,000"
(선)홍어,서산,2미,kg,79,1,"5,000","5,000","5,000"
(선)홍어,안흥,3미,S/P,43.8,1,"6,500","6,500","6,500"
(선)홍어,안흥,2미,S/P,5,18,"117,000","90,000","106,200"
(선)홍어,목포,12미,S/P,470.6,1,"5,500","5,500","5,500"
(선)홍어,서천,3미,kg,9.5,1,"4,000","4,000","4,000"
(선)홍어,목포,6미,S/P,26.3,1,"5,500","5,500","5,500"
(선)홍어,군산,6미,S/P,5,20,"100,000","90,000","96,000"
(선)홍어,방어진,5미,S/P,120,1,"5,000","4,000","4,600"
(선)홍어,태안,3미,kg,173,1,"7,500","2,500","5,300"
(선)홍어,목포,2미,kg,43.3,1,"7,000","7,000","7,000"
(선)홍어,안흥,1미,S/P,1,8,"56,000","56,000","56,000"
(선)홍어,방어진,4미,S/P,25,1,"7,000","7,000","7,000"
(선)홍어,목포,1미,S/P,"4,711.8",1,"8,000","4,500","5,500"
(선)홍어,군산,5미,S/P,167.4,1,"7,500","2,500","5,700"
(선)홍어,군산,5/6미,S/P,15,1,"5,000","5,000","5,000"
(선)홍어,태안,8미,S/P,5,20,"90,000","90,000","90,000"
(선)홍어,방어진,3미,S/P,20.7,15,"6,000","6,000","6,000"
(선)홍어,안흥,2미,S/P,3,17,"110,500","110,500","110,500"
(선)홍어,군산,대,S/P,196,1,"8,000","6,000","6,500"
(선)홍어,방어진,3미,S/P,156.7,1,"4,000","3,300","3,400"
(선)홍어,태안,8/9미,S/P,3,20,"100,000","100,000","100,000"
(선)홍어,태안,8미,kg,20,1,"4,500","4,500","4,500"
(선)홍어,안흥,2미,S/P,3,19,"114,000","95,000","107,700"
(선)홍어,목포,중,S/P,378.4,1,"8,500","8,000","8,300"
(선)홍어,목포,5미,kg,"1,461.2",1,"7,000","5,000","6,000"
(선)홍어,안흥,4미,kg,165,1,"6,000","3,000","3,500"
(선)홍어,목포,대,S/P,"1,016",1,"8,000","5,500","5,700"
(선)홍어,안흥,5미,kg,857,1,"4,500","3,000","3,500"
(선)홍어,방어진,2미,S/P,44.2,1,"10,000","4,500","7,700"
(선)홍어,방어진,대,S/P,516,1,"20,000","3,000","6,200"
(선)홍어,방어진,중,S/P,7.6,1,"10,500","10,500","10,500"
(선)홍어,목포,6미,kg,"1,617.8",1,"8,500","7,500","7,800"
(선)홍어,방어진,2미,kg,97.1,1,"8,000","3,500","5,700"
(선)홍어,안흥,1미,S/P,526.7,1,"9,000","4,000","7,200"
(선)홍어,목포,20미,kg,"1,033.2",1,"7,000","6,500","6,600"
(선)홍어,군산,6/7미,S/P,60,1,"5,000","5,000","5,000"
(선)홍어,군산,11/12미,kg,100,1,"4,500","4,500","4,500"
(선)홍어,방어진,대,kg,208.7,1,"10,000","5,000","7,200"
(선)홍어,안흥,3미,S/P,1,24,"156,000","156,000","156,000"
(선)홍어,목포,8미,kg,80.5,1,"8,500","5,000","7,300"
(선)홍어,서산,1미,kg,92.2,1,"7,000","5,500","6,200"
(선)홍어,군산,10미,kg,84.5,1,"6,000","3,500","4,200"
(선)홍어,안흥,3미,kg,644,1,"7,000","3,500","4,800"
(선)홍어,안흥,3미,S/P,1,22,"132,000","132,000","132,000"
(선)홍어,목포,16미,kg,535.4,1,"8,500","8,500","8,500"
(선)홍어,안흥,10/11미,kg,14.8,1,"4,000","4,000","4,000"
(선)홍어,강화,대,S/P,95.6,1,"12,000","11,000","11,100"
(선)홍어,안흥,3미,S/P,1,21,"105,000","105,000","105,000"
(선)홍어,태안,5/10미,kg,752.2,1,"5,500","4,000","4,300"
(선)홍어,태안,1미,kg,"2,790.1",1,"9,000","2,500","5,600"
(선)홍어,서천,중,kg,129.2,1,"10,000","4,000","8,100"
(선)홍어,안흥,4미,S/P,1,28,"182,000","182,000","182,000"
(선)홍어,목포,14미,kg,51.2,1,"7,000","7,000","7,000"
(선)홍어,안흥,3/4미,kg,366.4,1,"6,300","4,000","4,400"
(선)홍어,목포,7미,S/P,"3,111.5",1,"6,000","4,000","5,300"
(선)홍어,서천,1미,kg,16.7,1,"6,000","3,000","4,000"
(선)홍어,안흥,중,kg,"1,062.1",1,"12,000","6,000","8,400"
(선)홍어,군산,10미,S/P,4,15,"78,000","78,000","78,000"
(선)홍어,안흥,2/3미,S/P,91.8,1,"8,000","7,000","7,600"
(선)홍어,안흥,2미,S/P,1,23,"138,000","138,000","138,000"
(선)홍어,목포,9미,kg,24,1,"5,000","5,000","5,000"
(선)홍어,방어진,1미,kg,9.4,1,"8,500","8,500","8,500"
(선)홍어,인천,중,kg,127.3,1,"5,000","4,500","4,800"
(선)홍어,안흥,5/6미,kg,638.3,1,"3,500","3,000","3,100"
(선)홍어,방어진,6미,kg,49,1,"4,000","4,000","4,000"
(선)홍어,안흥,대,S/P,207.8,1,"15,000","4,000","9,200"
