어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(냉)꽁치,대만,1번,CT/(BT),50,9.3,"59,000","59,000","59,000"
(선)학꽁치,포항,중,S/P,2,20.0,"40,000","40,000","40,000"
(선)학꽁치,포항,대,c/s(상자),13,10.0,"130,000","120,000","126,500"
(선)학꽁치,목포,대,S/P,1,3.5,"20,000","20,000","20,000"
(선)학꽁치,포항,소,S/P,240,1.0,"1,000","1,000","1,000"
(선)학꽁치,포항,소,S/P,19,10.0,"70,000","46,000","68,000"
(선)학꽁치,방어진,중,c/s(상자),5,10.0,"60,000","30,000","48,000"
(선)학꽁치,포항,중,S/P,1,15.0,"117,000","117,000","117,000"
(선)학꽁치,삼척,중,S/P,16,10.0,"45,000","34,500","38,200"
(선)학꽁치,포항,중,c/s(상자),11,10.0,"35,000","33,000","33,900"
