어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)꽁치,동해시,중,kg,1,3.0,"1,000","1,000","1,000"
(선)꽁치,삼천포,중,S/P,2,10.0,"5,000","5,000","5,000"
(냉)꽁치,대만,1번,CT/(BT),50,9.2,"74,200","74,200","74,200"
(냉)꽁치,대만,1번,CT/(BT),100,9.5,"75,500","75,500","75,500"
(냉)꽁치,대만,1번,CT/(BT),93,9.0,"75,500","73,000","75,200"
(냉)꽁치,대만,1번,CT/(BT),97,9.7,"77,500","77,500","77,500"
(냉)꽁치,대만,1번,CT/(BT),120,9.6,"73,700","73,000","73,300"
(냉)꽁치,대만,1번,CT/(BT),57,9.3,"77,500","77,500","77,500"
(냉)꽁치,대만,2번,CT/(BT),170,9.3,"60,600","60,000","60,500"
(선)학꽁치,부산(기장),대,S/P,1,20.0,"30,000","30,000","30,000"
(선)학꽁치,통영,대,S/P,60,10.0,"10,000","10,000","10,000"
(선)학꽁치,통영,중,S/P,185,10.0,"10,000","10,000","10,000"
(선)학꽁치,여수,중,S/P,19,10.0,"45,000","45,000","45,000"
(선)학꽁치,여수,대,c/s(상자),14,10.0,"70,000","50,000","58,600"
(선)학꽁치,속초,대,S/P,1,10.0,"20,000","20,000","20,000"
(선)학꽁치,여수,대,S/P,8,5.0,"40,000","40,000","40,000"
(선)학꽁치,여수,대,S/P,29,10.0,"52,000","36,000","44,600"
(선)학꽁치,부산(기장),대,S/P,16,10.0,"50,000","20,000","30,600"
