어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(냉)꽁치,대만,1번,CT/(BT),250,9.2,"59,000","48,600","58,400"
(냉)꽁치,대만,1번,CT/(BT),549,9.3,"59,000","57,800","58,400"
(선)학꽁치,포항,23미,S/P,1,10.0,"20,000","20,000","20,000"
(선)학꽁치,거제도,40미,S/P,1,10.0,"90,000","90,000","90,000"
(선)학꽁치,동해시,30미,c/s(상자),10,10.0,"40,000","40,000","40,000"
(선)학꽁치,동해시,25미,c/s(상자),1,10.0,"26,000","26,000","26,000"
(선)학꽁치,축산,대,S/P,12,10.0,"60,000","60,000","60,000"
(선)학꽁치,포항,28미,S/P,1,10.0,"28,000","28,000","28,000"
(선)학꽁치,거제도,25미,S/P,2,10.0,"70,000","70,000","70,000"
(선)학꽁치,포항,17미,S/P,1,10.0,"15,000","15,000","15,000"
(선)학꽁치,포항,18미,S/P,1,10.0,"28,000","28,000","28,000"
(선)학꽁치,포항,45미,S/P,10,10.0,"45,000","45,000","45,000"
(선)학꽁치,포항,30미,S/P,21,10.0,"40,000","30,000","32,400"
(선)학꽁치,포항,40미,S/P,18,10.0,"60,000","30,000","51,700"
(선)학꽁치,포항,중,S/P,9,10.0,"53,000","40,000","47,200"
(선)학꽁치,포항,35미,S/P,47,10.0,"86,000","30,000","54,400"
(선)학꽁치,동해시,대,S/P,21,10.0,"37,500","30,000","34,800"
(선)학꽁치,축산,대,S/P,1,1.0,"1,500","1,500","1,500"
(선)학꽁치,속초,대,S/P,17,10.0,"50,000","40,000","43,100"
(선)학꽁치,동해시,30미,S/P,36,10.0,"53,000","50,000","50,400"
(선)학꽁치,포항,대,c/s(상자),49,10.0,"70,000","30,000","54,700"
(선)학꽁치,포항,대,S/P,103,10.0,"94,000","27,600","40,700"
