어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(냉)꽁치,대만,1번,CT/(BT),40,9.3,"62,500","62,500","62,500"
(냉)꽁치,대만,1번,CT/(BT),270,9.1,"58,900","58,800","58,800"
(냉)꽁치,대만,1번,CT/(BT),250,9.0,"59,400","57,000","57,900"
(선)학꽁치,대천,중,kg,"2,295",1.0,"2,000",600,800
(선)학꽁치,태안,중,kg,"1,142",1.0,"1,500",100,600
(선)학꽁치,대천,1미,kg,"1,100",1.0,"1,500",300,700
(선)학꽁치,군산,중,kg,"2,688",1.0,"1,500",100,600
(선)학꽁치,포항,대,S/P,5,15.0,"100,000","60,000","68,900"
(선)학꽁치,군산,1미,kg,"3,465",1.0,"3,000",400,800
(선)학꽁치,포항,대,S/P,4,10.0,"50,000","40,000","47,500"
