어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(냉)꽁치,대만,1번,CT/(BT),250,9.0,"57,800","55,000","56,700"
(냉)꽁치,대만,1번,CT/(BT),50,9.2,"62,500","62,500","62,500"
(냉)꽁치,대만,1번,CT/(BT),30,9.3,"62,500","62,500","62,500"
(선)학꽁치,포항,14미,S/P,1,10.0,"20,000","20,000","20,000"
(선)학꽁치,통영,대,S/P,1,10.0,"114,000","114,000","114,000"
(선)학꽁치,축산,대,S/P,14,10.0,"15,000","15,000","15,000"
(선)학꽁치,포항,대,c/s(상자),122,15.0,"60,000","30,000","47,800"
(선)학꽁치,포항,대,S/P,27,15.0,"72,000","40,000","54,500"
(선)학꽁치,포항,30미,S/P,1,10.0,"50,000","50,000","50,000"
(선)학꽁치,군산,중,kg,68,1.0,"1,300",700,"1,100"
(선)학꽁치,포항,40미,S/P,4,10.0,"52,500","50,000","51,300"
(선)학꽁치,죽변,42미,S/P,3,15.0,"61,000","55,000","57,000"
(선)학꽁치,남해,대,S/P,2,10.0,"7,000","7,000","7,000"
(선)학꽁치,죽변,40미,S/P,1,15.0,"36,000","36,000","36,000"
(선)학꽁치,죽변,34미,c/s(상자),2,15.0,"35,000","35,000","35,000"
(선)학꽁치,삼천포,대,S/P,1,10.0,"5,000","5,000","5,000"
(선)학꽁치,포항,37미,S/P,1,10.0,"50,000","50,000","50,000"
(선)학꽁치,포항,대,S/P,4,1.0,"5,000","1,000","2,000"
(선)학꽁치,포항,대,c/s(상자),39,10.0,"75,000","40,000","50,900"
(선)학꽁치,포항,대,S/P,88,10.0,"100,000","10,000","49,500"
